,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
329,2012-05-17,chatain,27.0,12.0,29139.0,F,doctorat,forage,89.46,non,0
330,2010-12-07,brun,37.0,9.0,37749.0,F,licence,detective,68.66,non,1
331,2010-09-23,chatain,42.0,10.0,42988.0,F,licence,forage,58.31,non,0
332,2010-10-21,blond,35.0,12.0,33491.0,M,master,forage,88.66,oui,0
333,2010-12-05,chatain,39.0,12.0,33382.0,M,master,geologie,64.99,non,0
334,2012-07-27,chatain,27.0,9.0,37421.0,M,doctorat,geologie,73.93,,0
335,2010-10-08,blond,50.0,9.0,28185.0,M,licence,geologie,82.18,non,0
336,2014-02-01,blond,42.0,8.0,37962.0,M,licence,archeologie,61.0,oui,0
337,2012-04-27,blond,44.0,10.0,37718.0,F,licence,detective,81.42,oui,0
338,2010-10-18,blond,35.0,10.0,40921.0,M,licence,geologie,74.01,oui,0
339,2010-06-18,brun,51.0,10.0,36358.0,F,master,archeologie,62.22,oui,0
340,2014-05-19,chatain,41.0,7.0,36721.0,F,master,archeologie,,oui,0
341,2013-01-15,blond,24.0,10.0,35829.0,M,licence,geologie,61.67,non,0
342,2013-05-18,brun,41.0,15.0,34431.0,F,licence,geologie,95.75,non,0
343,2011-02-18,blond,43.0,8.0,38619.0,M,licence,archeologie,68.4,oui,0
344,2014-06-28,chatain,31.0,6.0,28308.0,F,doctorat,archeologie,108.62,oui,1
345,2011-02-17,blond,17.0,12.0,34770.0,M,master,archeologie,103.3,oui,0
346,2013-05-10,blond,19.0,12.0,38393.0,M,licence,forage,92.02,oui,0
347,2010-08-19,blond,29.0,6.0,33756.0,M,doctorat,geologie,96.43,oui,0
348,2014-07-06,chatain,47.0,15.0,37118.0,M,doctorat,geologie,73.58,oui,0
349,2011-10-14,blond,39.0,12.0,36433.0,M,licence,forage,86.47,oui,1
350,2011-12-08,brun,25.0,7.0,27842.0,M,master,forage,68.35,non,1
351,2012-04-24,chatain,40.0,3.0,41180.0,F,master,,77.37,non,0
352,2012-06-23,blond,27.0,11.0,37714.0,M,licence,geologie,68.83,non,0
353,2010-07-21,brun,42.0,10.0,28083.0,M,doctorat,forage,95.2,oui,0
354,2011-11-28,brun,21.0,10.0,40127.0,F,licence,forage,70.13,non,0
355,2012-09-22,brun,37.0,9.0,33905.0,M,doctorat,detective,95.01,oui,0
356,2013-03-25,chatain,30.0,11.0,37173.0,F,doctorat,archeologie,86.04,oui,0
357,2012-12-11,chatain,42.0,10.0,38923.0,F,doctorat,archeologie,81.41,oui,0
358,2012-06-09,blond,41.0,9.0,40355.0,M,licence,geologie,66.19,oui,0
359,2013-11-21,chatain,32.0,,28230.0,F,licence,archeologie,59.35,non,1
360,2010-10-07,brun,33.0,8.0,32787.0,M,licence,archeologie,78.44,non,1
361,2013-09-19,brun,35.0,7.0,40349.0,F,licence,detective,78.09,oui,0
362,2012-02-05,chatain,30.0,8.0,30797.0,F,master,archeologie,83.8,non,0
363,2011-05-24,roux,48.0,12.0,41271.0,M,licence,geologie,102.02,oui,1
364,2010-01-02,chatain,19.0,10.0,43902.0,F,licence,detective,46.42,oui,0
365,2011-07-05,chatain,33.0,9.0,33524.0,M,doctorat,forage,98.64,oui,0
366,2011-09-27,roux,43.0,4.0,31132.0,M,bac,forage,56.44,non,0
367,2013-12-25,chatain,21.0,11.0,31221.0,F,master,forage,82.99,non,0
368,2010-10-24,brun,26.0,6.0,39403.0,M,licence,geologie,75.32,non,0
369,2010-12-20,chatain,35.0,3.0,25394.0,F,doctorat,forage,118.25,oui,0
370,2012-12-06,chatain,28.0,12.0,28479.0,M,doctorat,geologie,105.15,oui,0
371,2011-09-18,blond,35.0,14.0,38464.0,F,licence,detective,81.31,non,0
372,2013-06-21,blond,45.0,9.0,29974.0,F,master,detective,91.56,non,0
373,2012-09-12,chatain,33.0,9.0,38852.0,M,master,geologie,73.37,oui,0
374,2011-01-11,chatain,35.0,9.0,29294.0,F,licence,detective,45.93,non,1
375,2013-11-24,chatain,38.0,3.0,38049.0,M,master,detective,80.95,oui,0
376,2013-06-22,blond,35.0,11.0,36620.0,M,licence,geologie,42.88,non,0
377,2011-02-21,blond,24.0,15.0,28852.0,F,master,forage,103.78,oui,0
378,2012-04-26,chatain,38.0,11.0,43465.0,M,master,archeologie,72.37,oui,0
379,2012-03-09,roux,28.0,11.0,35482.0,M,bac,geologie,61.78,non,0
380,2011-05-08,blond,25.0,11.0,32712.0,M,bac,geologie,59.76,non,0
381,2010-09-18,chatain,37.0,13.0,31191.0,F,licence,detective,81.7,non,0
382,2012-10-08,roux,37.0,13.0,33221.0,M,licence,geologie,51.13,non,0
383,2013-04-08,brun,48.0,11.0,33628.0,F,licence,geologie,72.84,non,0
384,2011-08-31,chatain,25.0,0.0,41290.0,M,master,detective,59.17,oui,0
385,2014-12-08,roux,24.0,7.0,31189.0,M,licence,geologie,84.15,non,0
386,2010-03-12,blond,51.0,11.0,39102.0,M,bac,geologie,61.88,non,0
387,2013-09-19,chatain,37.0,15.0,31469.0,M,master,geologie,69.09,non,0
388,2012-02-29,roux,50.0,8.0,38797.0,M,licence,geologie,,oui,1
389,2014-05-13,blond,30.0,8.0,35846.0,M,,geologie,73.86,non,1
390,2013-08-12,brun,19.0,6.0,29064.0,F,master,detective,96.32,oui,0
391,2012-01-19,brun,53.0,12.0,37648.0,F,master,archeologie,95.2,oui,0
392,2014-03-02,blond,29.0,11.0,24352.0,M,master,geologie,90.4,non,0
393,2010-05-15,blond,34.0,12.0,33588.0,F,licence,forage,69.63,non,0
394,2012-04-19,chatain,19.0,12.0,23243.0,F,doctorat,detective,127.58,oui,0
395,2011-02-13,chatain,30.0,,30091.0,F,master,geologie,99.87,non,0
396,2010-02-14,chatain,8.0,11.0,36915.0,M,master,geologie,69.36,non,0
397,2012-10-13,brun,30.0,13.0,32314.0,F,licence,forage,65.74,non,0
398,2013-12-16,chatain,32.0,12.0,41405.0,M,licence,forage,69.43,oui,0
399,2011-01-28,brun,41.0,8.0,41766.0,M,licence,detective,59.33,oui,0
400,2013-04-03,blond,37.0,11.0,36042.0,M,licence,geologie,63.58,non,0
401,2012-04-30,brun,36.0,9.0,35563.0,M,doctorat,detective,63.92,oui,0
402,2014-03-02,chatain,39.0,11.0,29421.0,F,licence,detective,56.76,non,1
403,2014-09-03,chatain,35.0,16.0,42079.0,,licence,geologie,48.51,non,0
404,2010-08-21,brun,35.0,12.0,39121.0,M,licence,geologie,51.28,non,0
405,2013-05-01,blond,10.0,6.0,39318.0,M,licence,forage,69.82,oui,0
406,2012-08-08,chatain,32.0,10.0,41423.0,F,licence,archeologie,67.86,oui,1
407,2010-07-03,blond,42.0,11.0,38945.0,M,bac,geologie,45.98,non,0
408,2012-05-06,blond,32.0,14.0,35891.0,M,licence,geologie,74.99,non,0
409,2012-11-22,blond,24.0,11.0,34436.0,F,licence,detective,84.5,non,0
410,2011-11-10,blond,39.0,10.0,39427.0,F,bac,detective,60.44,non,0
411,2012-01-22,blond,33.0,8.0,35240.0,M,master,geologie,68.01,oui,0
412,2010-10-26,blond,24.0,11.0,31699.0,M,master,archeologie,92.81,oui,0
413,2014-11-07,chatain,30.0,10.0,28281.0,F,doctorat,detective,98.65,oui,0
414,2012-04-15,chatain,31.0,15.0,30005.0,F,master,forage,92.89,non,0
415,2014-07-15,chatain,53.0,11.0,29989.0,M,master,detective,69.35,non,1
416,2013-10-11,chatain,35.0,4.0,37957.0,F,master,geologie,85.85,non,0
417,2014-02-12,brun,24.0,13.0,35628.0,M,master,detective,71.4,oui,0
418,2010-04-17,chatain,25.0,9.0,33617.0,F,doctorat,detective,90.01,oui,0
419,2010-08-19,chatain,31.0,9.0,25360.0,M,master,forage,69.73,non,1
420,2012-10-13,chatain,36.0,13.0,35784.0,M,doctorat,archeologie,88.12,oui,0
421,2014-04-08,chatain,43.0,11.0,28965.0,F,doctorat,archeologie,125.47,oui,0
422,2014-12-16,roux,8.0,12.0,34060.0,M,licence,geologie,71.27,oui,0
423,2012-12-19,brun,42.0,15.0,,M,master,forage,67.87,non,0
424,2010-05-01,blond,30.0,14.0,32157.0,M,licence,detective,98.25,non,1
425,2010-10-29,chatain,18.0,9.0,36128.0,F,master,archeologie,76.48,oui,0
426,2013-06-24,chatain,29.0,16.0,47103.0,F,,detective,67.17,oui,0
427,2012-10-26,blond,43.0,15.0,38085.0,M,licence,detective,75.76,oui,0
428,2013-05-20,blond,28.0,11.0,34670.0,F,licence,archeologie,86.24,oui,0
429,2013-03-17,blond,19.0,8.0,33973.0,F,master,detective,90.22,oui,0
430,2014-09-29,brun,47.0,9.0,42292.0,F,licence,archeologie,79.65,oui,0
431,2012-12-01,brun,36.0,9.0,37822.0,M,licence,geologie,65.16,non,0
432,2012-08-23,chatain,39.0,6.0,32191.0,F,master,detective,91.29,oui,0
433,2014-08-12,blond,34.0,6.0,30317.0,M,licence,geologie,53.96,non,0
434,2014-12-15,brun,41.0,11.0,26114.0,F,master,geologie,103.85,non,0
435,2014-04-20,brun,32.0,5.0,38908.0,M,master,detective,81.94,oui,0
436,2012-04-29,brun,33.0,14.0,29976.0,M,master,geologie,89.37,non,0
437,2011-11-23,blond,40.0,10.0,34100.0,M,doctorat,geologie,97.0,oui,1
438,2012-06-06,blond,21.0,7.0,30971.0,M,master,forage,75.17,non,0
439,2011-03-29,blond,25.0,13.0,41906.0,M,bac,geologie,45.86,non,0
440,2013-05-01,brun,18.0,4.0,33875.0,M,licence,geologie,40.61,non,0
441,2012-10-31,brun,43.0,8.0,30821.0,F,licence,forage,53.68,non,0
442,2011-08-28,chatain,27.0,7.0,35555.0,M,master,geologie,84.8,oui,0
443,2012-09-19,chatain,29.0,9.0,33764.0,M,master,geologie,71.26,non,0
444,2011-08-27,brun,31.0,6.0,32691.0,F,master,geologie,93.4,non,0
445,2010-12-15,blond,25.0,12.0,35663.0,M,licence,geologie,83.15,non,0
446,2011-06-18,brun,29.0,11.0,34912.0,F,master,forage,89.24,oui,0
447,2010-05-19,blond,18.0,13.0,31291.0,F,licence,geologie,81.45,non,0
448,2012-04-09,chatain,39.0,12.0,30423.0,F,doctorat,detective,88.27,oui,0
449,2013-04-10,blond,35.0,11.0,34161.0,M,licence,detective,44.08,non,0
450,2010-11-15,chatain,24.0,12.0,32837.0,F,master,detective,78.37,non,0
451,2011-04-07,blond,39.0,15.0,38591.0,M,licence,forage,72.83,non,0
452,2010-09-12,roux,17.0,8.0,29611.0,M,licence,geologie,87.93,non,0
453,2010-09-30,chatain,32.0,5.0,37946.0,F,doctorat,geologie,96.69,oui,0
454,2014-07-24,chatain,35.0,10.0,34418.0,M,master,geologie,56.23,non,0
455,2011-02-04,blond,35.0,9.0,37426.0,M,bac,geologie,81.96,non,0
456,2012-09-10,blond,44.0,11.0,35191.0,M,master,geologie,74.45,oui,0
457,2011-02-01,blond,27.0,8.0,40050.0,M,licence,archeologie,78.26,oui,0
458,2012-12-26,brun,34.0,11.0,35418.0,F,master,detective,80.55,oui,0
459,2014-11-30,blond,35.0,12.0,29185.0,M,master,geologie,88.37,non,0
460,2014-04-05,chatain,37.0,8.0,35095.0,F,master,detective,85.45,oui,0
461,2012-10-18,blond,19.0,12.0,36097.0,M,licence,detective,89.83,oui,1
462,2014-12-27,blond,36.0,7.0,24718.0,M,doctorat,geologie,103.92,oui,0
463,2014-03-04,roux,28.0,15.0,44032.0,M,licence,geologie,55.97,oui,0
464,2011-10-02,brun,38.0,9.0,45541.0,F,bac,forage,34.81,non,0
465,2012-03-12,blond,28.0,7.0,38938.0,M,licence,geologie,71.52,non,0
466,2012-10-29,blond,53.0,6.0,36839.0,F,licence,archeologie,77.35,non,0
467,2010-06-16,brun,31.0,8.0,40554.0,M,master,geologie,72.26,oui,1
468,2013-03-01,blond,31.0,6.0,27948.0,M,master,geologie,97.67,non,0
469,2012-07-01,blond,39.0,8.0,33746.0,M,licence,detective,62.59,non,0
470,2010-06-16,brun,21.0,10.0,36116.0,F,master,forage,85.72,oui,0
471,2010-10-01,brun,33.0,8.0,30505.0,M,master,geologie,69.83,non,1
472,2011-07-05,chatain,47.0,10.0,27926.0,F,doctorat,geologie,85.8,non,0
473,2010-11-13,chatain,26.0,6.0,44084.0,M,licence,geologie,12.63,non,0
474,2011-07-04,chatain,26.0,10.0,33168.0,F,licence,geologie,65.83,non,1
475,2011-05-11,blond,38.0,13.0,34807.0,M,licence,geologie,78.6,non,0
476,2011-09-19,chatain,32.0,15.0,30851.0,F,licence,geologie,77.84,non,0
477,2011-10-29,blond,26.0,5.0,39865.0,M,master,geologie,64.74,oui,0
478,2014-02-07,blond,25.0,13.0,24575.0,M,licence,geologie,70.39,non,0
479,2012-04-10,brun,15.0,12.0,24054.0,M,master,geologie,54.13,non,0
480,2011-05-07,brun,27.0,7.0,25572.0,M,master,geologie,73.82,non,0
481,2011-10-30,blond,21.0,13.0,37506.0,M,licence,geologie,71.07,non,0
482,2013-02-12,chatain,23.0,12.0,37979.0,F,doctorat,archeologie,96.25,oui,0
483,2011-06-07,chatain,12.0,2.0,29034.0,F,doctorat,forage,103.23,oui,0
484,2014-05-16,blond,41.0,,39976.0,M,bac,detective,48.02,non,0
485,2014-06-08,chatain,37.0,2.0,33113.0,M,doctorat,geologie,81.21,oui,0
486,2011-08-31,chatain,36.0,4.0,37524.0,F,doctorat,detective,81.66,oui,0
487,2010-09-11,brun,32.0,10.0,37139.0,M,master,geologie,75.45,oui,0
488,2011-08-29,chatain,17.0,11.0,36988.0,M,master,detective,68.28,oui,0
489,2012-04-05,chatain,38.0,8.0,35582.0,F,master,forage,95.49,non,0
490,2011-08-13,blond,15.0,6.0,41332.0,M,bac,forage,34.45,non,0
491,2014-11-10,blond,45.0,8.0,30229.0,M,master,geologie,95.49,oui,0
492,2013-01-12,brun,26.0,10.0,40470.0,M,licence,geologie,31.29,non,0
493,2012-07-24,chatain,22.0,8.0,31772.0,F,master,forage,51.26,non,1
494,2011-02-04,brun,26.0,13.0,37454.0,M,licence,forage,55.42,non,0
495,2011-11-20,brun,30.0,7.0,34980.0,F,licence,archeologie,51.51,non,0
496,2012-07-15,blond,28.0,14.0,26970.0,F,licence,forage,71.19,non,0
497,2010-03-04,roux,22.0,7.0,37146.0,M,licence,forage,100.0,oui,1
498,2010-07-05,chatain,49.0,6.0,35364.0,M,master,geologie,93.78,non,0
499,2012-03-29,blond,33.0,11.0,36732.0,M,licence,forage,68.68,non,0
500,2013-01-13,blond,24.0,10.0,33139.0,F,licence,geologie,86.24,non,0
501,2013-09-24,brun,30.0,3.0,29344.0,F,,forage,80.27,non,0
502,2013-06-17,chatain,36.0,7.0,34575.0,M,doctorat,geologie,58.83,oui,1
503,,blond,53.0,7.0,35100.0,M,bac,geologie,51.02,non,0
504,2010-01-13,blond,23.0,9.0,29569.0,M,master,forage,89.78,oui,0
505,2010-06-24,blond,27.0,10.0,42641.0,M,bac,geologie,71.99,non,0
506,2013-09-05,chatain,28.0,9.0,23431.0,F,master,geologie,107.26,non,0
507,2011-11-19,brun,38.0,8.0,33852.0,M,licence,geologie,67.17,non,1
508,2012-11-07,chatain,39.0,15.0,,F,doctorat,forage,110.52,oui,0
509,2013-07-16,blond,51.0,5.0,36189.0,M,master,geologie,78.22,oui,1
510,2010-01-12,brun,36.0,6.0,37167.0,M,master,forage,70.21,oui,0
511,2010-11-26,blond,35.0,8.0,36787.0,M,licence,detective,77.44,oui,0
512,2012-05-12,chatain,40.0,15.0,33090.0,M,doctorat,geologie,95.46,oui,0
513,2012-03-19,brun,34.0,10.0,25449.0,M,doctorat,geologie,103.09,oui,0
514,2013-04-02,chatain,30.0,8.0,33213.0,M,master,geologie,58.66,non,0
515,2010-12-22,roux,49.0,11.0,25442.0,F,licence,geologie,89.28,non,0
516,2013-07-02,chatain,50.0,12.0,39877.0,F,master,detective,69.84,oui,0
517,2012-08-20,brun,39.0,4.0,28370.0,M,doctorat,geologie,79.27,non,0
518,2012-04-15,chatain,12.0,4.0,44770.0,M,licence,geologie,33.61,non,0
519,2014-04-22,brun,33.0,5.0,32927.0,M,master,geologie,69.6,oui,1
520,2010-06-16,chatain,16.0,11.0,39272.0,M,master,geologie,41.95,non,0
521,2014-03-15,chatain,38.0,12.0,33451.0,F,doctorat,detective,106.65,oui,0
522,2011-07-25,chatain,32.0,13.0,23603.0,F,doctorat,forage,102.6,oui,0
523,2010-07-17,roux,36.0,13.0,21735.0,F,licence,geologie,84.47,non,0
524,2013-01-04,roux,41.0,15.0,23878.0,M,master,forage,101.9,oui,0
525,2011-03-30,blond,23.0,8.0,37436.0,M,licence,geologie,71.23,non,0
526,2014-09-29,brun,33.0,15.0,34505.0,M,master,geologie,86.26,non,0
527,2013-12-07,blond,39.0,8.0,41105.0,M,licence,detective,58.56,oui,0
528,2011-07-31,blond,35.0,11.0,35524.0,F,licence,archeologie,54.4,non,0
529,2013-12-24,blond,5.0,13.0,39079.0,M,licence,geologie,55.41,non,0
530,2013-06-20,blond,67.0,3.0,23851.0,F,licence,geologie,66.4,non,0
531,2014-03-13,brun,19.0,4.0,34449.0,M,master,geologie,85.58,non,0
532,2013-04-19,brun,25.0,6.0,30559.0,F,licence,forage,66.4,non,0
533,2012-05-08,blond,35.0,9.0,38104.0,M,licence,forage,63.8,oui,0
534,2013-01-20,blond,44.0,9.0,34087.0,M,licence,forage,85.73,non,0
535,2010-11-26,blond,35.0,9.0,41150.0,M,master,geologie,108.89,oui,1
536,2012-05-12,chatain,40.0,13.0,39715.0,M,licence,forage,45.81,non,0
537,2012-07-20,chatain,33.0,6.0,28461.0,M,doctorat,forage,95.89,oui,0
538,2012-06-23,roux,22.0,4.0,32498.0,M,licence,detective,85.99,oui,0
539,2010-04-07,chatain,44.0,2.0,36885.0,M,doctorat,detective,78.78,oui,0
540,2014-12-18,chatain,35.0,9.0,28645.0,M,doctorat,geologie,66.41,non,1
541,2013-01-19,blond,40.0,15.0,38439.0,M,licence,forage,67.4,non,0
542,2012-10-26,blond,51.0,4.0,45223.0,M,bac,forage,35.02,oui,0
543,2012-12-02,chatain,35.0,10.0,30506.0,F,master,geologie,77.6,non,0
544,2014-07-07,brun,43.0,10.0,35910.0,F,licence,geologie,59.87,non,1
545,2012-05-13,blond,34.0,9.0,30607.0,M,master,geologie,77.32,non,0
546,2011-04-11,blond,35.0,10.0,27594.0,F,master,detective,116.44,oui,0
547,2010-12-21,brun,42.0,9.0,44036.0,M,licence,forage,47.17,oui,0
548,2010-06-09,brun,37.0,9.0,33618.0,M,master,geologie,67.75,non,0
549,2013-05-31,chatain,32.0,8.0,39454.0,F,doctorat,geologie,50.2,oui,1
550,2011-01-21,blond,37.0,12.0,39535.0,F,bac,detective,64.72,non,0
551,2012-12-06,chatain,,7.0,27457.0,F,doctorat,detective,118.66,oui,0
552,2012-07-01,roux,24.0,12.0,45574.0,F,licence,geologie,106.17,oui,1
553,2013-01-26,blond,37.0,2.0,32179.0,F,master,detective,91.19,oui,0
554,2012-04-09,blond,45.0,9.0,32226.0,F,licence,archeologie,93.19,oui,0
555,2014-03-22,brun,24.0,3.0,41346.0,M,licence,detective,35.77,non,0
556,2013-01-30,blond,39.0,10.0,32064.0,,licence,forage,65.69,non,0
557,2012-11-12,chatain,41.0,5.0,36528.0,F,master,detective,95.32,oui,0
558,2014-01-19,,35.0,15.0,38212.0,M,master,geologie,74.34,oui,1
559,2013-03-08,chatain,39.0,8.0,34102.0,M,doctorat,detective,70.59,oui,1
560,2011-11-26,chatain,30.0,10.0,36291.0,F,doctorat,forage,100.06,oui,0
561,2010-09-10,blond,51.0,4.0,28810.0,M,licence,geologie,75.27,non,0
562,2010-05-24,roux,19.0,9.0,31760.0,M,bac,geologie,66.0,non,0
563,2013-07-04,blond,38.0,6.0,34753.0,M,master,forage,90.73,oui,1
564,2013-09-19,blond,39.0,11.0,32492.0,M,licence,geologie,81.49,non,0
565,2013-11-02,brun,41.0,9.0,33986.0,M,master,geologie,49.42,non,0
566,2011-11-01,roux,37.0,10.0,34027.0,M,licence,geologie,69.11,non,0
567,2011-11-02,brun,32.0,12.0,41936.0,F,bac,forage,74.39,non,0
568,2012-09-20,chatain,23.0,7.0,32716.0,F,master,forage,79.55,non,0
569,2013-08-11,chatain,45.0,5.0,35380.0,F,master,geologie,69.29,non,0
570,2011-05-29,brun,25.0,12.0,35214.0,F,bac,archeologie,74.58,non,1
571,2012-01-01,chatain,31.0,10.0,37188.0,M,doctorat,detective,88.92,oui,0
572,2014-01-12,brun,37.0,,36960.0,M,licence,detective,59.69,oui,0
573,2010-01-24,chatain,37.0,10.0,39414.0,M,licence,geologie,65.14,non,0
574,2014-08-13,blond,39.0,8.0,38985.0,M,bac,forage,61.37,non,0
575,2012-03-07,blond,33.0,5.0,31066.0,M,licence,detective,88.6,non,1
576,2012-08-09,roux,43.0,14.0,30902.0,M,licence,forage,78.25,non,0
577,2011-09-11,brun,18.0,11.0,34015.0,M,master,detective,86.02,oui,0
578,2012-10-18,brun,19.0,3.0,32162.0,M,licence,geologie,47.4,non,0
579,2014-10-09,blond,35.0,6.0,29596.0,F,licence,detective,81.82,non,0
580,2010-09-11,brun,42.0,4.0,42683.0,M,master,forage,76.56,oui,0
581,2010-04-18,chatain,16.0,11.0,39905.0,F,master,forage,63.33,oui,0
582,2012-04-23,blond,26.0,9.0,29461.0,F,master,archeologie,93.56,oui,0
583,2012-12-04,brun,32.0,10.0,26589.0,F,,geologie,107.17,non,0
584,2010-02-28,chatain,41.0,8.0,38073.0,F,licence,detective,68.39,non,1
585,2010-05-29,brun,50.0,10.0,35154.0,M,master,detective,87.93,oui,0
586,2010-04-01,blond,29.0,10.0,32550.0,F,licence,geologie,77.2,non,0
587,2012-04-18,brun,36.0,8.0,41640.0,F,master,archeologie,103.84,oui,0
588,2011-12-04,brun,31.0,7.0,43251.0,M,licence,geologie,45.81,non,0
589,2013-07-19,chatain,27.0,5.0,42131.0,M,master,detective,60.45,oui,0
590,2011-08-28,chatain,49.0,11.0,37496.0,F,doctorat,forage,108.78,oui,0
591,2012-09-28,chatain,36.0,10.0,36275.0,M,master,forage,59.99,non,0
592,2010-05-05,blond,35.0,8.0,37143.0,M,bac,geologie,67.57,non,0
593,2010-11-20,brun,33.0,9.0,38129.0,F,licence,archeologie,74.14,non,1
594,2014-01-03,brun,18.0,10.0,41923.0,F,licence,detective,49.53,non,0
595,2010-06-25,blond,31.0,9.0,43237.0,M,licence,forage,74.36,oui,0
596,2011-04-15,brun,22.0,8.0,41802.0,F,licence,forage,65.63,non,0
597,2010-05-21,roux,43.0,7.0,37466.0,M,licence,geologie,81.39,oui,0
598,2011-08-02,blond,31.0,6.0,24928.0,F,master,geologie,106.87,non,0
599,2012-05-16,blond,59.0,10.0,38734.0,M,master,forage,53.17,oui,0
600,2013-10-22,brun,44.0,9.0,33993.0,F,master,forage,96.03,oui,0
601,2011-04-22,brun,38.0,14.0,33454.0,F,licence,geologie,83.68,non,0
602,2010-05-14,blond,45.0,3.0,31596.0,F,licence,forage,72.94,non,0
603,2010-02-13,brun,45.0,13.0,29078.0,M,master,geologie,66.84,non,0
604,2014-07-01,chatain,37.0,9.0,40178.0,F,bac,forage,75.24,non,0
605,2010-01-06,chatain,35.0,16.0,33681.0,M,master,geologie,56.64,non,0
606,2010-10-21,brun,27.0,10.0,36626.0,F,licence,geologie,91.1,non,0
607,2013-12-22,roux,44.0,10.0,32234.0,F,bac,forage,57.01,non,0
608,2014-01-22,roux,29.0,14.0,36678.0,M,bac,geologie,73.67,non,0
609,2014-06-25,blond,42.0,7.0,34379.0,F,master,detective,93.19,oui,0
610,2010-01-09,brun,36.0,15.0,36781.0,F,licence,detective,61.84,non,0
611,2011-01-05,chatain,42.0,4.0,37392.0,F,master,archeologie,80.78,oui,0
612,2010-07-19,roux,30.0,14.0,36735.0,F,bac,detective,81.91,non,0
613,2014-04-20,chatain,46.0,14.0,34559.0,F,master,forage,80.94,non,0
614,2012-03-09,roux,31.0,5.0,42061.0,M,bac,detective,59.37,non,0
615,2013-02-03,chatain,37.0,7.0,28453.0,M,doctorat,geologie,86.89,oui,0
616,2011-11-16,blond,28.0,5.0,25235.0,F,master,geologie,84.63,non,0
617,2013-12-23,roux,37.0,11.0,30145.0,M,licence,geologie,73.71,non,0
618,2013-07-09,brun,33.0,14.0,37488.0,M,master,forage,81.98,oui,0
619,2012-10-02,brun,50.0,15.0,35671.0,F,licence,geologie,82.94,non,0
620,2014-01-04,chatain,30.0,12.0,41565.0,F,licence,forage,75.0,oui,0
621,2010-09-03,brun,38.0,9.0,27300.0,F,doctorat,geologie,109.05,oui,0
622,2011-01-11,chatain,34.0,5.0,27076.0,F,master,forage,84.47,non,0
623,2010-02-11,brun,33.0,15.0,40515.0,F,licence,detective,79.78,oui,0
624,2014-08-11,blond,36.0,8.0,30465.0,M,doctorat,detective,109.19,oui,0
625,2010-05-11,brun,28.0,4.0,29599.0,M,master,geologie,71.34,non,0
626,2013-05-24,roux,20.0,6.0,34446.0,M,bac,geologie,71.14,non,0
627,2010-04-08,chatain,27.0,13.0,42752.0,M,doctorat,forage,56.02,oui,0
628,2013-01-22,blond,38.0,7.0,30828.0,M,master,detective,87.73,oui,0
629,2013-08-21,blond,45.0,7.0,32197.0,F,licence,forage,94.44,non,0
630,2014-11-23,chatain,54.0,8.0,39191.0,F,licence,forage,56.18,non,0
631,2012-11-23,roux,35.0,8.0,30451.0,M,master,detective,91.5,oui,0
632,2011-10-16,brun,44.0,9.0,39927.0,M,licence,geologie,59.12,non,0
633,2011-02-14,chatain,34.0,17.0,38855.0,F,master,detective,62.19,oui,0
634,2011-10-16,blond,31.0,14.0,25360.0,M,master,geologie,75.73,non,0
635,2013-07-28,brun,61.0,16.0,33535.0,M,master,forage,85.39,oui,0
636,2014-08-25,blond,33.0,11.0,37114.0,M,licence,geologie,51.45,non,0
637,2014-09-11,roux,44.0,11.0,27284.0,M,licence,geologie,87.4,non,0
638,2011-11-28,brun,35.0,8.0,34426.0,M,master,geologie,97.71,oui,0
639,2013-01-23,brun,,11.0,31671.0,F,licence,geologie,68.29,non,0
640,2014-06-16,chatain,16.0,10.0,40406.0,F,master,archeologie,82.27,oui,0
641,2013-07-07,chatain,37.0,14.0,38425.0,M,master,forage,75.44,oui,0
642,2011-07-30,chatain,31.0,13.0,38876.0,F,doctorat,archeologie,82.85,oui,0
643,2012-09-29,brun,46.0,8.0,36078.0,M,licence,geologie,52.61,non,0
644,2010-12-02,chatain,54.0,10.0,38132.0,M,doctorat,geologie,62.53,oui,0
