,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,age_old,age_mid,age_young,marital_divorced,marital_married,marital_single,marital_unknown,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,default_no,default_unknown,housing_no,housing_unknown,housing_yes,loan_no,loan_unknown,loan_yes,contact_cellular,contact_telephone,month_apr,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_failure,poutcome_nonexistent,poutcome_success,contacted_before
859,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9984419722972901,0.6375088168940394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2765,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,1.0000285831748033,0.6375088168940394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35794,0.4160698044018124,-2.5556768045090967e-13,0.976407519344501,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.9118375242283276,-0.4183219654905148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
38562,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-1.6869712913080241,-1.6560855763427542,2.4782939636880075,-1.1879078169155848,-1.355816980099659,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
30297,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.6413211980588821,-1.2908618847663458,-0.8478442188353045,-0.4183219654905148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32029,0.4160698044018124,-2.5556768045090967e-13,0.976407519344501,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.8679412899504688,-0.4183219654905148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
27904,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-1.0068884896145585,-1.8319783184553367,-0.7563496582320564,-0.4183219654905148,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
942,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9984419722972901,0.6375088168940394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
7988,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,1.5489311091066005,-0.30192495423129195,1.0032018049298292,1.063747359075405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
17488,0.9676594879516436,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.0545022233027483,1.063747359075405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24586,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.2278971013121437,-0.44435606252241794,-0.33924332896846426,0.6467432277819147,0.6926555824592849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
39795,1.5192491715014749,-2.5556768045090967e-13,-0.45255664711457005,-0.7005239375339983,0.9028854645470032,0.07125879314042616,-1.1984852227656713,-1.6533797359621145,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40769,1.5192491715014749,-2.31721830237509,3.834335852262643,-0.35236604796669513,1.1297893006849962,0.5004201026179015,-1.1048751809924058,-1.9750692017593685,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
10388,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,1.5489311091066005,-0.30192495423129195,1.0534444827177398,1.063747359075405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18080,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.055031093595253,1.063747359075405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27675,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,0.2278971013121437,-0.44435606252241794,-0.33924332896846426,0.5568352780561797,0.6926555824592849,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
19686,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,-0.05988011795524021,0.7616487257781038,1.0576754450577746,1.063747359075405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2566,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9984419722972901,0.6375088168940394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
38958,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-1.4548660315964888,-1.2117322305724965,1.3400835342042672,-1.188436687208089,-1.2868835231431046,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14937,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.051857871840227,1.063747359075405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30976,-0.13551987914801883,-2.5556768045090967e-13,0.976407519344501,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.8589504949778952,-0.4183219654905148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5432,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9989708425897946,0.6375088168940394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
36891,2.070838855051306,-2.5556768045090967e-13,0.976407519344501,-1.3968397166686048,-0.8178019594995681,-0.1153330805454329,-0.9165973568608665,-0.6814179928747037,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12673,0.9676594879516436,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.0534444827177398,1.063747359075405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38802,-0.6871095626978501,0.8710767404134383,0.976407519344501,-1.6869712913080241,-1.312578379967155,1.881199967893258,-1.1921387792556193,-1.355816980099659,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
3693,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,1.0000285831748033,0.6375088168940394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
30203,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.6413211980588821,-1.2908618847663458,-0.8478442188353045,-0.4183219654905148,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1399,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9979131020047861,0.6375088168940394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
14529,0.9676594879516436,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.0539733530102444,1.063747359075405,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31663,-0.6871095626978501,-2.5556768045090967e-13,0.976407519344501,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.8679412899504688,-0.4183219654905148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
40480,0.4160698044018124,-3.911365823769354,3.834335852262643,-0.7005239375339983,0.8587652741868261,0.35114660366921474,-1.0942977751423193,-1.6533797359621145,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
11463,0.9676594879516436,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,1.5489311091066005,-0.30192495423129195,1.0529156124252355,1.063747359075405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31053,-0.6871095626978501,-2.5556768045090967e-13,0.976407519344501,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.8642391979029385,-0.4183219654905148,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
26353,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,0.2278971013121437,-0.44435606252241794,-0.33924332896846426,0.5859231441439179,0.6926555824592849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
35221,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.9086643024733017,-0.4183219654905148,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
23347,0.9676594879516436,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,-0.05988011795524021,0.7616487257781038,1.0555599638877575,1.063747359075405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6829,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9989708425897946,0.6375088168940394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1233,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9979131020047861,0.6375088168940394,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12285,0.9676594879516436,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.056617704472766,1.063747359075405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41030,-0.6871095626978501,-2.31721830237509,3.834335852262643,-0.35236604796669513,1.7632291765702666,-1.738682381612407,-1.0239580262392443,-1.9750692017593685,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
35654,0.9676594879516436,3.2622980225048344,0.976407519344501,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.9118375242283276,-0.4183219654905148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
19952,2.6224285386011372,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,-0.05988011795524021,0.7616487257781038,1.056617704472766,1.063747359075405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20803,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,-0.05988011795524021,0.7616487257781038,1.0560888341802614,1.063747359075405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30464,0.4160698044018124,-2.31721830237509,0.976407519344501,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.853661792052852,-0.4183219654905148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
27765,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-1.0068884896145585,-1.8319783184553367,-0.6569220432412436,-0.4183219654905148,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2141,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9989708425897946,0.6375088168940394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4904,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9994997128822992,0.6375088168940394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36451,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,-1.3968397166686048,-0.8178019594995681,-0.1153330805454329,-0.9023178589632498,-0.6814179928747037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
605,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9989708425897946,0.6375088168940394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
33035,2.6224285386011372,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.8827496581405897,-0.4183219654905148,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5166,0.9676594879516436,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9989708425897946,0.6375088168940394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
40587,0.4160698044018124,-2.5556768045090967e-13,2.405371685803572,-0.35236604796669513,1.1297893006849962,0.5004201026179015,-1.1022308295298844,-1.9750692017593685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4485,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9984419722972901,0.6375088168940394,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
40670,-0.6871095626978501,0.07400297971630625,2.405371685803572,-0.35236604796669513,1.1297893006849962,0.5004201026179015,-1.1048751809924058,-1.9750692017593685,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
35493,-0.6871095626978501,-2.5556768045090967e-13,0.976407519344501,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.9118375242283276,-0.4183219654905148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5096,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9989708425897946,0.6375088168940394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
33318,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.8869806204806244,-0.4183219654905148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
39130,-0.6871095626978501,-2.5556768045090967e-13,0.976407519344501,-0.7585502524618822,-0.1780591992771232,1.0042181615697214,-1.2233421265133744,-1.4569193836359409,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
40585,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,-0.35236604796669513,1.1297893006849962,0.5004201026179015,-1.1022308295298844,-1.9750692017593685,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1196,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9979131020047861,0.6375088168940394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
40202,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,-0.7005239375339983,1.155000838033672,-0.02203714370250337,-1.1096350136249447,-1.6533797359621145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2447,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9984419722972901,0.6375088168940394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
286,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9989708425897946,0.6375088168940394,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
30200,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.6413211980588821,-1.2908618847663458,-0.8478442188353045,-0.4183219654905148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2178,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9989708425897946,0.6375088168940394,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
24139,-0.6871095626978501,-2.5556768045090967e-13,0.976407519344501,0.2278971013121437,-0.44435606252241794,-0.33924332896846426,0.6467432277819147,0.6926555824592849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7934,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,1.5489311091066005,-0.30192495423129195,1.0032018049298292,1.063747359075405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36613,-0.13551987914801883,-2.5556768045090967e-13,0.976407519344501,-1.3968397166686048,-0.8178019594995681,-0.1153330805454329,-0.9033755995482584,-0.6814179928747037,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35826,0.4160698044018124,3.2622980225048344,0.976407519344501,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.9118375242283276,-0.4183219654905148,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
