Characteristics: Table 1
Ticker,Name,Sector,Price,Dividend Yield,Years of Dividend Increases,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Forward P/E Ratio,Payout Ratio,Beta
PFHD,Professional Holding Corp,Financial Services,17.17,0,,,,0,234.526799,0,N/A,0.652471330638479
ATXI,Avenue Therapeutics Inc,Healthcare,5.04,0,,,,0,84.410263,0,N/A,0.720256474002591
AVEO,AVEO Pharmaceuticals Inc,Healthcare,7.12,0,,,,0,193.166219,N/A,0,0.631484216201658
NMRD,Nemaura Medical Inc,Healthcare,5.34,0,,,,0,122.448373,0,N/A,1.53388862628717
GRTX,Galera Therapeutics Inc,Healthcare,6.52,0,,,,0,162.844446,0,N/A,0.960748440889667
VERO,Venus Concept Inc,Healthcare,1.88,0,,,,0,101.650904,0,N/A,1.76774766455806
LMST,Limestone Bancorp Inc,Financial Services,15.75,0,,,,0,103.863359,11.621725327291,0,
ASUR,Asure Software Inc,Technology,8.14,0,,,,0,154.859601,N/A,0,0.845607497881581
ETNB,89bio Inc,Healthcare,26.92,0,,,,0,539.337624,0,N/A,1.25947894893431
CSBR,Champions Oncology Inc,Healthcare,10.88,0,,,,0,145.685071,0,N/A,0.903816351636656
CEMI,Chembio Diagnostics Inc.,Healthcare,3.99,0,,,,0,80.527604,0,N/A,1.29637364383647
XGN,Exagen Inc,Healthcare,16.36,0,,,,0,207.27819,0,N/A,1.13457977214723
BSBK,Bogota Financial Corp,Financial Services,9.76,0,,,,0,140.792304,0,N/A,0.491464950520839
NSCO,Custom Truck One Source Inc,Industrials,9.35,0,,,,0,459.615641,0,N/A,0.800506639404989
AE,Adams Resources & Energy Inc.,Energy,27.22,0.034810348089426,,0,0.0175545771755876,0.947537674994195,115.712628,0,N/A,0.730107299872085
TARA,Protara Therapeutics Inc,Healthcare,11.83,0,,,,0,132.834409,0,N/A,0.871012412810027
IMUX,Immunic Inc,Healthcare,15.23,0,,,,0,331.243956,0,N/A,1.25630830312656
BLPH,Bellerophon Therapeutics Inc,Healthcare,4.56,0,,,,0,43.349271,0,N/A,0.695436660402178
LYRA,Lyra Therapeutics Inc,N/A,10.79,0,,,,0,139.868267,0,N/A,
ELA,Envela Corp,Consumer Cyclical,3.9,0,,,,0,105.006061,0,N/A,1.47381642170024
SNFCA,Security National Financial Corp.,Financial Services,8.4,0,,,,0,139.617635,0,N/A,0.656064072453656
ULBI,Ultralife Corp,Industrials,8.1,0,,,,0,129.556309,24.7622913990826,0,0.767251300390212
ATLC,Atlanticus Holdings Corp,Financial Services,31.74,0,,,,0,521.167182,6.76401274029851,0,1.19962682847887
SCPH,scPharmaceuticals Inc,Healthcare,6.68,0,,,,0,182.734426,0,N/A,0.811534818581936
PCYG,"Park City Group, Inc.",Technology,5.03,0,,,,0,98.380935,0,N/A,1.51142940493289
AYTU,Aytu BioPharma Inc,Healthcare,6.75,0,,,,0,158.442777,0,N/A,0.281338956657602
SEAC,Seachange International Inc.,Technology,1.15,0,,,,0,55.362017,N/A,0,0.890405016298941
KODK,Eastman Kodak Co.,Industrials,7.74,0,,,,0,607.616904,0,N/A,1.68426567235722
SWKH,Swk Holdings Corp,Financial Services,16.34,0,,,,0,209.029989,40.1826199961553,0,
CWBR,CohBar Inc,Healthcare,1.3,0,,,,0,80.324823,0,N/A,1.40704770462187
NRBO,NeuroBo Pharmaceuticals Inc,Healthcare,3.59,0,,,,0,79.594543,0,N/A,0.963239459084263
OFED,Oconee Federal Financial Corp,Financial Services,24.82,0.012037411231597,,0,0,0.298768546768256,139.098676,0,N/A,
VTVT,vTv Therapeutics Inc,Healthcare,2.56,0,,,,0,147.377674,0,N/A,0.59204200246782
CHK,Chesapeake Energy Corp.,Energy,46.87,0,,,,0,4588.904886,0,N/A,
AAN,Aarons Company Inc (The),Industrials,34.16,0.002927400512005,,,,0.100000001490116,1168.43976,0,N/A,
AAOI,Applied Optoelectronics Inc,Technology,8.13,0,,,,0,217.778643,N/A,0,1.36742238344455
AAON,AAON Inc.,Industrials,68.53,0.00553713248656,,,,0.379459689304018,3591.753173,45.4600510507664,0.254670932418804,0.904730465457455
AAT,American Assets Trust Inc,Real Estate,34.61,0.02799258761602,,-0.0666666666666668,0.0229245566260303,0.968823457390476,2092.945818,75.6668770231381,2.6659974061378,1.26805862044484
AAWW,Atlas Air Worldwide Holdings Inc.,Industrials,68.99,0,,,,0,2001.194586,5.55446113853994,0,0.813083569641123
ABCB,Ameris Bancorp,Financial Services,52.15,0.011438927076245,,0,0.245730939615517,0.596540047026179,3635.555166,13.8768003339848,0.158233434224451,1.68725303724752
ABEO,Abeona Therapeutics Inc,Healthcare,1.68,0,,,,0,166.385407,0,N/A,0.495453578606586
ABG,Asbury Automotive Group Inc,Consumer Cyclical,204.73,0,,,,0,3957.175602,15.5549355412343,0,1.42479682935278
ABM,ABM Industries Inc.,Industrials,52.68,0.0144267274107821,53,0.027027027027027,0.0286175535104682,0.745168210323639,3534.285185,75.197557133617,1.06864794252637,1.26881386770161
ABTX,Allegiance Bancshares Inc,Financial Services,40.68,0.010277426810424,,,,0.418085722648055,820.392258,18.0171357280274,0.188326902093718,1.22942189846774
AC,Associated Capital Group Inc,Financial Services,34.85,0.005731437300109,,,,0.199740589908814,113.238419,0,N/A,0.987354880090097
ACA,Arcosa Inc,Industrials,63.85,0.003128390693178,,,,0.199747745759461,3075.960788,0,N/A,1.40120830963175
ACBI,Atlantic Capital Bancshares Inc,Financial Services,26.29,0,,,,0,535.325577,23.7500255913931,0,1.4228505678202
ACCO,Acco Brands Corporation,Industrials,8.58,0.029940616198959,,,,0.256890486987069,819.267486,13.2139917125807,0.39815636544803,1.38778783487424
ACIA,Acacia Communications Inc,Technology,114.99,0,,,,0,0,0,0,
ACIW,ACI Worldwide Inc,Technology,40.42,0,,,,0,4774.916418,65.7158879435728,0,1.3356485981566
ACLS,Axcelis Technologies Inc,Technology,44.03,0,,,,0,1487.093833,29.7525875869313,0,1.82410769516095
ACNB,ACNB Corp.,Financial Services,27.5,0.026840068423232,,,,0.738101881638901,239.66305,0,N/A,1.44930781336368
ACRE,Ares Commercial Real Estate Corp,Real Estate,14.53,0.087328367553505,,-0.939393939393939,-0.401297144458502,1.26888118055243,588.14303,26.9296259033883,1.92868396496797,1.45753442326803
ACRX,Acelrx Pharmaceuticals Inc,Healthcare,1.3,0,,,,0,154.833899,0,N/A,1.20129537150298
ACTG,Acacia Research Corp,Industrials,6.09,0,,,,0,300.111869,3.32239420757224,0,1.01824793724835
ADC,Agree Realty Corp.,Real Estate,71.38,0.0353040067245727,9,-0.655,-0.160012101554173,2.4046404153955,4537.841382,49.8204007555663,1.3819772502273,0.816535925241041
ADES,Advanced Emissions Solutions Inc,Industrials,4.91,0,,,,0,90.927534,0,N/A,1.29423534369815
ADMA,Adma Biologics Inc,Healthcare,1.9,0,,,,0,233.785464,0,N/A,0.389088446003798
ADNT,Adient plc,Consumer Cyclical,49.64,0,,,,0,4674.604211,N/A,0,2.06784034917073
ADTN,Adtran Inc.,Technology,17.57,0.020294275492104,,,,0.356570420396273,851.876952,358.232528208579,7.24736626821693,1.34302943353818
ADUS,Addus HomeCare Corporation,Healthcare,107.26,0,,,,0,1697.527222,51.2337313807986,0,1.00885879260898
ADVM,Adverum Biotechnologies Inc,Healthcare,9.86,0,,,,0,965.559747,0,N/A,1.7020573399672
AEGN,Aegion Corp,Industrials,30.58,0,,,,0,940.033481,N/A,0,1.2963034714371
AEIS,Advanced Energy Industries Inc.,Industrials,117.49,0.000851136279599,,,,0.100000001490116,4508.76393,33.4788485632077,0.0286532955559072,1.96921326978363
AEL,American Equity Investment Life Holding Co,Financial Services,31.65,0.010110584292178,,,,0.319999992847442,3020.485815,4.73471195032487,0.0463768105576003,1.9380005975489
AEO,American Eagle Outfitters Inc.,Consumer Cyclical,36.23,0.007572951100445,,,,0.274368018369126,6058.188327,N/A,N/A,1.28884914001149
AERI,Aerie Pharmaceuticals Inc,Healthcare,17.42,0,,,,0,817.296457,N/A,0,0.947655039638405
AFIN,American Fin Tr Inc,Real Estate,9.725,0.077263017598684,,2.00000141176537,0.183121829423863,0.751382846147209,1054.921962,0,N/A,1.37927214934876
AFMD,Affimed N.V.,Healthcare,11.22,0,,,,0,1102.783876,0,N/A,1.33550376899598
AGEN,Agenus Inc,Healthcare,3.12,0,,,,0,638.618517,N/A,0,1.10250711749058
AGLE,Aeglea BioTherapeutics Inc,Healthcare,8.05,0,,,,0,394.615234,0,N/A,1.46557312387626
AGM,Federal Agricultural Mortgage Corp.,Financial Services,100.74,0.03209293942508,,0.0999999999999999,0.276150411454874,3.23304271768264,1021.002497,11.4492968612631,0.390936241557755,1.01505107321702
AGS,PlayAGS Inc,Consumer Cyclical,8.63,0,,,,0,314.454123,0,N/A,2.12338118528908
AGX,"Argan, Inc.",Industrials,49.44,0.019907591659992,,,,0.984231331670006,777.203524,32.5857835663075,0.651808828920534,0.799482395491992
AGYS,"Agilysys, Inc",Technology,52.38,0,,,,0,1238.134974,N/A,0,1.55003248442357
AHH,Armada Hoffler Properties Inc,Real Estate,13.5,0.027135806385581,,,,0.366333386205353,814.195814,37.3432928266752,0.963274746792935,1.43066115260387
AI,C3.ai Inc,Real Estate,70.91,0,,,,0,6908.880074,N/A,0,
AIMC,Altra Industrial Motion Corp,Industrials,64.81,0.003081879390019,,-0.647058823529412,-0.167446792598127,0.19973660326716,4199.076323,N/A,N/A,1.73331372432961
AIMT,Aimmune Therapeutics Inc,Healthcare,34.49,0,,,,0,0,0,N/A,
AIN,Albany International Corp.,Consumer Cyclical,89.87,0.00864537929017,,0.0526315789473684,0.0330378041139323,0.776960236807639,2763.526945,28.0307838059013,0.254741061248406,1.42802379968489
AIR,AAR Corp.,Industrials,40.3,0,,,,0,1423.375366,284.67507328,0,2.13024237593323
AIT,Applied Industrial Technologies Inc.,Industrials,96.48,0.013283842362407,,0.03125,0.0334064829387792,1.28162511112504,3746.515798,N/A,N/A,1.35321764859532
AJRD,Aerojet Rocketdyne Holdings Inc,Industrials,47.6,0,,,,0,3812.073465,28.02995195,0,0.709764934719493
AJX,Great Ajax Corp,Real Estate,12.13,0.05475654868116,,-0.46875,-0.0742328151191626,0.664196935502475,278.854714,0,N/A,1.13432341333103
AKBA,Akebia Therapeutics Inc.,Healthcare,3.17,0,,,,0,506.90745,0,N/A,2.47456478048738
AKCA,Akcea Therapeutics Inc,Healthcare,18.17,0,,,,0,0,0,N/A,
AKR,Acadia Realty Trust,Real Estate,21.02,0.007136061177947,,,,0.150000005960464,1814.081577,N/A,N/A,1.5761456115957
AKRO,Akero Therapeutics Inc,Healthcare,30.73,0,,,,0,1068.491903,0,N/A,0.852832393044967
AKTS,Akoustis Technologies Inc,Technology,12.24,0,,,,0,518.88928,0,N/A,1.49495426487041
ALBO,Albireo Pharma Inc,Healthcare,31.17,0,,,,0,595.771006,N/A,0,0.704365064434613
ALCO,Alico Inc.,Consumer Defensive,29.92,0.017929468094599,,1,0.245730939615517,0.536449685390411,224.584307,8.40635975445426,0.150688113873711,0.933342774776856
ALE,"Allete, Inc.",Utilities,69.2,0.035333630690977,,0.0202429149797569,0.0391241569508578,2.44508724381561,3611.096401,20.7296004638347,0.727704536849884,0.931762617385091
ALEC,Alector Inc,Healthcare,18.46,0,,,,0,1469.128799,0,N/A,1.06949606961383
ALEX,Alexander & Baldwin Inc.,Real Estate,17.93,0.008365867594002,,,,0.150000005960464,1299.381398,232.032392546429,1.94049166831131,1.521653590975
ALG,Alamo Group Inc.,Industrials,158.12,0.003410459282564,,0.0769230769230771,0.0923884641403732,0.539261821759024,1881.496602,33.224379344517,0.112816280702725,1.15803468907115
ALGT,Allegiant Travel,Industrials,239.39,0,,,,0,3929.815946,N/A,0,1.66194208186263
ALLK,Allakos Inc,Healthcare,111.11,0,,,,0,5945.433101,0,N/A,1.1141991699419
ALLO,Allogene Therapeutics Inc,Healthcare,35.8,0,,,,0,5065.195685,0,N/A,0.871501812382728
ALRM,Alarm.com Holdings Inc,Technology,95.23,0,,,,0,4736.571548,60.8399361318125,0,1.30064137582042
ALTR,Altair Engineering Inc,Technology,67.61,0,,,,0,3071.007112,N/A,0,1.34240412926406
ALX,Alexander`s Inc.,Real Estate,279,0.062869758480033,,0,0.0238362555396097,17.5406626159294,1424.93391,33.9763444526574,2.14171704712202,0.989030594081227
AMAL,Amalgamated Financial Corp,Financial Services,16.35,0,,,,0,508.732474,0,N/A,
AMBA,Ambarella Inc,Technology,102.7,0,,,,0,3722.744674,N/A,0,1.61544715483945
AMBC,AMBAC Financial Group Inc.,Financial Services,16.94,0,,,,0,782.578908,0,N/A,1.18027200363767
AMC,AMC Entertainment Holdings Inc,Communication Services,11.46,0,,,,0,5158.789892,N/A,0,-1.2499745853502
AMEH,Apollo Medical Holdings Inc,Healthcare,28.39,0,,,,0,1549.675475,0,N/A,0.978553746658787
AMK,Assetmark Financial Holdings Inc,Financial Services,22.47,0,,,,0,1628.15946,0,N/A,1.06259019233633
AMKR,AMKOR Technology Inc.,Technology,21.06,0.003795459540706,,,,0.079932377927286,5141.351412,15.2048909374871,0.0570945556623471,1.76266295806632
AMN,AMN Healthcare Services Inc.,Healthcare,79.09,0,,,,0,3731.504084,52.8055484909078,0,1.2591151200123
AMNB,American National Bankshares Inc.,Financial Services,34.03,0.031292317233242,,0,0.0238362555396097,1.06487755544726,372.906559,12.411601235813,0.39006503862537,1.53278458717872
AMOT,Allied Motion Technologies Inc,Technology,54.29,0.002208233609054,,0,0.0371372893366482,0.11988500263556,530.550057,0,N/A,1.68596437457189
AMPH,Amphastar Pharmaceuticals Inc,Healthcare,17.16,0,,,,0,818.3604,583.293228795438,0,0.67277430680801
AMRC,Ameresco Inc.,Industrials,52.37,0,,,,0,1584.337355,0,N/A,1.53046456097472
AMRS,Amyris Inc,Basic Materials,15.18,0,,,,0,4148.1918,0,N/A,1.17911091718891
AMRX,Amneal Pharmaceuticals Inc,Healthcare,5.71,0,,,,0,847.517525,9.30734496062992,0,1.47251450244356
AMSC,American Superconductor Corp.,Industrials,17.68,0,,,,0,487.64313,N/A,0,1.61567983937816
AMSF,Amerisafe Inc,Financial Services,61.9,0.017157055594339,,0.074074074074074,0.0771435877927431,1.06202174128962,1196.592552,13.8171468568855,0.237588756440631,0.570794497015026
AMSWA,American Software Inc.,Technology,20.32,0.021459566476964,,0,0.0192448764914566,0.436058390811926,627.610388,0,N/A,1.00518453583551
AMTB,Amerant Bancorp Inc,Financial Services,17.92,0,,,,0,660.035416,0,N/A,1.87209939850665
AMWD,American Woodmark Corp.,Consumer Cyclical,104.22,0,,,,0,1771.85954,25.6981180341992,0,1.55803088587592
ANAB,AnaptysBio Inc,Healthcare,23.9,0,,,,0,654.079785,0,N/A,0.653288433840522
ANDE,Andersons Inc.,Consumer Defensive,29.06,0.023836161015375,,0,0.0245691383630806,0.692678839106816,978.453629,126.907085483787,2.98182883816968,1.44672678998039
ANF,Abercrombie & Fitch Co.,Consumer Cyclical,38.84,0,0,,,0,2412.434974,N/A,0,1.2998149767494
ANGO,Angiodynamic Inc,Healthcare,24.82,0,,,,0,946.569449,N/A,0,1.13680173608907
ANH,Anworth Mortgage Asset Corp.,Real Estate,2.98,0.077325378967178,,-0.2,-0.232296100725245,0.23042962932219,295.925866,N/A,N/A,1.59387389050198
ANIK,Anika Therapeutics Inc.,Healthcare,40.48,0,,,,0,581.563449,N/A,0,1.13661316775819
ANIP,ANI Pharmaceuticals Inc,Healthcare,32.48,0,,,,0,401.270847,N/A,0,1.12975440656777
AOSL,Alpha & Omega Semiconductor Ltd,Technology,32.22,0,,,,0,830.341556,0,N/A,2.24712063036155
APAM,Artisan Partners Asset Management Inc,Financial Services,53.72,0.0573343261355175,2,,,2.74038261577587,3482.229352,18.3905346858975,0.805994886992902,1.56296688765135
APEI,American Public Education Inc,Consumer Defensive,31.31,0,,,,0,584.592172,31.0589826963128,0,0.574755252881822
APLS,Apellis Pharmaceuticals Inc,Healthcare,45.45,0,,,,0,3655.996637,0,N/A,1.20861612225235
APOG,Apogee Enterprises Inc.,Industrials,35.82,0.021084447525762,,0.0666666666666667,0.0985605433061179,0.755244910372814,931.595921,60.3521586848925,1.28705676614317,1.47650623772465
APPF,Appfolio Inc,Technology,148.65,0,,,,0,2807.705957,17.7250806916536,0,1.21631570615346
APPN,Appian Corp,Technology,135.35,0,,,,0,5277.106198,N/A,0,1.45375022676114
APPS,Digital Turbine Inc,Technology,75.15,0,,,,0,6719.432491,0,N/A,2.3884340689374
APTS,Preferred Apartment Communities Inc,Real Estate,10.43,0.0671140939597315,0,-0.333333333333333,-0.0287688471412694,0.679175676252402,521.437754,N/A,N/A,1.19147013646471
APYX,Apyx Medical Corp,Healthcare,10.08,0,,,,0,345.924059,0,N/A,1.58047273823351
AQUA,Evoqua Water Technologies Corp,Industrials,29.07,0,,,,0,3478.253378,51.9630903406188,0,1.55608978312308
ARA,American Renal Associates Holdings Inc.,Healthcare,11.5,0,,,,0,397.247893,0,N/A,0.754764657166842
ARAY,Accuray Inc,Healthcare,5.32,0,,,,0,494.219153,64.6545202564103,0,1.12187970572771
ARCB,ArcBest Corp,Industrials,72.41,0.004406550413638,,0,0,0.319078315451535,1838.877004,25.8632489994374,0.118616474145552,1.38808307373355
ARCH,Arch Resources Inc,Energy,47.92,0,,,,0,732.891595,N/A,0,1.30138631553349
ARDX,Ardelyx Inc,Healthcare,8.56,0,,,,0,844.70306,0,N/A,1.44406611743907
ARGO,Argo Group International Holdings Ltd,Financial Services,52.09,0.023548963942679,,0,0.0709958860395983,1.22666553177418,1807.954514,N/A,N/A,1.35209240559308
ARI,Apollo Commercial Real Estate Finance Inc,Real Estate,15.25,0.0918032786885246,0,-0.125,-0.0531917302885271,1.34117455056424,2133.231915,11.3722027849005,1.09038581346686,1.49355063825812
ARL,American Realty Investors Inc.,Real Estate,8.17,0,,,,0,131.962191,14.6137531904762,0,1.26740514205242
ARLO,Arlo Technologies Inc,Industrials,6.39,0,,,,0,514.418835,0,N/A,2.02674691675215
ARNA,Arena Pharmaceuticals Inc,Healthcare,67.86,0,,,,0,4094.309213,N/A,0,1.00460781786795
AROC,Archrock Inc,Energy,9.39,0.060156781385683,,0,0.0882505100778437,0.564872177211568,1434.67978,N/A,N/A,1.51576282190156
AROW,Arrow Financial Corp.,Financial Services,34.43,0.0302062155097299,26,0,0.00787498851789215,1.01198556153897,534.665019,13.0958684044872,0.383327864219307,0.982690372566454
ARR,ARMOUR Residential REIT Inc,Real Estate,12.26,0.0978792822185971,0,0,-0.100688357722425,1.04337223968967,873.451759,3.44654796928516,0.268219084753128,1.18380394993349
ARTNA,Artesian Resources Corp.,Utilities,39.44,0.0273833671399594,24,0.0300480769230769,0.0271231653428492,1.00339991627003,34.764467,2.06722167330677,0.560558612441359,0.615979509950362
ARVN,Arvinas Inc,Healthcare,67.85,0,,,,0,3323.481827,0,N/A,0.867632995512962
ARWR,Arrowhead Pharmaceuticals Inc.,Healthcare,74.52,0,,,,0,7734.610393,N/A,0,1.27264541505229
ASC,Ardmore Shipping Corp,Energy,3.87,0,,,,0,128.432154,0,N/A,1.22128358569642
ASGN,ASGN Inc,Industrials,107.36,0,,,,0,5690.08,28.4077883175237,0,1.38338683367761
ASIX,AdvanSix Inc,Basic Materials,30.29,0,,,,0,849.147891,18.4288884074484,0,1.72193052961298
ASMB,Assembly Biosciences Inc,Healthcare,4.31,0,,,,0,172.654816,0,N/A,1.23128393467345
ASPS,Altisource Portfolio Solutions S.A.,Financial Services,6.35,0,,,,0,100.217516,N/A,0,1.22458298195955
ASTE,Astec Industries Inc.,Industrials,79.2,0.005538026173603,,0,0.0192448764914566,0.438611672949393,1790.955619,38.1866869765458,0.21395691363385,1.28598377419247
AT,Atlantic Power Corp.,Utilities,3.01,0,,,,0,268.55993,3.61940606037736,0,0.409347405698551
ATEC,Alphatec Holdings Inc,Healthcare,16.4,0,,,,0,1560.453981,N/A,0,1.30546423757579
ATEN,A10 Networks Inc,Technology,9.21,0,,,,0,708.379027,39.7608344622811,0,1.28795843132235
ATEX,Anterix Inc,Communication Services,45.95,0,,,,0,808.093058,0,N/A,0.749701295313305
ATGE,Adtalem Global Education Inc,Consumer Defensive,37.94,0,,,,0,1902.828495,N/A,0,0.783124933549319
ATHX,Athersys Inc,Healthcare,1.73,0,,,,0,376.467907,0,N/A,1.20049395726771
ATI,Allegheny Technologies Inc,Industrials,24.23,0,,,,0,3082.130435,N/A,0,1.95605792783622
ATKR,Atkore Inc,Industrials,78.24,0,,,,0,3647.938044,18.3846532105653,0,1.76756144635656
ATLO,Ames National Corp.,Financial Services,25.3,0.038825401132901,,0.0416666666666667,0.0354857884559052,0.982282648662409,230.805499,12.2442826371456,0.476836237214762,0.930587698476533
ATNI,ATN International Inc,Communication Services,47.9,0.014119218168065,,0,-0.118829826083842,0.676310550250344,761.537048,N/A,N/A,0.901372007049188
ATNX,Athenex Inc,Healthcare,4.13,0,,,,0,385.967911,N/A,0,0.878707840695445
ATRA,Atara Biotherapeutics Inc,Healthcare,14.65,0,,,,0,1231.724197,0,N/A,1.21097437700281
ATRC,Atricure Inc,Healthcare,64.91,0,,,,0,2961.60495,0,N/A,0.878278159555432
ATRI,Atrion Corp.,Healthcare,648.84,0.010438739436104,,0.129032258064516,0.142244584899608,6.77307169572222,1185.976354,36.9290473124708,0.388364202736366,0.601425605426902
ATRO,Astronics Corp.,Industrials,17.11,0,,,,0,412.979416,N/A,0,2.31728247252657
ATRS,Antares Pharma Inc,Healthcare,3.87,0,,,,0,650.783755,11.5795760749809,0,1.13422959407711
ATSG,Air Transport Services Group Inc,Industrials,27.01,0,,,,0,1637.925186,51.0018740887436,0,0.73160441334077
AUB,Atlantic Union Bankshares Corp,Financial Services,39,0.025333365835721,,0,0.056421622299043,0.988001267593128,3080.006436,20.1874971226322,0.5119177552296,1.55763114046947
AVA,Avista Corp.,Utilities,45.82,0.035163024489739,,0.0432098765432099,0.0428773314319391,1.61116978211984,3175.912817,24.5266960393241,0.84798409585255,0.710722791000725
AVAV,AeroVironment Inc.,Industrials,112.7,0,,,,0,2781.03986,93.1484411676045,0,1.30804182274879
AVCO,Avalon GloboCare Corp,Healthcare,1.04,0,,,,0,87.781839,0,N/A,1.253179397061
AVD,American Vanguard Corp.,Basic Materials,20.06,0.001993015720091,,,,0.03997989534503,619.900519,40.6705497401916,0.0786696091008068,1.04052217391021
AVID,"Avid Technology, Inc.",Communication Services,21.64,0,,,,0,973.834602,88.0342254890617,0,1.74797489083611
AVNS,Avanos Medical Inc,Healthcare,45.46,0,,,,0,2184.735728,N/A,0,1.31843795493108
AVRO,AvroBio Inc,Healthcare,11.61,0,,,,0,484.904676,0,N/A,1.22421730660471
AVXL,Anavex Life Sciences Corporation,Healthcare,12.34,0,,,,0,864.177851,0,N/A,1.31356752568921
AVYA,Avaya Holdings Corp.,Technology,30.28,0,,,,0,2540.58281,0,N/A,1.05489953610063
AWR,American States Water Co.,Utilities,78.74,0.0173990347980696,66,0.098360655737705,0.083825482436235,1.30195110027644,2906.530959,33.7435097819727,0.558777296255984,0.647507830486335
AX,Axos Financial Inc.,Financial Services,45.79,0,,,,0,2705.256075,12.9549663563835,0,1.35231182695368
AXDX,Accelerate Diagnostics Inc,Healthcare,8.08,0,,,,0,494.708544,0,N/A,0.789180230119122
AXGN,Axogen Inc.,Healthcare,18.18,0,,,,0,741.23416,0,N/A,1.44582636573559
AXL,American Axle & Manufacturing Holdings Inc,Consumer Cyclical,10.11,0,,,,0,1151.629049,N/A,0,2.28879986934187
