,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
692,95974,Male,Loyal Customer,42,Business travel,Business,3381,2,3,2,2,5,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
693,35423,Male,Loyal Customer,53,Personal Travel,Eco,972,3,4,3,2,2,3,2,2,3,3,4,3,5,2,0,0.0,neutral or dissatisfied
694,98723,Male,Loyal Customer,38,Personal Travel,Eco Plus,834,4,4,3,3,4,3,4,4,5,1,3,2,1,4,92,100.0,neutral or dissatisfied
695,117443,Female,disloyal Customer,8,Business travel,Eco,1107,4,4,4,3,5,4,5,5,3,3,4,3,5,5,18,5.0,neutral or dissatisfied
696,47902,Male,Loyal Customer,31,Business travel,Business,3561,1,1,5,1,5,5,5,5,3,3,3,1,3,5,0,4.0,satisfied
697,84336,Male,Loyal Customer,41,Business travel,Eco,606,1,4,4,4,1,1,1,1,1,4,4,2,4,1,18,2.0,neutral or dissatisfied
698,35611,Male,Loyal Customer,32,Personal Travel,Eco Plus,1069,1,5,1,1,2,1,5,2,3,2,4,3,4,2,49,31.0,neutral or dissatisfied
699,787,Female,Loyal Customer,56,Business travel,Business,1707,4,4,4,4,3,4,5,4,4,5,4,3,4,4,7,15.0,satisfied
700,6164,Male,disloyal Customer,19,Business travel,Eco,501,3,3,3,4,3,3,3,3,4,5,4,4,4,3,0,0.0,neutral or dissatisfied
701,111698,Male,disloyal Customer,25,Business travel,Business,541,2,5,1,3,4,1,3,4,4,5,5,4,4,4,0,0.0,neutral or dissatisfied
702,51329,Female,disloyal Customer,39,Business travel,Business,421,1,1,1,1,4,1,4,4,1,4,4,4,5,4,0,0.0,neutral or dissatisfied
703,97195,Male,Loyal Customer,9,Personal Travel,Eco,1390,2,3,2,3,2,2,2,3,3,4,4,2,3,2,270,260.0,neutral or dissatisfied
704,51306,Female,Loyal Customer,39,Business travel,Eco Plus,266,2,1,4,1,2,2,2,2,1,3,3,4,3,2,49,56.0,neutral or dissatisfied
705,60876,Female,Loyal Customer,21,Business travel,Business,1062,3,3,3,3,4,5,4,4,3,2,4,4,4,4,17,32.0,satisfied
706,98658,Male,Loyal Customer,20,Personal Travel,Eco,992,3,4,3,3,3,3,3,3,4,5,4,4,4,3,0,7.0,neutral or dissatisfied
707,79373,Male,Loyal Customer,55,Business travel,Business,502,1,1,1,1,5,5,4,5,5,5,5,4,5,4,0,6.0,satisfied
708,41573,Female,disloyal Customer,69,Personal Travel,Eco,1334,5,4,5,3,4,5,4,4,5,4,4,3,4,4,4,0.0,satisfied
709,17698,Female,Loyal Customer,25,Business travel,Business,854,2,2,2,2,5,4,5,5,2,5,2,1,3,5,9,0.0,satisfied
710,9064,Male,Loyal Customer,69,Business travel,Business,173,1,3,3,3,1,2,2,3,3,3,1,4,3,1,0,0.0,neutral or dissatisfied
711,109937,Female,Loyal Customer,67,Personal Travel,Eco,1033,3,5,3,4,2,4,5,2,2,3,5,3,2,5,37,22.0,neutral or dissatisfied
712,91986,Male,Loyal Customer,33,Business travel,Business,236,1,3,3,3,1,1,1,1,4,1,4,1,4,1,2,0.0,neutral or dissatisfied
713,85593,Male,Loyal Customer,39,Business travel,Business,1685,0,0,0,1,2,2,5,3,3,3,3,1,3,4,0,5.0,satisfied
714,127131,Female,Loyal Customer,17,Personal Travel,Eco,647,2,2,2,4,2,2,2,2,2,1,3,4,4,2,6,0.0,neutral or dissatisfied
715,72336,Female,Loyal Customer,39,Business travel,Business,2088,2,2,2,2,5,5,5,4,4,4,4,5,4,5,10,0.0,satisfied
716,92079,Female,disloyal Customer,25,Business travel,Eco,1576,3,3,3,3,1,3,1,1,3,2,4,1,3,1,0,0.0,neutral or dissatisfied
717,129624,Male,Loyal Customer,32,Business travel,Business,3802,0,0,0,1,5,5,5,5,3,2,5,4,5,5,90,86.0,satisfied
718,33264,Female,Loyal Customer,23,Personal Travel,Eco Plus,101,4,4,4,4,5,4,5,5,3,2,4,4,5,5,0,0.0,neutral or dissatisfied
719,7809,Female,Loyal Customer,46,Business travel,Eco,650,1,5,5,5,2,4,3,2,2,1,2,3,2,1,0,0.0,neutral or dissatisfied
720,15204,Female,Loyal Customer,50,Business travel,Business,416,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
721,91327,Female,Loyal Customer,43,Business travel,Eco Plus,223,2,1,1,1,4,1,1,2,2,2,2,3,2,1,28,20.0,neutral or dissatisfied
722,35098,Male,Loyal Customer,35,Business travel,Eco,1005,4,1,2,2,4,4,4,4,3,2,4,4,5,4,0,0.0,satisfied
723,109569,Male,Loyal Customer,62,Personal Travel,Eco,834,4,3,4,3,2,4,3,2,2,4,3,4,3,2,110,92.0,neutral or dissatisfied
724,1016,Female,disloyal Customer,47,Business travel,Eco,247,1,1,1,1,4,1,4,4,4,2,2,2,2,4,0,6.0,neutral or dissatisfied
725,101713,Female,disloyal Customer,13,Business travel,Eco,986,2,1,1,3,1,1,1,1,3,3,4,3,4,1,2,26.0,neutral or dissatisfied
726,61813,Female,Loyal Customer,68,Personal Travel,Eco,1635,1,5,1,1,3,4,5,2,2,1,5,3,2,3,0,0.0,neutral or dissatisfied
727,119989,Female,disloyal Customer,29,Business travel,Eco Plus,868,2,2,2,4,3,2,3,3,3,4,3,2,3,3,0,0.0,neutral or dissatisfied
728,51604,Male,Loyal Customer,57,Business travel,Business,370,3,3,3,3,3,4,4,5,5,5,5,3,5,2,0,0.0,satisfied
729,109352,Female,Loyal Customer,32,Personal Travel,Business,1237,3,5,3,1,4,3,5,4,4,3,3,4,4,4,8,1.0,neutral or dissatisfied
730,128573,Male,Loyal Customer,55,Business travel,Eco Plus,110,3,1,1,1,3,3,3,3,2,3,4,2,3,3,0,0.0,neutral or dissatisfied
731,79499,Female,Loyal Customer,31,Business travel,Business,749,1,1,5,1,5,5,5,5,4,5,4,5,4,5,11,11.0,satisfied
732,99632,Male,Loyal Customer,7,Personal Travel,Eco,1154,3,4,3,2,3,3,3,3,5,2,5,3,5,3,0,0.0,neutral or dissatisfied
733,22493,Female,Loyal Customer,59,Personal Travel,Eco,145,1,3,1,4,5,4,3,5,5,1,5,1,5,2,0,0.0,neutral or dissatisfied
734,88713,Male,Loyal Customer,62,Personal Travel,Eco,581,2,4,2,1,2,2,2,2,5,2,4,4,5,2,0,0.0,neutral or dissatisfied
735,36663,Male,Loyal Customer,33,Personal Travel,Eco,1197,3,4,3,5,4,3,3,4,5,3,4,4,5,4,0,0.0,neutral or dissatisfied
736,54626,Female,Loyal Customer,30,Business travel,Business,2450,3,3,3,3,2,2,2,2,3,3,3,2,3,2,2,0.0,satisfied
737,68235,Female,Loyal Customer,30,Business travel,Business,1966,3,4,4,4,3,3,3,3,4,1,3,4,3,3,0,5.0,neutral or dissatisfied
738,40073,Male,Loyal Customer,41,Business travel,Eco,493,3,3,3,3,3,3,3,3,3,4,4,4,2,3,0,0.0,satisfied
739,52290,Male,Loyal Customer,60,Business travel,Business,3664,1,3,3,3,1,3,3,1,1,1,1,4,1,3,0,3.0,neutral or dissatisfied
740,22475,Female,Loyal Customer,60,Personal Travel,Eco,214,3,2,0,4,1,4,4,1,1,0,1,1,1,3,0,0.0,neutral or dissatisfied
741,61452,Male,disloyal Customer,15,Business travel,Business,1039,0,0,0,3,5,0,5,5,4,5,4,4,4,5,4,0.0,satisfied
742,53871,Female,disloyal Customer,36,Business travel,Eco,140,1,0,1,2,2,1,2,2,5,4,3,2,4,2,2,9.0,neutral or dissatisfied
743,93869,Male,Loyal Customer,50,Business travel,Business,1937,5,5,5,5,4,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
744,31387,Male,disloyal Customer,22,Business travel,Eco,434,3,1,3,2,1,3,1,1,4,3,1,3,2,1,5,6.0,neutral or dissatisfied
745,8229,Male,Loyal Customer,39,Personal Travel,Eco,294,1,5,1,3,1,1,1,1,3,2,5,4,5,1,0,0.0,neutral or dissatisfied
746,43957,Male,Loyal Customer,24,Personal Travel,Eco,473,3,1,3,3,1,3,1,1,3,5,4,2,3,1,0,26.0,neutral or dissatisfied
747,81025,Female,Loyal Customer,51,Business travel,Business,2818,5,5,5,5,2,5,5,4,4,4,4,3,4,5,6,0.0,satisfied
748,10342,Male,Loyal Customer,49,Business travel,Business,74,1,1,1,1,2,4,4,5,5,5,5,3,5,5,0,0.0,satisfied
749,119130,Female,Loyal Customer,56,Business travel,Business,3538,3,3,3,3,3,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
750,49877,Male,Loyal Customer,57,Business travel,Eco,308,2,3,3,3,2,2,2,2,1,1,3,2,2,2,0,0.0,neutral or dissatisfied
751,49324,Male,Loyal Customer,57,Business travel,Eco,308,3,1,1,1,3,3,3,3,1,4,3,2,4,3,0,0.0,satisfied
752,60275,Female,Loyal Customer,50,Business travel,Business,2583,4,4,4,4,5,4,4,5,2,3,4,4,3,4,6,0.0,satisfied
753,52082,Female,Loyal Customer,53,Business travel,Business,1621,4,3,3,3,1,3,4,4,4,4,4,1,4,2,0,0.0,neutral or dissatisfied
754,107758,Female,Loyal Customer,53,Personal Travel,Eco,251,2,5,0,3,3,5,5,5,5,0,5,4,5,3,5,0.0,neutral or dissatisfied
755,71587,Female,Loyal Customer,41,Business travel,Business,3247,5,5,5,5,2,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
756,73094,Male,Loyal Customer,42,Business travel,Eco Plus,685,4,2,2,2,4,4,4,4,1,4,1,2,5,4,0,0.0,satisfied
757,95553,Male,Loyal Customer,62,Personal Travel,Eco Plus,148,4,5,4,3,4,4,4,4,3,3,4,3,5,4,31,27.0,neutral or dissatisfied
758,104483,Female,Loyal Customer,50,Business travel,Business,860,2,5,5,5,5,4,3,2,2,2,2,2,2,4,0,0.0,neutral or dissatisfied
759,104897,Female,Loyal Customer,54,Business travel,Business,1565,3,3,3,3,3,5,5,5,5,5,5,5,5,4,4,19.0,satisfied
760,53833,Male,Loyal Customer,49,Business travel,Eco,224,4,2,2,2,5,4,5,5,4,5,1,1,2,5,3,0.0,satisfied
761,13037,Female,Loyal Customer,60,Personal Travel,Eco,438,3,4,3,3,5,4,4,4,4,3,4,3,4,5,1,0.0,neutral or dissatisfied
762,54986,Female,Loyal Customer,59,Business travel,Business,1379,3,5,5,5,2,3,3,3,3,3,3,4,3,1,0,0.0,neutral or dissatisfied
763,23505,Female,disloyal Customer,24,Business travel,Eco,303,0,4,0,2,3,0,3,3,2,2,2,4,4,3,0,0.0,satisfied
764,44741,Male,Loyal Customer,60,Personal Travel,Eco Plus,67,1,5,1,3,5,1,5,5,5,3,4,5,5,5,25,16.0,neutral or dissatisfied
765,112372,Male,disloyal Customer,23,Business travel,Eco,862,3,4,4,3,4,4,4,4,1,5,3,3,3,4,1,33.0,neutral or dissatisfied
766,113838,Male,Loyal Customer,37,Personal Travel,Eco Plus,223,3,5,0,2,4,0,4,4,3,5,5,3,5,4,0,0.0,neutral or dissatisfied
767,113052,Male,Loyal Customer,49,Business travel,Business,569,2,2,2,2,2,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
768,62069,Male,Loyal Customer,62,Personal Travel,Eco,2475,3,2,2,3,1,2,1,1,3,2,3,3,2,1,0,0.0,neutral or dissatisfied
769,123872,Male,Loyal Customer,56,Business travel,Business,1835,2,3,3,3,2,3,2,2,2,2,2,2,2,1,0,33.0,neutral or dissatisfied
770,118170,Female,disloyal Customer,25,Business travel,Eco,1444,3,3,3,3,4,3,4,4,1,4,4,4,4,4,0,0.0,neutral or dissatisfied
771,71934,Female,Loyal Customer,49,Business travel,Eco Plus,346,2,3,3,3,2,2,5,2,2,2,2,3,2,2,9,0.0,satisfied
772,112283,Male,Loyal Customer,32,Personal Travel,Eco,1546,2,5,2,2,3,2,3,3,4,2,5,4,5,3,20,5.0,neutral or dissatisfied
773,31461,Male,Loyal Customer,25,Business travel,Eco,846,4,4,4,4,4,4,3,4,5,4,3,2,1,4,10,0.0,satisfied
774,111274,Male,Loyal Customer,55,Business travel,Eco,459,3,4,4,4,3,3,3,3,4,1,2,4,2,3,50,69.0,neutral or dissatisfied
775,90137,Female,Loyal Customer,50,Business travel,Business,2731,4,4,4,4,3,4,5,5,5,5,5,3,5,4,0,0.0,satisfied
776,5487,Male,Loyal Customer,39,Business travel,Business,2040,3,3,3,3,3,4,5,5,5,5,5,5,5,3,0,0.0,satisfied
777,110992,Female,Loyal Customer,42,Business travel,Business,1971,4,4,4,4,4,4,5,5,5,5,4,3,5,5,0,5.0,satisfied
778,50393,Male,Loyal Customer,52,Business travel,Business,3807,1,3,3,3,1,4,3,3,3,3,1,2,3,3,0,0.0,neutral or dissatisfied
779,80171,Female,Loyal Customer,57,Business travel,Business,2446,2,3,3,3,2,2,2,1,4,3,4,2,2,2,54,49.0,neutral or dissatisfied
780,56924,Female,disloyal Customer,34,Business travel,Eco,1142,2,2,2,4,2,2,4,1,4,3,3,4,4,4,4,26.0,neutral or dissatisfied
781,107024,Male,disloyal Customer,22,Business travel,Business,395,5,3,5,3,5,5,5,5,5,2,4,4,4,5,8,0.0,satisfied
782,52497,Female,Loyal Customer,42,Business travel,Business,160,2,2,5,2,3,4,5,5,5,5,5,3,5,4,0,0.0,satisfied
783,40922,Female,Loyal Customer,61,Personal Travel,Eco,588,1,2,1,3,1,3,3,5,5,1,2,3,5,1,0,0.0,neutral or dissatisfied
784,35817,Female,Loyal Customer,40,Business travel,Business,937,2,2,2,2,4,3,2,2,2,2,2,3,2,3,0,0.0,satisfied
785,24382,Female,Loyal Customer,55,Business travel,Business,3275,2,1,3,1,3,3,4,2,2,2,2,4,2,2,0,0.0,neutral or dissatisfied
786,30503,Male,Loyal Customer,66,Personal Travel,Eco,484,3,2,4,4,2,4,2,2,3,3,2,2,3,2,2,0.0,neutral or dissatisfied
787,125286,Male,disloyal Customer,26,Business travel,Business,678,1,1,1,1,4,1,4,4,5,5,5,4,4,4,0,0.0,neutral or dissatisfied
788,40195,Female,disloyal Customer,43,Business travel,Eco,358,2,5,1,1,5,1,5,5,1,4,2,4,5,5,0,45.0,neutral or dissatisfied
789,29132,Female,Loyal Customer,24,Personal Travel,Eco,605,2,4,2,4,2,2,5,2,5,4,5,3,5,2,0,0.0,neutral or dissatisfied
790,73526,Male,Loyal Customer,60,Business travel,Business,594,4,4,4,4,3,4,4,5,5,5,5,3,5,4,7,27.0,satisfied
791,27085,Female,disloyal Customer,17,Business travel,Eco,876,2,2,2,4,2,2,2,2,3,1,3,4,4,2,2,0.0,neutral or dissatisfied
792,38072,Female,disloyal Customer,22,Business travel,Eco,1249,2,2,2,4,2,2,2,4,1,1,3,2,3,2,144,142.0,neutral or dissatisfied
793,125941,Female,Loyal Customer,27,Personal Travel,Eco,992,3,4,3,4,4,3,4,4,4,5,4,3,4,4,0,0.0,neutral or dissatisfied
794,6274,Female,Loyal Customer,43,Business travel,Business,3967,3,4,4,4,1,4,3,3,3,3,3,4,3,4,0,2.0,neutral or dissatisfied
795,15661,Male,Loyal Customer,46,Business travel,Eco,764,5,4,4,4,5,5,5,5,4,1,4,4,2,5,39,58.0,satisfied
796,47330,Male,Loyal Customer,40,Business travel,Eco,588,5,1,1,1,5,5,5,5,1,4,3,3,5,5,0,0.0,satisfied
797,76908,Male,Loyal Customer,68,Personal Travel,Eco,630,2,4,2,2,1,2,1,1,3,1,1,1,1,1,4,1.0,neutral or dissatisfied
798,20699,Female,Loyal Customer,42,Business travel,Eco,510,2,1,1,1,1,3,4,2,2,2,2,4,2,4,112,100.0,neutral or dissatisfied
799,105516,Female,Loyal Customer,44,Business travel,Business,3954,1,1,1,1,4,5,5,5,5,5,5,5,5,5,0,0.0,satisfied
800,15954,Male,Loyal Customer,44,Personal Travel,Eco,528,1,3,1,5,1,1,1,1,2,1,5,5,3,1,20,8.0,neutral or dissatisfied
801,90062,Male,Loyal Customer,29,Business travel,Business,1963,5,5,5,5,4,4,4,4,4,3,5,3,4,4,0,0.0,satisfied
802,75964,Male,Loyal Customer,50,Business travel,Business,3548,2,2,2,2,5,4,4,5,5,5,5,4,5,3,0,0.0,satisfied
803,49278,Female,disloyal Customer,37,Business travel,Eco,308,2,0,2,1,5,2,5,5,2,2,3,1,5,5,0,3.0,neutral or dissatisfied
804,77611,Male,disloyal Customer,33,Business travel,Business,731,2,1,1,4,3,1,2,3,4,4,4,5,4,3,0,0.0,neutral or dissatisfied
805,15635,Female,Loyal Customer,58,Business travel,Eco Plus,229,4,5,5,5,4,4,1,4,4,4,4,1,4,4,63,75.0,satisfied
806,39624,Female,Loyal Customer,26,Personal Travel,Eco,908,3,4,3,4,2,3,2,2,2,3,5,1,1,2,0,0.0,neutral or dissatisfied
807,88385,Male,Loyal Customer,49,Business travel,Business,2537,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
808,23805,Female,Loyal Customer,22,Business travel,Eco,304,5,1,1,1,5,5,5,5,5,5,4,2,1,5,0,0.0,satisfied
809,94249,Male,Loyal Customer,50,Business travel,Business,189,0,5,0,1,5,5,4,3,3,3,3,4,3,5,56,61.0,satisfied
810,129860,Male,disloyal Customer,22,Business travel,Business,447,0,1,0,2,2,0,2,2,3,2,4,3,4,2,0,0.0,satisfied
811,49027,Female,Loyal Customer,41,Business travel,Eco,373,5,2,2,2,5,5,5,5,2,5,4,3,2,5,0,0.0,satisfied
812,117434,Female,Loyal Customer,11,Personal Travel,Business,1020,2,2,2,3,2,2,1,2,1,1,4,3,4,2,2,0.0,neutral or dissatisfied
813,36119,Female,Loyal Customer,59,Business travel,Eco,1562,5,1,1,1,1,4,1,5,5,5,5,1,5,4,35,27.0,satisfied
814,108847,Female,Loyal Customer,41,Business travel,Business,2139,3,3,3,3,2,5,5,4,4,5,4,5,4,4,19,23.0,satisfied
815,6188,Female,Loyal Customer,56,Personal Travel,Eco,409,3,5,5,5,4,5,4,4,4,5,4,5,4,5,36,38.0,neutral or dissatisfied
816,112196,Female,Loyal Customer,31,Business travel,Business,2918,4,4,4,4,5,4,5,5,5,2,5,3,5,5,12,6.0,satisfied
817,128755,Male,Loyal Customer,27,Business travel,Business,3657,3,3,4,3,5,5,5,5,4,3,4,4,5,5,31,33.0,satisfied
818,20202,Female,disloyal Customer,56,Business travel,Business,179,4,4,4,4,4,4,4,4,3,4,4,3,5,4,0,0.0,neutral or dissatisfied
819,94882,Female,Loyal Customer,38,Business travel,Business,2318,1,0,0,3,5,3,3,2,2,0,1,4,2,3,0,0.0,neutral or dissatisfied
820,105189,Male,Loyal Customer,56,Personal Travel,Eco,220,3,3,3,1,2,3,2,2,1,3,5,3,3,2,29,22.0,neutral or dissatisfied
821,3683,Female,Loyal Customer,56,Business travel,Business,431,3,4,4,4,4,2,3,3,3,3,3,4,3,2,0,5.0,neutral or dissatisfied
822,59771,Male,disloyal Customer,25,Business travel,Eco,495,4,5,4,4,3,4,3,3,3,3,3,4,3,3,0,0.0,neutral or dissatisfied
823,94669,Female,Loyal Customer,47,Business travel,Business,528,2,2,2,2,5,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
824,110029,Male,Loyal Customer,72,Business travel,Eco Plus,1204,2,4,4,4,2,2,2,2,2,1,3,1,3,2,55,34.0,neutral or dissatisfied
825,101614,Male,Loyal Customer,43,Business travel,Business,1371,4,4,4,4,3,4,4,3,3,4,3,5,3,5,4,3.0,satisfied
826,91499,Male,Loyal Customer,27,Personal Travel,Eco,391,2,5,2,5,1,2,1,1,3,4,5,4,5,1,1,0.0,neutral or dissatisfied
827,49265,Male,Loyal Customer,39,Business travel,Business,1724,0,3,0,1,1,2,3,4,4,4,4,3,4,4,0,0.0,satisfied
828,26940,Female,Loyal Customer,11,Personal Travel,Eco,2378,2,4,2,1,3,2,3,3,4,2,4,5,1,3,0,0.0,neutral or dissatisfied
829,70422,Male,disloyal Customer,21,Business travel,Eco,187,3,4,3,4,4,3,4,4,3,4,5,5,4,4,71,66.0,neutral or dissatisfied
830,53072,Male,Loyal Customer,43,Business travel,Eco Plus,1190,5,1,1,1,5,5,5,5,5,2,3,4,3,5,118,100.0,satisfied
831,24772,Female,Loyal Customer,47,Business travel,Business,3391,1,1,1,1,4,4,4,5,5,5,5,2,5,1,0,14.0,satisfied
832,69268,Male,Loyal Customer,40,Personal Travel,Eco,733,1,2,1,3,3,1,3,3,4,5,3,4,2,3,0,0.0,neutral or dissatisfied
833,45409,Female,Loyal Customer,52,Business travel,Business,458,3,3,3,3,4,2,3,4,4,4,4,4,4,1,3,12.0,satisfied
834,106509,Male,disloyal Customer,38,Business travel,Business,271,1,1,1,3,5,1,5,5,4,4,3,3,4,5,0,0.0,neutral or dissatisfied
835,86905,Male,Loyal Customer,66,Business travel,Business,2243,0,0,0,4,2,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
836,126448,Female,Loyal Customer,44,Business travel,Business,1788,3,3,3,3,3,3,4,5,5,5,5,5,5,5,0,0.0,satisfied
837,11604,Female,Loyal Customer,42,Personal Travel,Eco,468,2,4,2,1,1,2,5,1,1,2,1,2,1,3,0,0.0,neutral or dissatisfied
838,76118,Male,disloyal Customer,39,Business travel,Business,689,1,1,1,3,3,1,3,3,3,5,4,3,5,3,1,0.0,neutral or dissatisfied
839,126508,Female,Loyal Customer,55,Business travel,Business,1849,3,3,3,3,5,4,5,3,3,3,3,4,3,5,0,0.0,satisfied
840,97029,Female,Loyal Customer,8,Personal Travel,Eco Plus,794,2,4,2,4,5,2,5,5,4,2,4,4,5,5,11,7.0,neutral or dissatisfied
841,48727,Female,Loyal Customer,50,Business travel,Business,3455,0,5,0,4,2,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
842,60235,Female,Loyal Customer,58,Business travel,Business,1958,1,1,1,1,2,1,1,5,5,5,5,4,5,5,13,18.0,satisfied
843,4278,Female,Loyal Customer,41,Business travel,Business,502,4,4,4,4,4,5,5,5,5,5,5,5,5,5,0,0.0,satisfied
844,129841,Female,Loyal Customer,18,Personal Travel,Eco,447,2,3,2,3,3,2,3,3,4,5,3,1,3,3,0,0.0,neutral or dissatisfied
845,33126,Male,Loyal Customer,30,Personal Travel,Eco,163,3,5,3,5,5,3,5,5,2,1,2,5,2,5,0,2.0,neutral or dissatisfied
846,51916,Female,Loyal Customer,19,Personal Travel,Eco,601,2,4,2,2,1,2,1,1,3,2,4,3,4,1,46,39.0,neutral or dissatisfied
847,6667,Male,disloyal Customer,25,Business travel,Business,403,2,5,2,5,4,2,4,4,3,2,4,5,5,4,20,1.0,neutral or dissatisfied
848,123198,Male,Loyal Customer,58,Personal Travel,Eco,631,3,1,2,2,1,2,1,1,1,1,3,4,2,1,0,0.0,neutral or dissatisfied
849,63650,Male,Loyal Customer,23,Business travel,Business,1448,1,1,1,1,3,4,3,3,3,2,5,4,5,3,0,0.0,satisfied
850,7757,Female,Loyal Customer,49,Personal Travel,Eco,1013,3,3,3,3,5,2,2,4,4,3,4,3,4,4,31,22.0,neutral or dissatisfied
851,91112,Female,Loyal Customer,18,Personal Travel,Eco,581,3,5,3,3,2,3,2,2,5,3,4,3,5,2,56,56.0,neutral or dissatisfied
852,17321,Female,Loyal Customer,26,Personal Travel,Eco,403,3,4,2,3,2,2,2,2,3,5,4,5,5,2,53,36.0,neutral or dissatisfied
853,48958,Female,Loyal Customer,50,Business travel,Eco,421,4,4,4,4,2,3,4,4,4,4,4,4,4,1,27,20.0,satisfied
854,98244,Female,Loyal Customer,32,Business travel,Business,3066,4,4,4,4,5,5,5,5,5,4,5,3,4,5,0,0.0,satisfied
855,42260,Female,Loyal Customer,70,Business travel,Eco,315,5,5,5,5,1,5,4,5,5,5,5,4,5,5,0,0.0,satisfied
856,15496,Male,Loyal Customer,14,Personal Travel,Eco,377,3,5,3,2,1,3,1,1,4,5,4,5,4,1,0,0.0,neutral or dissatisfied
857,43188,Male,Loyal Customer,56,Business travel,Business,1886,1,1,1,1,4,5,4,5,5,5,5,4,5,5,0,0.0,satisfied
858,78190,Female,Loyal Customer,70,Business travel,Business,1810,3,5,5,5,5,4,3,5,5,4,3,4,5,3,0,12.0,neutral or dissatisfied
859,18621,Male,Loyal Customer,22,Personal Travel,Eco,253,3,5,0,2,2,0,2,2,5,3,5,4,2,2,113,103.0,neutral or dissatisfied
860,38896,Female,Loyal Customer,37,Business travel,Eco,320,5,5,5,5,5,5,5,5,1,2,4,1,3,5,0,0.0,satisfied
861,45223,Female,Loyal Customer,24,Business travel,Business,1013,3,3,3,3,3,3,3,3,1,1,2,2,2,3,25,13.0,satisfied
862,36798,Female,Loyal Customer,33,Personal Travel,Eco,2602,1,4,1,4,1,3,3,4,4,5,4,3,5,3,1,13.0,neutral or dissatisfied
863,78687,Female,Loyal Customer,37,Personal Travel,Eco,761,2,5,2,3,3,2,4,3,4,5,4,4,5,3,2,0.0,neutral or dissatisfied
864,110051,Male,Loyal Customer,70,Personal Travel,Eco,2173,1,5,1,3,4,1,4,4,4,5,4,5,4,4,30,55.0,neutral or dissatisfied
865,25848,Male,disloyal Customer,36,Business travel,Eco,292,1,0,1,4,1,1,1,1,1,5,4,1,3,1,5,1.0,neutral or dissatisfied
866,53234,Male,Loyal Customer,32,Personal Travel,Eco,612,1,5,1,4,4,1,4,4,5,2,5,2,4,4,67,93.0,neutral or dissatisfied
867,73548,Female,Loyal Customer,8,Personal Travel,Eco,594,3,1,4,2,3,4,4,3,3,1,3,4,3,3,37,46.0,neutral or dissatisfied
868,73085,Male,Loyal Customer,26,Business travel,Eco,1085,4,5,2,5,4,3,3,4,3,5,4,1,3,4,94,86.0,neutral or dissatisfied
869,68153,Female,Loyal Customer,51,Business travel,Business,3993,1,1,1,1,4,5,4,4,4,4,4,3,4,4,8,0.0,satisfied
870,120499,Male,Loyal Customer,47,Business travel,Eco Plus,449,1,1,1,1,1,1,1,1,1,2,3,4,3,1,0,0.0,neutral or dissatisfied
871,86286,Female,Loyal Customer,36,Personal Travel,Eco,226,2,5,2,4,2,2,2,2,3,3,4,4,4,2,0,0.0,neutral or dissatisfied
872,92452,Male,Loyal Customer,25,Business travel,Business,1947,3,4,5,5,3,2,3,3,3,3,4,4,4,3,0,0.0,neutral or dissatisfied
873,80419,Male,Loyal Customer,51,Business travel,Business,2248,1,1,1,1,3,4,5,5,5,5,5,5,5,5,1,8.0,satisfied
874,56744,Female,Loyal Customer,49,Personal Travel,Eco,1023,1,4,1,4,1,2,2,2,2,1,2,3,2,3,0,0.0,neutral or dissatisfied
875,58845,Male,Loyal Customer,44,Business travel,Business,783,1,1,1,1,5,5,5,2,2,2,2,5,2,3,3,4.0,satisfied
876,35204,Male,Loyal Customer,31,Business travel,Business,1076,5,5,5,5,4,4,4,4,2,2,5,5,4,4,13,44.0,satisfied
877,67010,Male,Loyal Customer,27,Business travel,Business,3534,5,5,5,5,4,4,4,4,4,4,5,5,5,4,0,0.0,satisfied
878,106606,Female,disloyal Customer,27,Business travel,Eco,589,2,0,2,2,3,2,3,3,4,2,2,3,5,3,0,0.0,neutral or dissatisfied
879,117009,Male,Loyal Customer,52,Business travel,Business,3885,2,2,2,2,2,5,5,5,5,5,5,5,5,4,0,0.0,satisfied
880,10659,Male,Loyal Customer,55,Business travel,Eco,667,1,1,1,1,1,1,1,1,4,1,3,4,3,1,25,27.0,neutral or dissatisfied
881,9724,Female,Loyal Customer,64,Personal Travel,Eco,277,2,2,2,2,5,3,3,1,1,2,1,3,1,1,8,1.0,neutral or dissatisfied
882,65056,Female,Loyal Customer,8,Personal Travel,Eco,354,3,2,3,4,3,3,3,3,2,4,4,1,3,3,0,0.0,neutral or dissatisfied
