id,era,data_type,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,target
83709,era97,validation,0.44606,0.59911,0.62759,0.50955,0.40200,0.58508,0.55293,0.49887,0.21690,0.59286,0.40323,0.49618,0.39175,0.67841,0.64233,0.35989,0.60184,0.61156,0.56699,0.44271,0.34909,0
7681,era97,validation,0.49100,0.54633,0.60288,0.46715,0.41434,0.52466,0.54969,0.48895,0.31822,0.56146,0.40457,0.46575,0.41714,0.64026,0.55216,0.40776,0.57556,0.60406,0.51784,0.49004,0.42638,1
23661,era97,validation,0.55924,0.63822,0.47434,0.56294,0.54663,0.64365,0.44827,0.45971,0.34701,0.63529,0.52665,0.56828,0.53169,0.51471,0.46570,0.51417,0.46408,0.47916,0.43973,0.43775,0.35930,0
74108,era97,validation,0.55206,0.58865,0.53620,0.52547,0.47142,0.46838,0.55416,0.42507,0.31910,0.58685,0.48314,0.55949,0.48202,0.61912,0.60520,0.43490,0.51271,0.53262,0.59503,0.40861,0.35917,0
4882,era97,validation,0.69303,0.79998,0.37168,0.72012,0.57509,0.55144,0.59858,0.27091,0.25407,0.62369,0.65150,0.73904,0.64637,0.58681,0.70200,0.58200,0.34303,0.36287,0.65966,0.20327,0.18362,1
66034,era97,validation,0.56117,0.66385,0.51713,0.55343,0.49274,0.65160,0.57594,0.40439,0.21879,0.59842,0.50566,0.56837,0.50661,0.63310,0.65775,0.44588,0.48871,0.50911,0.61983,0.37326,0.32606,1
120839,era97,validation,0.49838,0.49592,0.60243,0.42741,0.41171,0.43244,0.53592,0.50542,0.39821,0.55865,0.39112,0.44484,0.41263,0.62096,0.48731,0.42097,0.57832,0.61560,0.47750,0.53321,0.47308,0
100981,era97,validation,0.60605,0.53996,0.52831,0.46594,0.44073,0.34093,0.62069,0.39676,0.41415,0.53512,0.45992,0.51292,0.49351,0.63667,0.55738,0.48499,0.49357,0.54866,0.57558,0.44540,0.44081,0
153543,era97,validation,0.56976,0.62203,0.51817,0.54584,0.47556,0.53222,0.56395,0.41043,0.31152,0.57575,0.49210,0.55476,0.50232,0.61266,0.58988,0.47331,0.49018,0.51788,0.56394,0.39981,0.35847,0
144478,era97,validation,0.47929,0.54110,0.62969,0.43806,0.38156,0.48578,0.59726,0.49130,0.28554,0.55803,0.37802,0.44993,0.39126,0.69056,0.60161,0.37974,0.59772,0.63342,0.55837,0.49003,0.42847,1
65665,era97,validation,0.47051,0.44993,0.62598,0.38460,0.42304,0.46345,0.50381,0.53510,0.39394,0.57186,0.37761,0.42576,0.39024,0.61196,0.48487,0.36949,0.60779,0.63456,0.50226,0.57018,0.50147,0
89072,era97,validation,0.61603,0.69731,0.46563,0.54867,0.50311,0.48298,0.62808,0.37624,0.25297,0.63818,0.53558,0.61570,0.54289,0.65171,0.66433,0.50163,0.43896,0.48077,0.62346,0.33911,0.29622,0
111526,era97,validation,0.49351,0.54964,0.60119,0.47247,0.42268,0.54232,0.55169,0.47905,0.29974,0.56280,0.41397,0.47692,0.42156,0.64323,0.57892,0.39465,0.57380,0.59744,0.55132,0.47672,0.41626,0
117064,era97,validation,0.27055,0.62785,0.59977,0.51114,0.56204,0.80584,0.18703,0.76055,0.19121,0.87731,0.43902,0.55096,0.35441,0.47221,0.38945,0.31328,0.64607,0.58456,0.26785,0.56736,0.27011,1
108428,era97,validation,0.59377,0.51262,0.49495,0.50820,0.51693,0.47220,0.46332,0.43314,0.49436,0.54637,0.49892,0.52106,0.52451,0.50013,0.40911,0.51352,0.47667,0.50408,0.45686,0.48940,0.46389,1
66955,era97,validation,0.52363,0.49046,0.59283,0.43593,0.43465,0.52846,0.54196,0.46584,0.37904,0.52557,0.41315,0.44622,0.43739,0.61143,0.52171,0.41103,0.56292,0.59503,0.54220,0.51708,0.48724,1
14645,era97,validation,0.54068,0.40939,0.68255,0.34150,0.30328,0.34184,0.73676,0.40527,0.37158,0.40651,0.32196,0.36373,0.37377,0.76974,0.66861,0.34623,0.62088,0.68892,0.71162,0.51963,0.56398,1
10387,era97,validation,0.55845,0.41725,0.67866,0.37300,0.26525,0.26237,0.75813,0.39172,0.42800,0.35967,0.30770,0.34927,0.37744,0.76760,0.61641,0.40673,0.60913,0.69230,0.63313,0.51711,0.57395,0
133744,era97,validation,0.50804,0.60257,0.57012,0.52157,0.44413,0.54057,0.55002,0.46009,0.27437,0.59072,0.44954,0.52798,0.44745,0.63843,0.60580,0.41574,0.54561,0.56361,0.56063,0.42723,0.35707,1
30780,era97,validation,0.48329,0.50005,0.63877,0.41828,0.37311,0.50303,0.58208,0.49655,0.34207,0.51884,0.35974,0.40758,0.38836,0.66659,0.53921,0.39538,0.60337,0.64535,0.51340,0.53213,0.48651,1
45697,era97,validation,0.50106,0.50004,0.61422,0.45194,0.38993,0.43282,0.55753,0.48309,0.39067,0.52287,0.38558,0.44264,0.40916,0.63660,0.51483,0.41962,0.58293,0.61939,0.49830,0.51267,0.46634,0
7111,era97,validation,0.48622,0.61121,0.46909,0.59192,0.60867,0.67238,0.26123,0.55604,0.42537,0.72885,0.54388,0.59905,0.51584,0.40095,0.32971,0.49749,0.48920,0.46410,0.30983,0.48873,0.33245,0
72267,era97,validation,0.44323,0.44718,0.66450,0.38787,0.37571,0.41948,0.53497,0.54140,0.36615,0.55112,0.34508,0.41206,0.35418,0.65474,0.52545,0.34189,0.64102,0.66748,0.51908,0.56233,0.48971,0
152605,era97,validation,0.75390,0.82645,0.22481,0.79013,0.73499,0.66540,0.37146,0.28280,0.61121,0.76694,0.75713,0.79435,0.77401,0.36827,0.38401,0.77871,0.22456,0.23942,0.40564,0.25454,0.19421,0
131412,era97,validation,0.51418,0.24360,0.72975,0.29416,0.28515,0.34731,0.62099,0.45535,0.57086,0.29829,0.26397,0.24957,0.34116,0.66137,0.45219,0.35432,0.66846,0.73192,0.56079,0.66203,0.73041,1
153157,era97,validation,0.67562,0.50716,0.49057,0.54270,0.46866,0.36467,0.59349,0.30987,0.51497,0.42939,0.50925,0.53111,0.55619,0.56404,0.51811,0.53718,0.44526,0.49179,0.59216,0.41224,0.47101,1
114588,era97,validation,0.48319,0.62305,0.57547,0.49592,0.43728,0.58043,0.54127,0.50541,0.25612,0.62524,0.42718,0.50091,0.43096,0.64158,0.56271,0.42987,0.55490,0.58206,0.48508,0.46198,0.36531,1
116749,era97,validation,0.49799,0.47738,0.60779,0.39930,0.41067,0.41808,0.54150,0.51238,0.40400,0.56134,0.38288,0.43270,0.40663,0.62611,0.48436,0.41117,0.58421,0.62514,0.48540,0.55021,0.49245,1
100300,era97,validation,0.26845,0.33718,0.77643,0.25498,0.35736,0.59511,0.36685,0.75490,0.37265,0.61902,0.22619,0.26867,0.22415,0.59998,0.34345,0.23891,0.77789,0.78346,0.31967,0.76995,0.60119,1
114425,era97,validation,0.53348,0.46215,0.57753,0.45658,0.43642,0.39534,0.50342,0.47203,0.47495,0.52005,0.42093,0.46307,0.44489,0.56943,0.44715,0.44521,0.55335,0.58390,0.47735,0.52612,0.49141,1
53002,era97,validation,0.53999,0.61738,0.42941,0.60872,0.62493,0.64460,0.27596,0.51331,0.48569,0.70684,0.57111,0.61087,0.55906,0.37973,0.29987,0.55515,0.44478,0.43191,0.29839,0.47430,0.34621,0
6200,era97,validation,0.52231,0.50564,0.60592,0.41678,0.40211,0.44164,0.60341,0.46179,0.34670,0.53798,0.39589,0.45038,0.41970,0.66998,0.57942,0.39883,0.57226,0.61560,0.58074,0.49903,0.46699,0
102325,era97,validation,0.43293,0.62368,0.61626,0.46033,0.40745,0.55750,0.55657,0.54923,0.19918,0.66321,0.39052,0.48737,0.38218,0.68965,0.60524,0.37719,0.59933,0.62430,0.50199,0.47587,0.34850,1
94412,era97,validation,0.68006,0.54950,0.40243,0.57910,0.58906,0.48264,0.43290,0.36654,0.56680,0.53814,0.58356,0.58446,0.61837,0.42129,0.35414,0.60885,0.38556,0.41429,0.43097,0.44182,0.44559,1
66200,era97,validation,0.49449,0.55666,0.53791,0.53993,0.51266,0.60090,0.39092,0.51193,0.40092,0.61640,0.47650,0.52720,0.47083,0.50179,0.42412,0.45441,0.53252,0.53014,0.41270,0.49343,0.39583,1
49961,era97,validation,0.36891,0.39601,0.75102,0.33038,0.29804,0.36097,0.55718,0.60021,0.34204,0.53657,0.26155,0.34740,0.26708,0.71553,0.54458,0.27028,0.72488,0.75240,0.51431,0.61343,0.51990,1
57472,era97,validation,0.71474,0.62757,0.39569,0.57579,0.54690,0.39811,0.57892,0.31355,0.46821,0.55163,0.58304,0.61372,0.62337,0.53658,0.50164,0.61510,0.36519,0.41963,0.53752,0.36494,0.38487,0
113260,era97,validation,0.39381,0.48433,0.61374,0.50736,0.48468,0.52637,0.31755,0.59969,0.39954,0.65135,0.42508,0.51179,0.38593,0.50341,0.41919,0.34894,0.62335,0.59096,0.40812,0.54273,0.39138,0
72858,era97,validation,0.42049,0.53768,0.60418,0.47478,0.46140,0.58981,0.40521,0.58538,0.33633,0.64476,0.40842,0.47616,0.39543,0.55727,0.44331,0.38916,0.60183,0.60151,0.39638,0.54322,0.40859,1
55088,era97,validation,0.65841,0.58467,0.51042,0.58080,0.43543,0.43214,0.66202,0.28765,0.38950,0.43444,0.50289,0.54915,0.54131,0.63981,0.64288,0.51224,0.45577,0.50114,0.66391,0.34716,0.39989,1
83177,era97,validation,0.61876,0.71680,0.40776,0.60312,0.56440,0.52002,0.49891,0.41584,0.36330,0.68445,0.57501,0.63980,0.58371,0.53186,0.48852,0.58985,0.39813,0.43074,0.43971,0.36933,0.29001,1
27369,era97,validation,0.64905,0.49477,0.49047,0.47875,0.47691,0.34737,0.56055,0.37948,0.54158,0.49254,0.48490,0.50045,0.53682,0.54904,0.43344,0.54834,0.45682,0.51441,0.49648,0.48017,0.50258,0
51015,era97,validation,0.48623,0.63088,0.54642,0.54054,0.49028,0.54291,0.48770,0.49511,0.24994,0.66986,0.48131,0.57983,0.45445,0.60532,0.59588,0.40417,0.53878,0.53852,0.54157,0.41545,0.30166,0
48145,era97,validation,0.52754,0.46113,0.60424,0.42632,0.43242,0.50884,0.55056,0.44967,0.38566,0.50699,0.41268,0.44665,0.43347,0.61962,0.55290,0.38304,0.57207,0.59937,0.59917,0.51289,0.49780,0
114300,era97,validation,0.58585,0.58040,0.50728,0.54722,0.49611,0.45494,0.53834,0.39645,0.36608,0.56917,0.51188,0.57798,0.51465,0.58434,0.57965,0.46346,0.48364,0.50225,0.59421,0.39737,0.36618,1
98654,era97,validation,0.55649,0.70020,0.52512,0.55931,0.45370,0.53511,0.63484,0.40307,0.18745,0.61828,0.49135,0.58705,0.48921,0.69125,0.70937,0.44943,0.49405,0.52512,0.63201,0.34064,0.28085,1
77826,era97,validation,0.53505,0.59249,0.55681,0.46898,0.43973,0.45000,0.59532,0.45724,0.29597,0.60703,0.44359,0.51950,0.45355,0.66271,0.60195,0.43294,0.53146,0.57055,0.56715,0.44281,0.38196,1
22622,era97,validation,0.74117,0.70498,0.39074,0.63090,0.53425,0.36886,0.68686,0.23146,0.33129,0.55499,0.61937,0.69370,0.63821,0.63204,0.71959,0.57030,0.34933,0.39670,0.73810,0.23610,0.27538,0
32393,era97,validation,0.48052,0.36202,0.71915,0.29512,0.29915,0.40260,0.66366,0.48523,0.39646,0.42454,0.27916,0.30661,0.33032,0.73488,0.57509,0.32106,0.66705,0.72842,0.61490,0.60445,0.61543,0
35249,era97,validation,0.55589,0.60459,0.50389,0.58004,0.50636,0.47251,0.48533,0.43124,0.36262,0.60343,0.51673,0.59518,0.50769,0.55592,0.54129,0.47124,0.48924,0.49598,0.52800,0.39818,0.33209,1
145987,era97,validation,0.38773,0.51037,0.64728,0.44781,0.42290,0.52173,0.42859,0.60337,0.31807,0.64248,0.37334,0.46120,0.35240,0.60031,0.48602,0.33926,0.64379,0.64120,0.43454,0.55131,0.40864,0
34679,era97,validation,0.51449,0.70697,0.54278,0.56275,0.45316,0.59941,0.59188,0.44549,0.17129,0.64284,0.47596,0.57384,0.46660,0.67787,0.68058,0.43549,0.51764,0.53924,0.58193,0.36316,0.27366,0
55828,era97,validation,0.51066,0.57937,0.54061,0.49357,0.49515,0.58083,0.47553,0.49789,0.33001,0.62824,0.46571,0.51996,0.46666,0.56863,0.50056,0.44107,0.52877,0.54527,0.47895,0.48056,0.39444,0
13305,era97,validation,0.57572,0.65237,0.36047,0.69379,0.69867,0.61756,0.20199,0.47587,0.57765,0.76658,0.65193,0.70746,0.62272,0.31071,0.27620,0.60094,0.38808,0.35417,0.30368,0.41420,0.27315,1
130496,era97,validation,0.62338,0.51787,0.51453,0.53948,0.47356,0.38938,0.56324,0.35221,0.45119,0.48332,0.50203,0.54831,0.52400,0.57668,0.55730,0.47947,0.47916,0.50714,0.61422,0.40987,0.42882,1
142120,era97,validation,0.63700,0.69377,0.46540,0.60716,0.47695,0.43455,0.63735,0.33445,0.31124,0.57393,0.53849,0.62079,0.55425,0.64282,0.65272,0.53614,0.42914,0.47087,0.61033,0.31035,0.29266,0
69277,era97,validation,0.56984,0.62175,0.58552,0.47859,0.36175,0.40193,0.74906,0.37721,0.22971,0.52421,0.41718,0.50367,0.44503,0.77526,0.74419,0.42826,0.53335,0.59575,0.68724,0.37844,0.37144,1
102319,era97,validation,0.54748,0.59802,0.47609,0.59179,0.55262,0.50249,0.39535,0.46726,0.42048,0.64307,0.53864,0.60723,0.52458,0.48120,0.44154,0.49886,0.47523,0.47142,0.43709,0.42915,0.33660,0
120081,era97,validation,0.50936,0.45799,0.60534,0.43635,0.43142,0.45517,0.51861,0.47628,0.40792,0.52690,0.40967,0.45673,0.42303,0.60233,0.51749,0.38713,0.58003,0.60199,0.55200,0.52130,0.48415,0
25621,era97,validation,0.54601,0.60621,0.53957,0.53092,0.46741,0.52254,0.55844,0.42782,0.29448,0.58475,0.47855,0.55020,0.48014,0.62453,0.60877,0.43847,0.51401,0.53522,0.58430,0.40811,0.35659,0
123130,era97,validation,0.37662,0.63511,0.66102,0.46042,0.39282,0.69204,0.54467,0.57889,0.10587,0.66818,0.36512,0.46614,0.34320,0.71382,0.65676,0.31514,0.64385,0.65296,0.53012,0.48038,0.33290,1
148161,era97,validation,0.49578,0.57673,0.56109,0.49660,0.45046,0.49780,0.49240,0.51168,0.36875,0.61716,0.43354,0.50044,0.44222,0.58918,0.47439,0.45957,0.54588,0.57199,0.42644,0.49101,0.39696,0
127280,era97,validation,0.51772,0.51185,0.56854,0.44143,0.44853,0.43266,0.51323,0.49880,0.40694,0.58581,0.42423,0.47714,0.44098,0.59259,0.47326,0.44004,0.55045,0.58422,0.47276,0.51981,0.45517,0
125593,era97,validation,0.53176,0.59932,0.49346,0.47618,0.52810,0.52253,0.45026,0.52404,0.38031,0.68751,0.48524,0.53536,0.49339,0.53315,0.41529,0.50143,0.49229,0.52254,0.38649,0.50336,0.39586,1
37351,era97,validation,0.52665,0.44283,0.60486,0.44111,0.41079,0.33140,0.54588,0.45692,0.44692,0.50755,0.40727,0.46759,0.42307,0.61638,0.52491,0.39755,0.57640,0.60445,0.56507,0.50715,0.48214,0
117607,era97,validation,0.52434,0.42170,0.61477,0.42743,0.42707,0.50071,0.52318,0.45300,0.43564,0.47278,0.40322,0.42669,0.42830,0.59242,0.50853,0.38478,0.58182,0.60546,0.57196,0.53677,0.53097,1
83989,era97,validation,0.49749,0.56850,0.59114,0.48183,0.42725,0.46009,0.56836,0.47174,0.27922,0.59600,0.42993,0.51888,0.42418,0.66368,0.62654,0.38288,0.56769,0.58799,0.59425,0.44227,0.37109,1
43549,era97,validation,0.34801,0.44185,0.68762,0.31372,0.40786,0.58292,0.41548,0.68619,0.33948,0.66189,0.30478,0.35479,0.30522,0.60301,0.39345,0.31680,0.68803,0.70601,0.35441,0.67912,0.52272,0
38872,era97,validation,0.55232,0.68345,0.50543,0.54365,0.49312,0.65457,0.55604,0.44116,0.24054,0.62818,0.49519,0.55209,0.50531,0.61566,0.58373,0.48744,0.48187,0.51313,0.51775,0.40441,0.33440,0
108068,era97,validation,0.48752,0.52955,0.60923,0.42870,0.40348,0.42159,0.57063,0.50391,0.32719,0.58730,0.39204,0.46743,0.40206,0.66447,0.56218,0.39368,0.58523,0.62080,0.53170,0.50105,0.42903,0
43311,era97,validation,0.46145,0.59960,0.53633,0.46094,0.49871,0.57657,0.40844,0.59969,0.35963,0.71170,0.43645,0.49125,0.44106,0.53281,0.36196,0.48302,0.54104,0.56694,0.28858,0.55451,0.40286,0
51235,era97,validation,0.51070,0.53231,0.54716,0.52850,0.49982,0.52677,0.43167,0.48247,0.39019,0.58928,0.47713,0.53674,0.46816,0.53040,0.48358,0.42631,0.53685,0.53495,0.49389,0.47304,0.39814,0
135454,era97,validation,0.64887,0.75154,0.36321,0.67123,0.61486,0.60833,0.45693,0.37770,0.37848,0.68543,0.63032,0.68565,0.63424,0.48056,0.48041,0.62331,0.35542,0.37412,0.44487,0.32731,0.25623,1
150438,era97,validation,0.43343,0.50790,0.66908,0.40479,0.36305,0.41064,0.58943,0.52944,0.26481,0.58828,0.35152,0.45034,0.34548,0.71799,0.63710,0.31318,0.64407,0.66861,0.59594,0.50444,0.41734,1
104943,era97,validation,0.45406,0.54304,0.56559,0.48604,0.50333,0.57354,0.39190,0.56176,0.35206,0.66184,0.44961,0.51482,0.43207,0.53005,0.44446,0.40401,0.56773,0.56384,0.42322,0.52215,0.39549,1
33710,era97,validation,0.56199,0.63129,0.52167,0.47945,0.46962,0.52077,0.59835,0.44191,0.27891,0.62315,0.47069,0.53225,0.48729,0.64892,0.59474,0.46778,0.49627,0.54142,0.55594,0.42994,0.37362,0
31271,era97,validation,0.47843,0.58326,0.56611,0.50998,0.47049,0.53812,0.47325,0.51428,0.30982,0.63555,0.44987,0.52865,0.43820,0.58862,0.52697,0.41415,0.55589,0.56346,0.48404,0.46848,0.36349,1
76499,era97,validation,0.54912,0.56180,0.55499,0.52755,0.44247,0.41890,0.56187,0.42110,0.35652,0.54916,0.46289,0.53974,0.46807,0.62343,0.58925,0.43748,0.52665,0.54942,0.58103,0.41854,0.37990,1
51289,era97,validation,0.48653,0.63621,0.51635,0.61987,0.53912,0.61164,0.38551,0.48690,0.33210,0.67968,0.52500,0.61898,0.48779,0.52014,0.52788,0.43448,0.51707,0.49131,0.49201,0.39996,0.27438,0
75914,era97,validation,0.50117,0.50004,0.60631,0.44771,0.41691,0.45424,0.54523,0.48075,0.36267,0.54655,0.40509,0.46582,0.41656,0.63178,0.54691,0.39294,0.57985,0.60644,0.54692,0.50095,0.45057,0
148344,era97,validation,0.58998,0.51726,0.55686,0.42380,0.41241,0.49365,0.61683,0.42650,0.43078,0.48290,0.40873,0.41311,0.47436,0.62521,0.46891,0.51158,0.51278,0.58586,0.47449,0.52380,0.53250,1
111403,era97,validation,0.47310,0.57865,0.58649,0.48653,0.43997,0.51067,0.51396,0.51494,0.29389,0.62359,0.42504,0.50719,0.41932,0.62625,0.55203,0.40360,0.57087,0.58808,0.49966,0.47412,0.37470,1
4901,era97,validation,0.50004,0.53824,0.66868,0.44115,0.31359,0.52186,0.70258,0.42901,0.25132,0.45435,0.34237,0.40152,0.37851,0.76338,0.68571,0.37306,0.61115,0.66369,0.63632,0.46532,0.45955,1
23114,era97,validation,0.50153,0.56941,0.52546,0.57314,0.51729,0.50433,0.39163,0.49541,0.41347,0.63646,0.49825,0.57662,0.47862,0.50656,0.45692,0.45220,0.52363,0.51317,0.44597,0.45190,0.34686,1
12468,era97,validation,0.64961,0.59191,0.45257,0.57229,0.52423,0.40309,0.54586,0.35086,0.43257,0.55442,0.55263,0.60564,0.56929,0.55092,0.54064,0.53249,0.42674,0.45699,0.57508,0.37579,0.37128,0
62728,era97,validation,0.47414,0.54363,0.58966,0.48429,0.44309,0.48632,0.48866,0.51673,0.34034,0.60517,0.42356,0.49973,0.41882,0.60140,0.51803,0.40293,0.57532,0.58851,0.48633,0.49142,0.39831,0
75671,era97,validation,0.47001,0.58426,0.58895,0.49473,0.44180,0.48403,0.52254,0.50680,0.26941,0.63492,0.43346,0.53084,0.41666,0.64128,0.59763,0.38050,0.57459,0.58492,0.54738,0.45011,0.34747,1
33382,era97,validation,0.45614,0.62712,0.56732,0.49821,0.48193,0.69630,0.46623,0.54305,0.23649,0.66687,0.44285,0.50672,0.43398,0.59336,0.52459,0.41427,0.55847,0.56834,0.45098,0.48444,0.36011,0
34176,era97,validation,0.45582,0.39425,0.70359,0.38668,0.32173,0.33664,0.59258,0.49548,0.39491,0.46143,0.31733,0.38690,0.33482,0.69479,0.57797,0.31546,0.66470,0.69483,0.59572,0.54993,0.52192,0
132614,era97,validation,0.72223,0.64561,0.39447,0.65703,0.54781,0.41595,0.57277,0.26579,0.45270,0.51210,0.61122,0.65656,0.63793,0.53031,0.55994,0.60446,0.35892,0.39314,0.59763,0.30029,0.33495,1
147933,era97,validation,0.39751,0.50469,0.69215,0.38799,0.34781,0.52392,0.55588,0.57704,0.26652,0.58011,0.31501,0.39069,0.32163,0.69916,0.56047,0.32620,0.66703,0.69596,0.49324,0.56165,0.45855,1
131043,era97,validation,0.46691,0.52462,0.61981,0.45128,0.40725,0.41874,0.54287,0.51088,0.31677,0.59300,0.39692,0.48615,0.39185,0.65600,0.57871,0.36644,0.59985,0.61950,0.54898,0.48846,0.40444,1
123489,era97,validation,0.52388,0.48806,0.62813,0.42922,0.37508,0.48281,0.61998,0.44048,0.35166,0.47467,0.37847,0.42008,0.41224,0.67694,0.58601,0.39631,0.58401,0.62832,0.59042,0.50066,0.49392,1
19286,era97,validation,0.42883,0.47771,0.60441,0.47844,0.46155,0.43303,0.37670,0.57988,0.42669,0.62827,0.41428,0.49557,0.39391,0.52949,0.41234,0.38259,0.60676,0.59831,0.40216,0.54817,0.41998,1
41008,era97,validation,0.44018,0.66237,0.55613,0.56114,0.49731,0.64350,0.43442,0.54188,0.21951,0.70852,0.47323,0.57499,0.43729,0.58568,0.56260,0.40077,0.55599,0.54417,0.47262,0.42991,0.27671,0
146521,era97,validation,0.62087,0.39384,0.56716,0.32414,0.39746,0.23727,0.64094,0.42410,0.57147,0.46459,0.38482,0.38758,0.46181,0.63028,0.42863,0.49506,0.52462,0.61474,0.51235,0.58179,0.62021,0
41506,era97,validation,0.53183,0.43990,0.58358,0.43665,0.43842,0.40337,0.49732,0.47763,0.48594,0.51356,0.41446,0.44838,0.44078,0.56383,0.43545,0.43619,0.55966,0.59064,0.47940,0.54494,0.51475,0
47177,era97,validation,0.37600,0.50619,0.66887,0.40739,0.42394,0.65504,0.45064,0.60583,0.24898,0.63546,0.35807,0.42617,0.34062,0.62622,0.53171,0.29909,0.66060,0.65914,0.48855,0.56860,0.43613,1
124117,era97,validation,0.50523,0.58265,0.54727,0.47403,0.49440,0.55595,0.49848,0.49812,0.29536,0.65276,0.46510,0.53234,0.45774,0.59871,0.55295,0.41086,0.53680,0.55233,0.53426,0.46876,0.37750,1
32363,era97,validation,0.49145,0.54130,0.59640,0.44306,0.41861,0.43057,0.55696,0.50180,0.32542,0.59944,0.40689,0.48419,0.41279,0.65177,0.55951,0.39999,0.57516,0.60666,0.52882,0.49092,0.41417,1
19248,era97,validation,0.46191,0.48619,0.69493,0.32489,0.30080,0.45689,0.69142,0.51394,0.28062,0.51202,0.28917,0.34189,0.33300,0.77398,0.61071,0.35339,0.64795,0.71785,0.56344,0.56324,0.52499,1
47356,era97,validation,0.45896,0.58838,0.60447,0.43034,0.41894,0.44446,0.57312,0.53221,0.23441,0.66948,0.40311,0.50619,0.39210,0.69406,0.62227,0.36563,0.58980,0.61791,0.55676,0.47326,0.35982,0
102915,era97,validation,0.45312,0.37377,0.68057,0.37821,0.35870,0.30860,0.52570,0.52760,0.45360,0.49901,0.33325,0.39842,0.34600,0.63804,0.49638,0.33277,0.65446,0.67875,0.53049,0.58142,0.53279,0
62404,era97,validation,0.56641,0.69978,0.47245,0.57165,0.52255,0.58931,0.52837,0.43794,0.26672,0.66352,0.52872,0.60030,0.52834,0.58829,0.56819,0.50801,0.45726,0.48211,0.50526,0.38102,0.29751,0
142419,era97,validation,0.55438,0.57056,0.54544,0.51445,0.45580,0.42255,0.56827,0.42183,0.33852,0.57179,0.47165,0.54954,0.47428,0.62906,0.60455,0.43280,0.51947,0.54365,0.59977,0.41498,0.37296,0
133409,era97,validation,0.53413,0.64829,0.54351,0.49833,0.45218,0.59313,0.59229,0.45509,0.23849,0.61155,0.45456,0.51709,0.46881,0.65693,0.60376,0.45591,0.51566,0.55510,0.53851,0.42918,0.36331,0
96153,era97,validation,0.38841,0.55890,0.62318,0.42071,0.43508,0.56703,0.43523,0.63757,0.28646,0.69499,0.37095,0.44913,0.36055,0.60184,0.44290,0.38074,0.62428,0.63941,0.35504,0.57441,0.40821,1
10292,era97,validation,0.40918,0.50357,0.65348,0.43421,0.42362,0.58221,0.47432,0.56194,0.27434,0.60888,0.37894,0.45448,0.36157,0.62955,0.56042,0.31124,0.64068,0.63950,0.53371,0.53183,0.42251,0
23841,era97,validation,0.59758,0.60570,0.48429,0.54795,0.51551,0.47684,0.53557,0.39794,0.35888,0.59468,0.52710,0.58911,0.53199,0.57565,0.56725,0.48573,0.46340,0.48640,0.57528,0.39395,0.35663,1
47159,era97,validation,0.66584,0.44211,0.51434,0.48263,0.46719,0.38557,0.57977,0.32847,0.54895,0.41110,0.48386,0.48375,0.53836,0.55485,0.48683,0.50853,0.46900,0.51765,0.59780,0.46869,0.53896,0
103053,era97,validation,0.42672,0.29539,0.74061,0.29293,0.30220,0.25921,0.56033,0.55566,0.48511,0.45802,0.26401,0.31731,0.29241,0.67781,0.48181,0.29337,0.70735,0.74634,0.53266,0.65102,0.61640,0
55264,era97,validation,0.53381,0.46649,0.56986,0.45352,0.44908,0.49974,0.47690,0.48396,0.48884,0.51260,0.41834,0.43380,0.45472,0.53925,0.38897,0.47274,0.54515,0.57974,0.41621,0.55596,0.52230,0
15271,era97,validation,0.40976,0.47688,0.68647,0.35349,0.35439,0.49035,0.55602,0.58167,0.30158,0.58148,0.31170,0.37714,0.32540,0.69079,0.53177,0.33224,0.66270,0.69919,0.48528,0.58763,0.49174,0
