Date,State,TotalSamples,Negative,Positive
2021-01-31,Assam,6465926.0,,
2021-02-01,Assam,6482747.0,,
2021-02-02,Assam,6498609.0,,
2021-02-03,Assam,6514682.0,,
2021-02-04,Assam,6530025.0,,
2021-02-05,Assam,6546265.0,,
2021-02-06,Assam,6561527.0,,
2021-02-07,Assam,6567763.0,,
2021-02-08,Assam,6586636.0,,
2021-02-09,Assam,6603122.0,,
2021-02-10,Assam,6621149.0,,
2021-02-11,Assam,6636931.0,,
2021-02-12,Assam,6651866.0,,
2021-02-13,Assam,6665457.0,,
2021-02-14,Assam,6671847.0,,
2021-02-15,Assam,6687517.0,,
2021-02-16,Assam,6699439.0,,
2021-02-17,Assam,6714092.0,,
2021-02-18,Assam,6727393.0,,
2021-02-19,Assam,6741534.0,,
2021-02-20,Assam,6755773.0,,
2021-02-21,Assam,6761696.0,,
2021-02-22,Assam,6777232.0,,
2021-02-23,Assam,6791871.0,,
2021-02-24,Assam,6806954.0,,
2021-02-25,Assam,6820414.0,,
2021-02-26,Assam,6832623.0,,
2021-02-27,Assam,6844652.0,,
2021-02-28,Assam,6850204.0,,
2021-03-01,Assam,6864937.0,,
2021-03-02,Assam,6878793.0,,
2021-03-03,Assam,6892401.0,,
2021-03-04,Assam,6905061.0,,
2021-03-05,Assam,6918612.0,,
2021-03-06,Assam,6930530.0,,
2021-03-07,Assam,6936521.0,,
2021-03-08,Assam,6951764.0,,
2021-03-09,Assam,6965973.0,,
2021-03-10,Assam,6980144.0,,
2021-03-11,Assam,6991954.0,,
2021-03-12,Assam,7004429.0,,
2021-03-13,Assam,7015053.0,,
2021-03-14,Assam,7020154.0,,
2021-03-15,Assam,7034805.0,,
2021-03-16,Assam,7049339.0,,
2021-03-17,Assam,7062543.0,,
2021-03-18,Assam,7076079.0,,
2021-03-19,Assam,7089297.0,,
2021-03-20,Assam,7102521.0,,
2021-03-21,Assam,7109925.0,,
2021-03-22,Assam,7125829.0,,
2021-03-23,Assam,7140065.0,,
2021-03-24,Assam,7155821.0,,
2021-03-25,Assam,7170030.0,,
2021-03-26,Assam,7184142.0,,
2021-03-27,Assam,7193204.0,,
2021-03-28,Assam,7198536.0,,
2021-03-29,Assam,7205649.0,,
2021-03-30,Assam,7218433.0,,
2021-03-31,Assam,7231399.0,,
2021-04-01,Assam,7243652.0,,
2021-04-02,Assam,7255974.0,,
2021-04-03,Assam,7271998.0,,
2021-04-04,Assam,7279073.0,,
2021-04-05,Assam,7296678.0,,
2021-04-06,Assam,7311418.0,,
2021-04-07,Assam,7332580.0,,
2021-04-08,Assam,7355468.0,,
2021-04-09,Assam,7380587.0,,
2021-04-10,Assam,7448662.0,,
2021-04-11,Assam,7521991.0,,
2021-04-12,Assam,7624173.0,,
2021-04-13,Assam,7683483.0,,
2021-04-14,Assam,7713548.0,,
2021-04-15,Assam,7731871.0,,
2021-04-16,Assam,7764292.0,,
2021-04-17,Assam,7807560.0,,
2021-04-18,Assam,7830860.0,,
2021-04-19,Assam,7896270.0,,
2021-04-20,Assam,7963421.0,,
2021-04-21,Assam,8025528.0,,
2021-04-22,Assam,8098956.0,,
2021-04-23,Assam,8171361.0,,
2021-04-24,Assam,8240455.0,,
2021-04-25,Assam,8274129.0,,
2021-04-26,Assam,8347310.0,,
2021-04-27,Assam,8409938.0,,
2021-04-28,Assam,8465418.0,,
2021-04-29,Assam,8532696.0,,
2021-04-30,Assam,8604935.0,,
2021-05-01,Assam,8658937.0,,
2021-05-02,Assam,8682755.0,,
2021-05-03,Assam,8738694.0,,
2021-05-04,Assam,8793697.0,,
2021-05-05,Assam,8845771.0,,
2021-05-06,Assam,8907148.0,,
2021-05-07,Assam,8975466.0,,
2021-05-08,Assam,9040606.0,,
2021-05-09,Assam,9076741.0,,
2021-05-10,Assam,9148938.0,,
2021-05-11,Assam,9217510.0,,
2021-05-12,Assam,9281466.0,,
2021-05-13,Assam,9341060.0,,
2021-05-14,Assam,9385117.0,,
2021-05-15,Assam,9449818.0,,
2021-05-16,Assam,9492702.0,,
2021-05-17,Assam,9584183.0,,
2021-05-18,Assam,9674434.0,,
2021-05-19,Assam,9776474.0,,
2021-05-20,Assam,9879158.0,,
2021-05-21,Assam,9982316.0,,
2021-05-22,Assam,10089714.0,,
2021-05-23,Assam,10152436.0,,
2021-05-24,Assam,10273104.0,,
2021-05-25,Assam,10387419.0,,
2021-05-26,Assam,10503538.0,,
2021-05-27,Assam,10622979.0,,
2021-05-28,Assam,10745956.0,,
2021-05-29,Assam,10862518.0,,
2021-05-30,Assam,10934116.0,,
2021-05-31,Assam,11045702.0,,
2021-06-01,Assam,11161215.0,,
2021-06-02,Assam,11264137.0,,
2021-06-03,Assam,11371212.0,,
2021-06-04,Assam,11494805.0,,
2021-06-05,Assam,11610773.0,,
2021-06-06,Assam,11684421.0,,
2021-06-07,Assam,11808737.0,,
2021-06-08,Assam,11941949.0,,
2021-06-09,Assam,12057755.0,,
2021-06-10,Assam,12180068.0,,
2021-06-11,Assam,12349596.0,,
2021-06-12,Assam,12511492.0,,
2021-06-13,Assam,12611947.0,,
2021-06-14,Assam,12757993.0,,
2021-06-15,Assam,12890922.0,,
2021-06-16,Assam,13020975.0,,
2021-06-17,Assam,13175239.0,,
2021-06-18,Assam,13347159.0,,
2021-06-19,Assam,13508579.0,,
2021-06-20,Assam,13586629.0,,
2021-06-21,Assam,13757485.0,,
2021-06-22,Assam,13910205.0,,
2021-06-23,Assam,14076432.0,,
2021-06-24,Assam,14200451.0,,
2021-06-25,Assam,14339556.0,,
2021-06-26,Assam,14467443.0,,
2021-06-27,Assam,14522574.0,,
2021-06-28,Assam,14656117.0,,
2021-06-29,Assam,14757339.0,,
2021-06-30,Assam,14848791.0,,
2021-07-01,Assam,14986456.0,,
2021-07-02,Assam,15140437.0,,
2021-07-03,Assam,15274522.0,,
2021-07-04,Assam,15328370.0,,
2021-07-05,Assam,15444912.0,,
2021-07-06,Assam,15545174.0,,
2021-07-07,Assam,15646903.0,,
2021-07-08,Assam,15753663.0,,
2021-07-09,Assam,15870750.0,,
2021-07-10,Assam,16004058.0,,
2021-07-11,Assam,16101315.0,,
2021-07-12,Assam,16269676.0,,
2021-07-13,Assam,16394057.0,,
2021-07-14,Assam,16526614.0,,
2021-07-15,Assam,16647522.0,,
2021-07-16,Assam,16775012.0,,
2021-07-17,Assam,16908772.0,,
2021-07-18,Assam,16980318.0,,
2021-07-19,Assam,17133089.0,,
2021-07-20,Assam,17275106.0,,
2021-07-21,Assam,17349220.0,,
2021-07-22,Assam,17508765.0,,
2021-07-23,Assam,17655940.0,,
2021-07-24,Assam,17774829.0,,
2021-07-25,Assam,17848336.0,,
2021-07-26,Assam,18015182.0,,
2021-07-27,Assam,18170677.0,,
2021-07-28,Assam,18283009.0,,
2021-07-29,Assam,18411693.0,,
2021-07-30,Assam,18523825.0,,
2021-07-31,Assam,18631110.0,,
2021-08-01,Assam,18722233.0,,
2021-08-02,Assam,18898430.0,,
2021-08-03,Assam,19052532.0,,
2021-08-04,Assam,19171720.0,,
2021-08-05,Assam,19303582.0,,
2021-08-06,Assam,19418631.0,,
2021-08-07,Assam,19537533.0,,
2021-08-08,Assam,19596261.0,,
2021-08-09,Assam,19736715.0,,
2021-08-10,Assam,19850867.0,,
2020-04-05,Bihar,3037.0,2299,32.0
2020-04-08,Bihar,4596.0,,38.0
2020-04-09,Bihar,4991.0,,43.0
2020-04-10,Bihar,5457.0,,60.0
2020-04-11,Bihar,6250.0,,61.0
2020-04-12,Bihar,6703.0,,64.0
2020-04-13,Bihar,7263.0,,65.0
2020-04-14,Bihar,7727.0,,62.0
2020-04-15,Bihar,8263.0,,66.0
2020-04-16,Bihar,8846.0,,72.0
2020-04-17,Bihar,9486.0,,83.0
2020-04-18,Bihar,10130.0,,85.0
2020-04-19,Bihar,10745.0,,92.0
2020-04-20,Bihar,11319.0,,96.0
2020-04-21,Bihar,11999.0,,115.0
2020-04-22,Bihar,12978.0,,136.0
2020-04-23,Bihar,13785.0,,148.0
2020-04-24,Bihar,14924.0,,176.0
2020-04-25,Bihar,15885.0,,238.0
2020-04-26,Bihar,17041.0,,255.0
2020-04-27,Bihar,18179.0,,328.0
2020-04-28,Bihar,19790.0,,346.0
2020-04-29,Bihar,21180.0,,383.0
2020-04-30,Bihar,22672.0,,409.0
2020-05-01,Bihar,24118.0,,466.0
2020-05-02,Bihar,25724.0,,476.0
2020-05-03,Bihar,26951.0,,485.0
2020-05-04,Bihar,28345.0,,525.0
2020-05-05,Bihar,28791.0,,529.0
2020-05-06,Bihar,29328.0,,539.0
2020-05-07,Bihar,29841.0,,547.0
2020-05-08,Bihar,30320.0,,564.0
2020-05-09,Bihar,31552.0,,585.0
2020-05-10,Bihar,32670.0,,653.0
2020-05-11,Bihar,34662.0,,714.0
2020-05-12,Bihar,37430.0,,796.0
2020-05-13,Bihar,39149.0,,909.0
2020-05-14,Bihar,40782.0,,970.0
2020-05-15,Bihar,42645.0,,1010.0
2020-05-16,Bihar,44340.0,,1083.0
2020-05-17,Bihar,45729.0,,1193.0
2020-05-18,Bihar,46996.0,,1391.0
2020-05-19,Bihar,50563.0,,1495.0
2020-05-20,Bihar,53361.0,,1607.0
2020-05-21,Bihar,55692.0,,1881.0
2020-05-22,Bihar,58481.0,,2098.0
2020-05-23,Bihar,61220.0,,2344.0
2020-05-24,Bihar,63741.0,,2507.0
2020-05-27,Bihar,68262.0,,3010.0
2020-05-28,Bihar,70275.0,,3106.0
2020-05-29,Bihar,72256.0,,3276.0
2020-05-30,Bihar,73929.0,,3511.0
2020-05-31,Bihar,75737.0,,3692.0
2020-06-01,Bihar,78090.0,,3872.0
2020-06-02,Bihar,81413.0,,4049.0
2020-06-03,Bihar,84729.0,,4273.0
2020-06-04,Bihar,88313.0,,4420.0
2020-06-05,Bihar,91903.0,,4551.0
2020-06-06,Bihar,95473.0,,4745.0
2020-06-07,Bihar,99108.0,,4972.0
2020-06-08,Bihar,102318.0,,5176.0
2020-06-09,Bihar,105588.0,,5364.0
2020-06-10,Bihar,109483.0,,5583.0
2020-06-11,Bihar,113225.0,,5807.0
2020-06-12,Bihar,116671.0,,6043.0
2020-06-13,Bihar,120086.0,,6183.0
2020-06-14,Bihar,123629.0,,6355.0
2020-06-15,Bihar,127126.0,,6581.0
2020-06-16,Bihar,130783.0,,6736.0
2020-06-17,Bihar,134402.0,,6889.0
2020-06-18,Bihar,139584.0,,6993.0
2020-06-19,Bihar,145562.0,,7178.0
2020-06-20,Bihar,151148.0,,7380.0
2020-06-21,Bihar,156926.0,,7602.0
2020-06-22,Bihar,163476.0,,7808.0
2020-06-23,Bihar,169401.0,,7974.0
2020-06-24,Bihar,175103.0,,8180.0
2020-06-25,Bihar,181737.0,,8381.0
2020-06-26,Bihar,189643.0,,8611.0
2020-06-27,Bihar,198385.0,,8859.0
2020-06-28,Bihar,205832.0,,9117.0
2020-06-29,Bihar,212659.0,,9506.0
2020-06-30,Bihar,220890.0,,9744.0
2020-07-01,Bihar,228689.0,,10075.0
2020-07-02,Bihar,235980.0,,10392.0
2020-07-03,Bihar,243167.0,,10911.0
2020-07-04,Bihar,251097.0,,11457.0
2020-07-05,Bihar,257896.0,,11860.0
2020-07-06,Bihar,264109.0,,12140.0
2020-07-07,Bihar,269277.0,,12525.0
2020-07-08,Bihar,275554.0,,13274.0
2020-07-09,Bihar,284059.0,,13978.0
2020-07-10,Bihar,291654.0,,14330.0
2020-07-11,Bihar,300762.0,,15039.0
2020-07-12,Bihar,310013.0,,16305.0
2020-07-13,Bihar,319142.0,,17421.0
2020-07-14,Bihar,329160.0,,18853.0
2020-07-15,Bihar,337212.0,,20173.0
2020-07-16,Bihar,347457.0,,21558.0
2020-07-17,Bihar,357730.0,,23300.0
2020-07-18,Bihar,368232.0,,24967.0
2020-07-19,Bihar,378508.0,,26379.0
2020-07-20,Bihar,388626.0,,27455.0
2020-07-21,Bihar,398929.0,,28564.0
2020-07-22,Bihar,409088.0,,30066.0
2020-07-23,Bihar,419208.0,,31691.0
2020-07-24,Bihar,429664.0,,33511.0
2020-07-25,Bihar,442125.0,,36314.0
2020-07-26,Bihar,456324.0,,38919.0
2020-07-27,Bihar,470560.0,,41111.0
2020-07-28,Bihar,486835.0,,43591.0
2020-07-29,Bihar,504629.0,,45919.0
2020-07-30,Bihar,525430.0,,48001.0
2020-07-31,Bihar,548172.0,,50987.0
2020-08-01,Bihar,576796.0,,54508.0
2020-08-02,Bihar,612415.0,,57270.0
2020-08-03,Bihar,648939.0,,59567.0
2020-08-04,Bihar,687154.0,,62301.0
2020-08-05,Bihar,739078.0,,64732.0
2020-08-06,Bihar,799332.0,,68148.0
2020-08-07,Bihar,870852.0,,71794.0
2020-08-08,Bihar,946278.0,,75786.0
2020-08-09,Bihar,1021906.0,,79720.0
2020-08-10,Bihar,1097252.0,,82741.0
2020-08-11,Bihar,1180566.0,,86812.0
2020-08-12,Bihar,1272980.0,,90553.0
2020-08-13,Bihar,1377432.0,,
2020-08-14,Bihar,1498752.0,,
2020-08-15,Bihar,1612250.0,,
2020-08-16,Bihar,1679462.0,,
2020-08-17,Bihar,1787189.0,,
2020-08-18,Bihar,1899970.0,,
2020-08-19,Bihar,2008149.0,,
2020-08-20,Bihar,2116094.0,,
2020-08-21,Bihar,2228516.0,,
2020-08-22,Bihar,2331461.0,,
2020-08-23,Bihar,2432497.0,,
2020-08-24,Bihar,2494712.0,,
2020-08-25,Bihar,2570097.0,,
2020-08-26,Bihar,2672687.0,,
2020-08-27,Bihar,2777160.0,,
2020-08-28,Bihar,2882926.0,,
2020-08-29,Bihar,2989407.0,,
2020-08-30,Bihar,3097137.0,,
2020-08-31,Bihar,3187161.0,,
2020-09-01,Bihar,3302720.0,,
2020-09-02,Bihar,3430124.0,,
2020-09-03,Bihar,3571055.0,,
2020-09-04,Bihar,3721250.0,,
2020-09-05,Bihar,3871733.0,,
2020-09-06,Bihar,4022766.0,,
2020-09-07,Bihar,4175922.0,,
2020-09-08,Bihar,4328593.0,,
2020-09-09,Bihar,4450714.0,,
2020-09-10,Bihar,4562913.0,,
2020-09-11,Bihar,4667987.0,,
2020-09-12,Bihar,4773917.0,,
2020-09-13,Bihar,4884417.0,,
2020-09-14,Bihar,4986747.0,,
2020-09-15,Bihar,5094239.0,,
2020-09-16,Bihar,5202209.0,,
2020-09-17,Bihar,5307337.0,,
2020-09-18,Bihar,5399493.0,,
2020-09-19,Bihar,5523825.0,,
2020-09-20,Bihar,5700336.0,,
2020-09-21,Bihar,5873939.0,,
2020-09-22,Bihar,6068027.0,,
2020-09-23,Bihar,6243612.0,,
2020-09-24,Bihar,6414658.0,,
2020-09-25,Bihar,6579427.0,,
2020-09-26,Bihar,6730100.0,,
2020-09-27,Bihar,6869768.0,,
2020-09-28,Bihar,6990232.0,,
2020-09-29,Bihar,7134767.0,,
2020-09-30,Bihar,7266150.0,,
2020-10-01,Bihar,7386521.0,,
2020-10-02,Bihar,7506649.0,,
2020-10-03,Bihar,7593645.0,,
2020-10-04,Bihar,7701839.0,,
2020-10-05,Bihar,7789608.0,,
2020-10-06,Bihar,7893739.0,,
2020-10-07,Bihar,7995594.0,,
2020-10-08,Bihar,8100131.0,,
2020-10-09,Bihar,8199627.0,,
2020-10-10,Bihar,8306444.0,,
2020-10-11,Bihar,8403189.0,,
2020-10-12,Bihar,8478692.0,,
2020-10-13,Bihar,8572837.0,,
2020-10-14,Bihar,8669522.0,,
2020-10-15,Bihar,8777607.0,,
2020-10-16,Bihar,8894758.0,,
2020-10-17,Bihar,9015471.0,,
2020-10-18,Bihar,9134927.0,,
2020-10-19,Bihar,9248652.0,,
2020-10-20,Bihar,9389946.0,,
2020-10-21,Bihar,9531168.0,,
2020-10-22,Bihar,9676330.0,,
2020-10-23,Bihar,9818199.0,,
2020-10-24,Bihar,9960104.0,,
2020-10-25,Bihar,10099322.0,,
2020-10-26,Bihar,10223823.0,,
2020-10-27,Bihar,10358361.0,,
2020-10-28,Bihar,10498813.0,,
2020-10-29,Bihar,10630170.0,,
2020-10-30,Bihar,10776083.0,,
2020-10-31,Bihar,10923023.0,,
2020-11-01,Bihar,11066634.0,,
2020-11-02,Bihar,11192201.0,,
2020-11-03,Bihar,11335843.0,,
2020-11-04,Bihar,11462665.0,,
2020-11-05,Bihar,11601204.0,,
2020-11-06,Bihar,11738124.0,,
2020-11-07,Bihar,11867267.0,,
2020-11-08,Bihar,11989797.0,,
2020-11-09,Bihar,12105731.0,,
2020-11-10,Bihar,12244081.0,,
2020-11-11,Bihar,12374768.0,,
2020-11-12,Bihar,12510088.0,,
2020-11-13,Bihar,12645695.0,,
2020-11-14,Bihar,12772706.0,,
2020-11-15,Bihar,12869405.0,,
2020-11-16,Bihar,12977501.0,,
2020-11-17,Bihar,13103152.0,,
2020-11-18,Bihar,13232081.0,,
2020-11-19,Bihar,13349790.0,,
2020-11-20,Bihar,13458368.0,,
2020-11-21,Bihar,13543542.0,,
2020-11-22,Bihar,13637477.0,,
2020-11-23,Bihar,13743532.0,,
2020-11-24,Bihar,13871236.0,,
2020-11-25,Bihar,14002979.0,,
2020-11-26,Bihar,14138915.0,,
2020-11-27,Bihar,14275274.0,,
2020-11-28,Bihar,14412044.0,,
2020-11-29,Bihar,14547988.0,,
2020-11-30,Bihar,14664431.0,,
2020-12-01,Bihar,14794415.0,,
2020-12-02,Bihar,14921021.0,,
2020-12-03,Bihar,15047551.0,,
2020-12-04,Bihar,15174056.0,,
2020-12-05,Bihar,15302698.0,,
2020-12-06,Bihar,15428602.0,,
2020-12-07,Bihar,15539015.0,,
2020-12-08,Bihar,15664718.0,,
2020-12-09,Bihar,15782581.0,,
2020-12-10,Bihar,15908787.0,,
2020-12-11,Bihar,16033415.0,,
2020-12-12,Bihar,16154121.0,,
2020-12-13,Bihar,16274624.0,,
2020-12-14,Bihar,16383883.0,,
2020-12-15,Bihar,16507066.0,,
2020-12-16,Bihar,16629179.0,,
2020-12-17,Bihar,16751770.0,,
2020-12-18,Bihar,16874214.0,,
2020-12-19,Bihar,16995748.0,,
2020-12-20,Bihar,17114663.0,,
2020-12-21,Bihar,17217553.0,,
2020-12-22,Bihar,17336868.0,,
2020-12-23,Bihar,17453751.0,,
2020-12-24,Bihar,17571979.0,,
2020-12-25,Bihar,17685756.0,,
2020-12-26,Bihar,17787811.0,,
2020-12-27,Bihar,17902025.0,,
2020-12-28,Bihar,17999839.0,,
2020-12-29,Bihar,18114647.0,,
2020-12-30,Bihar,18227119.0,,
2020-12-31,Bihar,18336722.0,,
2021-01-01,Bihar,18442165.0,,
2021-01-02,Bihar,18526245.0,,
2021-01-03,Bihar,18620805.0,,
2021-01-04,Bihar,18702664.0,,
2021-01-05,Bihar,18797683.0,,
2021-01-06,Bihar,18892926.0,,
2021-01-07,Bihar,18991011.0,,
2021-01-08,Bihar,19082418.0,,
2021-01-09,Bihar,19180737.0,,
2021-01-10,Bihar,19281224.0,,
2021-01-11,Bihar,19361524.0,,
2021-01-12,Bihar,19456871.0,,
2021-01-13,Bihar,19552000.0,,
2021-01-14,Bihar,19646625.0,,
2021-01-15,Bihar,19731328.0,,
2021-01-16,Bihar,19818150.0,,
2021-01-17,Bihar,19901779.0,,
2021-01-18,Bihar,19975038.0,,
2021-01-19,Bihar,20063688.0,,
2021-01-20,Bihar,20151380.0,,
2021-01-21,Bihar,20237577.0,,
2021-01-22,Bihar,20324919.0,,
2021-01-23,Bihar,20408181.0,,
2021-01-24,Bihar,20491088.0,,
2021-01-25,Bihar,20560357.0,,
2021-01-26,Bihar,20701517.0,,
2021-01-27,Bihar,20770786.0,,
2021-01-28,Bihar,20782818.0,,
2021-01-29,Bihar,20864841.0,,
2021-01-30,Bihar,20946382.0,,
2021-01-31,Bihar,21021650.0,,
2021-02-01,Bihar,21086973.0,,
2021-02-02,Bihar,21160236.0,,
2021-02-03,Bihar,21235979.0,,
2021-02-04,Bihar,21309467.0,,
2021-02-05,Bihar,21383874.0,,
2021-02-06,Bihar,21458338.0,,
2021-02-07,Bihar,21530827.0,,
2021-02-08,Bihar,21591296.0,,
2021-02-09,Bihar,21664852.0,,
2021-02-10,Bihar,21741730.0,,
2021-02-11,Bihar,21812681.0,,
2021-02-12,Bihar,21877920.0,,
2021-02-13,Bihar,21940459.0,,
2021-02-14,Bihar,21987741.0,,
2021-02-15,Bihar,22018681.0,,
2021-02-16,Bihar,22055937.0,,
2021-02-17,Bihar,22086083.0,,
2021-02-18,Bihar,22121258.0,,
2021-02-19,Bihar,22155721.0,,
2021-02-20,Bihar,22187704.0,,
2021-02-21,Bihar,22219581.0,,
2021-02-22,Bihar,22241341.0,,
2021-02-23,Bihar,22274557.0,,
2021-02-24,Bihar,22306633.0,,
2021-02-25,Bihar,22339594.0,,
2021-02-26,Bihar,22371889.0,,
2021-02-27,Bihar,22403554.0,,
2021-02-28,Bihar,22434044.0,,
2021-03-01,Bihar,22456253.0,,
2021-03-02,Bihar,22491500.0,,
2021-03-03,Bihar,22525216.0,,
2021-03-04,Bihar,22559016.0,,
2021-03-05,Bihar,22594432.0,,
2021-03-06,Bihar,22623383.0,,
2021-03-07,Bihar,22647925.0,,
2021-03-08,Bihar,22662545.0,,
2021-03-09,Bihar,22681679.0,,
2021-03-10,Bihar,22706935.0,,
2021-03-11,Bihar,22730162.0,,
2021-03-12,Bihar,22752418.0,,
2021-03-13,Bihar,22785366.0,,
2021-03-14,Bihar,22825493.0,,
2021-03-15,Bihar,22858540.0,,
2021-03-16,Bihar,22899132.0,,
2021-03-17,Bihar,22943812.0,,
2021-03-18,Bihar,23002888.0,,
2021-03-19,Bihar,23058747.0,,
2021-03-20,Bihar,23114123.0,,
2021-03-21,Bihar,23167654.0,,
2021-03-22,Bihar,23211498.0,,
2021-03-23,Bihar,23266156.0,,
2021-03-24,Bihar,23322388.0,,
2021-03-25,Bihar,23375172.0,,
2021-03-26,Bihar,23426834.0,,
2021-03-27,Bihar,23485865.0,,
2021-03-28,Bihar,23550969.0,,
2021-03-29,Bihar,23621031.0,,
2021-03-30,Bihar,23650955.0,,
2021-03-31,Bihar,23701470.0,,
2021-04-01,Bihar,23761732.0,,
2021-04-02,Bihar,23825578.0,,
2021-04-03,Bihar,23889560.0,,
2021-04-04,Bihar,23956593.0,,
2021-04-05,Bihar,24029011.0,,
2021-04-06,Bihar,24110325.0,,
2021-04-07,Bihar,24195375.0,,
2021-04-08,Bihar,24285079.0,,
2021-04-09,Bihar,24375830.0,,
2021-04-10,Bihar,24470942.0,,
2021-04-11,Bihar,24569965.0,,
2021-04-12,Bihar,24649983.0,,
2021-04-13,Bihar,24743506.0,,
2021-04-14,Bihar,24843640.0,,
2021-04-15,Bihar,24944876.0,,
2021-04-16,Bihar,25045280.0,,
2021-04-17,Bihar,25145835.0,,
2021-04-18,Bihar,25246439.0,,
2021-04-19,Bihar,25329800.0,,
2021-04-20,Bihar,25435956.0,,
2021-04-21,Bihar,25541936.0,,
2021-04-22,Bihar,25642999.0,,
2021-04-23,Bihar,25751146.0,,
2021-04-24,Bihar,25852574.0,,
2021-04-25,Bihar,25953065.0,,
2021-04-26,Bihar,26033526.0,,
2021-04-27,Bihar,26133854.0,,
2021-04-28,Bihar,26237749.0,,
2021-04-29,Bihar,26335721.0,,
2021-04-30,Bihar,26433890.0,,
2021-05-01,Bihar,26529576.0,,
2021-05-02,Bihar,26618969.0,,
2021-05-03,Bihar,26691627.0,,
2021-05-04,Bihar,26786518.0,,
2021-05-05,Bihar,26881766.0,,
2021-05-06,Bihar,26986790.0,,
2021-05-07,Bihar,27093943.0,,
2021-05-08,Bihar,27201953.0,,
2021-05-09,Bihar,27311143.0,,
2021-05-10,Bihar,27411255.0,,
2021-05-11,Bihar,27521326.0,,
2021-05-12,Bihar,27633066.0,,
2021-05-13,Bihar,27730730.0,,
2021-05-14,Bihar,27839046.0,,
2021-05-15,Bihar,27949218.0,,
2021-05-16,Bihar,28069489.0,,
2021-05-17,Bihar,28194831.0,,
2021-05-18,Bihar,28329961.0,,
2021-05-19,Bihar,28470063.0,,
2021-05-20,Bihar,28610133.0,,
2021-05-21,Bihar,28735144.0,,
2021-05-22,Bihar,28875658.0,,
2021-05-23,Bihar,29008248.0,,
2021-05-24,Bihar,29136281.0,,
2021-05-25,Bihar,29280386.0,,
2021-05-26,Bihar,29412302.0,,
2021-05-27,Bihar,29534428.0,,
2021-05-28,Bihar,29626601.0,,
2021-05-29,Bihar,29709069.0,,
2021-05-30,Bihar,29809563.0,,
2021-05-31,Bihar,29910596.0,,
2021-06-01,Bihar,30018943.0,,
2021-06-02,Bihar,30128262.0,,
2021-06-03,Bihar,30236914.0,,
2021-06-04,Bihar,30350360.0,,
2021-06-05,Bihar,30464240.0,,
2021-06-06,Bihar,30573173.0,,
2021-06-07,Bihar,30673286.0,,
2021-06-08,Bihar,30776332.0,,
2021-06-09,Bihar,30876528.0,,
2021-06-10,Bihar,30983011.0,,
2021-06-11,Bihar,31093130.0,,
2021-06-12,Bihar,31213153.0,,
2021-06-13,Bihar,31323190.0,,
2021-06-14,Bihar,31429415.0,,
2021-06-15,Bihar,31544695.0,,
2021-06-16,Bihar,31656514.0,,
2021-06-17,Bihar,31770039.0,,
2021-06-18,Bihar,31880647.0,,
2021-06-19,Bihar,31990597.0,,
2021-06-20,Bihar,32097259.0,,
2021-06-21,Bihar,32183413.0,,
2021-06-22,Bihar,32290057.0,,
2021-06-23,Bihar,32396709.0,,
2021-06-24,Bihar,32503876.0,,
2021-06-25,Bihar,32612574.0,,
2021-06-26,Bihar,32715648.0,,
2021-06-27,Bihar,32815669.0,,
2021-06-28,Bihar,32900668.0,,
2021-06-29,Bihar,33001019.0,,
2021-06-30,Bihar,33206104.0,,
2021-07-01,Bihar,33334290.0,,
2021-07-02,Bihar,33456334.0,,
2021-07-03,Bihar,33567148.0,,
2021-07-04,Bihar,33676783.0,,
2021-07-05,Bihar,33768662.0,,
2021-07-06,Bihar,33875754.0,,
2021-07-07,Bihar,34000869.0,,
2021-07-08,Bihar,34131349.0,,
2021-07-09,Bihar,34260265.0,,
2021-07-10,Bihar,34391349.0,,
2021-07-11,Bihar,34515417.0,,
2021-07-12,Bihar,34617500.0,,
2021-07-13,Bihar,34739596.0,,
2021-07-14,Bihar,34862415.0,,
2021-07-15,Bihar,34982491.0,,
2021-07-16,Bihar,35117677.0,,
2021-07-17,Bihar,35250772.0,,
2021-07-18,Bihar,35390961.0,,
2021-07-19,Bihar,35521655.0,,
2021-07-20,Bihar,35662350.0,,
2021-07-21,Bihar,35822477.0,,
2021-07-22,Bihar,35977625.0,,
2021-07-23,Bihar,36144297.0,,
2021-07-24,Bihar,36305828.0,,
2021-07-25,Bihar,36468100.0,,
2021-07-26,Bihar,36589389.0,,
2021-07-27,Bihar,36740585.0,,
2021-07-28,Bihar,36894903.0,,
2021-07-29,Bihar,37038561.0,,
2021-07-30,Bihar,37190730.0,,
2021-07-31,Bihar,37351795.0,,
2021-08-01,Bihar,37498366.0,,
2021-08-02,Bihar,37609955.0,,
2021-08-03,Bihar,37745573.0,,
2021-08-04,Bihar,37923074.0,,
2021-08-05,Bihar,38091633.0,,
2021-08-06,Bihar,38228661.0,,
2021-08-07,Bihar,38385764.0,,
2021-08-08,Bihar,38529615.0,,
2021-08-09,Bihar,38664314.0,,
2021-08-10,Bihar,38820518.0,,
2020-04-02,Chandigarh,124.0,98,18.0
2020-04-08,Chandigarh,184.0,162,18.0
2020-04-10,Chandigarh,223.0,199,19.0
2020-04-11,Chandigarh,264.0,223,19.0
2020-04-12,Chandigarh,279.0,247,21.0
2020-04-13,Chandigarh,296.0,263,21.0
2020-04-14,Chandigarh,309.0,285,21.0
2020-04-15,Chandigarh,317.0,293,21.0
