recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
9,199.38,0,1,Urban,1,Phone,Discount,0
4,224.04,1,0,Urban,0,Web,No Offer,0
3,80.65,0,1,Surburban,1,Web,Buy One Get One,1
3,66.47,1,0,Rural,1,Web,Discount,0
9,33.63,0,1,Rural,0,Phone,No Offer,0
6,528.03,1,1,Urban,1,Multichannel,Buy One Get One,0
10,29.99,1,0,Surburban,0,Web,Buy One Get One,0
2,109.81,1,0,Urban,1,Web,No Offer,1
10,507.15,0,1,Rural,1,Web,Buy One Get One,0
10,161.43,0,1,Surburban,1,Web,No Offer,1
12,90.15,1,0,Surburban,0,Web,Discount,0
1,567.13,0,1,Rural,1,Phone,Buy One Get One,0
1,681.12,1,0,Rural,1,Phone,Discount,0
9,198.54,0,1,Urban,0,Phone,No Offer,0
11,301,1,1,Surburban,1,Web,No Offer,0
2,378.5,0,1,Urban,0,Web,Discount,1
10,131.95,0,1,Surburban,0,Phone,No Offer,1
6,179.51,0,1,Urban,0,Phone,Buy One Get One,0
10,375.34,1,0,Rural,0,Web,No Offer,0
8,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
1,286.31,1,1,Surburban,0,Web,No Offer,0
7,600.13,1,1,Urban,1,Phone,No Offer,0
6,107.42,0,1,Urban,1,Web,No Offer,0
1,1515.82,1,1,Surburban,1,Multichannel,Buy One Get One,1
2,102.99,0,1,Surburban,0,Phone,No Offer,0
10,317.16,1,0,Urban,0,Web,Buy One Get One,0
7,297.6,1,0,Surburban,0,Web,No Offer,0
10,599.06,0,1,Urban,1,Web,Buy One Get One,0
10,29.99,1,0,Urban,0,Web,Buy One Get One,0
1,783.8,1,1,Surburban,1,Web,No Offer,0
9,89.96,1,0,Surburban,0,Web,Discount,1
8,155.75,0,1,Urban,1,Phone,No Offer,0
11,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
5,47.98,0,1,Urban,0,Web,Buy One Get One,0
8,135.67,1,0,Rural,1,Web,Discount,0
11,504.86,1,0,Rural,1,Multichannel,Buy One Get One,0
1,904.58,0,1,Surburban,1,Phone,Buy One Get One,1
11,312.41,1,0,Urban,1,Web,Buy One Get One,0
9,404.03,1,1,Urban,0,Multichannel,No Offer,0
7,251.05,1,0,Surburban,0,Multichannel,Buy One Get One,1
1,30.01,0,1,Urban,1,Web,Buy One Get One,0
1,155.65,1,0,Urban,0,Web,No Offer,0
12,36.67,0,1,Urban,0,Web,Discount,1
12,49.27,1,0,Urban,1,Phone,Buy One Get One,0
1,563.7,1,0,Surburban,1,Multichannel,Discount,0
6,265.2,1,0,Surburban,0,Phone,Discount,0
1,357.56,0,1,Surburban,0,Phone,No Offer,0
11,206.97,1,0,Surburban,0,Web,Discount,0
7,1222.53,1,1,Rural,1,Phone,Discount,1
5,67.55,1,0,Surburban,0,Phone,Discount,0
9,108.59,1,0,Rural,1,Web,Discount,0
1,615.04,1,1,Surburban,1,Phone,No Offer,0
7,153.17,1,0,Rural,0,Phone,Discount,0
9,40.16,1,0,Urban,1,Phone,Buy One Get One,0
4,127.51,1,0,Urban,1,Web,No Offer,0
8,60.9,0,1,Rural,1,Phone,No Offer,0
1,234.17,1,0,Rural,1,Phone,No Offer,0
12,145.27,1,0,Urban,1,Web,Discount,0
11,112.61,0,1,Urban,0,Web,No Offer,0
5,168.1,1,0,Surburban,0,Web,No Offer,0
1,745.63,1,1,Urban,1,Multichannel,Buy One Get One,0
6,29.99,0,1,Surburban,0,Web,Buy One Get One,0
5,37.79,0,1,Surburban,0,Web,No Offer,0
8,772.55,1,0,Surburban,1,Web,Buy One Get One,0
4,70.16,0,1,Surburban,0,Web,No Offer,0
7,115.07,0,1,Surburban,0,Phone,Buy One Get One,0
3,248.26,0,1,Surburban,1,Multichannel,Buy One Get One,0
6,65.1,1,0,Urban,0,Phone,Discount,0
1,585.14,1,0,Surburban,1,Multichannel,Buy One Get One,0
9,297.59,0,1,Surburban,1,Phone,Discount,1
7,409.76,1,1,Urban,0,Multichannel,Discount,0
9,60.15,0,1,Surburban,0,Web,Discount,0
1,111.37,0,1,Surburban,1,Web,No Offer,0
7,29.99,0,1,Urban,0,Phone,No Offer,0
1,87,0,1,Rural,1,Phone,Discount,0
2,46.47,0,1,Surburban,1,Web,No Offer,0
11,297.25,0,1,Urban,1,Phone,Buy One Get One,0
9,129.29,0,1,Urban,1,Web,No Offer,0
5,150.06,1,0,Rural,1,Web,Buy One Get One,0
3,708.62,0,1,Surburban,1,Phone,Discount,0
3,29.99,1,0,Urban,1,Phone,Discount,0
2,531.69,0,1,Urban,1,Phone,Buy One Get One,0
10,113.33,0,1,Urban,0,Web,No Offer,0
4,737.33,0,1,Surburban,1,Web,Discount,0
12,29.99,1,0,Urban,1,Web,Discount,0
6,1292.1,1,0,Surburban,1,Web,Buy One Get One,0
11,272.89,1,0,Surburban,1,Web,Buy One Get One,0
4,302.86,0,1,Surburban,1,Phone,Buy One Get One,0
11,29.99,0,1,Surburban,0,Web,Discount,0
7,758.59,0,1,Surburban,1,Web,Discount,0
4,174.55,1,0,Rural,1,Web,Discount,0
9,76.72,1,0,Surburban,0,Phone,No Offer,0
6,334.34,0,1,Rural,0,Multichannel,Discount,1
12,108.83,1,0,Rural,0,Web,Discount,1
10,319.45,0,1,Urban,0,Phone,Discount,0
10,29.99,1,0,Surburban,1,Web,Discount,0
3,367.27,0,1,Surburban,1,Phone,No Offer,0
8,29.99,1,0,Urban,1,Web,No Offer,0
10,102.82,1,0,Surburban,1,Web,Discount,0
10,189.02,0,1,Rural,1,Phone,Buy One Get One,0
4,739.84,1,0,Urban,1,Phone,Discount,0
4,85.64,1,0,Surburban,1,Web,Buy One Get One,0
6,161.43,0,1,Surburban,0,Web,Discount,1
8,346.57,1,0,Urban,1,Web,No Offer,0
7,729.01,0,1,Rural,1,Phone,No Offer,0
10,51.33,1,0,Surburban,1,Web,Discount,0
2,159.22,0,1,Surburban,0,Web,Discount,0
5,1079.62,1,1,Surburban,1,Web,No Offer,1
10,29.99,1,0,Surburban,1,Web,No Offer,0
11,43.51,0,1,Surburban,0,Web,No Offer,0
10,163.8,0,1,Urban,1,Web,Discount,0
9,212.32,1,0,Surburban,0,Multichannel,No Offer,0
7,147.81,1,0,Surburban,1,Web,Discount,0
5,168.93,1,0,Urban,1,Web,Buy One Get One,0
6,1462.5,1,0,Urban,1,Phone,Buy One Get One,0
1,544.98,1,0,Urban,1,Web,No Offer,0
11,322.87,0,1,Rural,0,Phone,Buy One Get One,0
7,508.18,1,0,Urban,1,Web,Discount,0
1,50.62,1,0,Urban,0,Web,No Offer,0
1,806.91,1,1,Surburban,1,Multichannel,Buy One Get One,1
5,291.17,1,0,Surburban,0,Multichannel,No Offer,0
6,447.01,0,1,Urban,1,Web,Buy One Get One,0
5,777.95,1,0,Surburban,1,Web,No Offer,0
9,174.11,1,0,Surburban,0,Phone,Buy One Get One,1
5,30.59,0,1,Urban,1,Web,Discount,0
4,305.76,0,1,Surburban,0,Phone,No Offer,0
8,29.99,0,1,Surburban,0,Phone,No Offer,1
8,256.83,0,1,Urban,1,Web,No Offer,0
7,462.7,0,1,Surburban,1,Multichannel,No Offer,0
7,489.49,1,0,Rural,1,Web,No Offer,1
1,352.99,1,0,Urban,0,Web,Buy One Get One,0
3,54.79,1,0,Surburban,0,Phone,Buy One Get One,0
9,29.99,0,1,Surburban,0,Phone,No Offer,0
5,54.14,0,1,Surburban,1,Web,Buy One Get One,0
3,104,0,1,Urban,0,Phone,Buy One Get One,0
2,231.27,0,1,Urban,1,Phone,No Offer,0
2,50.37,1,0,Urban,0,Phone,Discount,0
9,189.33,1,0,Urban,1,Phone,No Offer,0
1,368.01,0,1,Urban,0,Web,No Offer,0
1,331.21,1,0,Rural,1,Phone,No Offer,0
2,186.51,0,1,Surburban,0,Phone,Discount,0
9,433.89,0,1,Rural,0,Phone,Discount,0
8,90.62,1,0,Urban,0,Phone,No Offer,0
7,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
2,44.37,0,1,Surburban,0,Web,Discount,0
1,539.96,0,1,Surburban,1,Web,Buy One Get One,0
3,43,1,0,Urban,0,Phone,No Offer,0
10,145.73,0,1,Urban,1,Phone,No Offer,0
3,80.86,1,0,Rural,1,Phone,No Offer,0
9,646.2,1,0,Urban,1,Phone,Buy One Get One,0
1,585.22,1,0,Urban,1,Phone,Buy One Get One,0
2,202.92,0,1,Surburban,0,Phone,Discount,0
7,78.57,1,0,Urban,1,Web,Buy One Get One,0
1,735.63,1,0,Rural,1,Phone,Buy One Get One,0
9,162.44,1,0,Urban,0,Web,Buy One Get One,0
10,226.15,0,1,Surburban,1,Multichannel,Discount,0
10,29.99,1,0,Urban,0,Web,Buy One Get One,0
9,179.43,0,1,Urban,0,Web,Buy One Get One,0
6,549.78,1,0,Surburban,1,Web,Discount,0
9,34.72,0,1,Surburban,1,Phone,No Offer,0
1,61.08,0,1,Rural,0,Web,Buy One Get One,1
1,92.29,0,1,Rural,1,Phone,No Offer,1
4,316.87,0,1,Urban,1,Web,Discount,0
2,189.02,0,1,Urban,1,Phone,No Offer,0
2,210.51,0,1,Urban,0,Phone,Discount,1
9,301.15,1,1,Surburban,0,Phone,Discount,1
9,127.38,1,0,Surburban,0,Web,Buy One Get One,1
9,29.99,0,1,Surburban,1,Web,Discount,0
9,29.99,0,1,Urban,1,Web,No Offer,0
1,70.17,1,0,Surburban,0,Web,No Offer,0
11,262.78,1,0,Urban,1,Phone,Buy One Get One,0
10,138.83,1,0,Urban,0,Phone,No Offer,0
6,505.48,1,1,Surburban,1,Phone,No Offer,0
11,92.28,0,1,Surburban,1,Web,Buy One Get One,0
4,209.79,0,1,Rural,0,Multichannel,Discount,1
3,34.22,1,0,Urban,1,Phone,Discount,0
2,152.95,0,1,Surburban,0,Web,No Offer,0
5,427.17,1,1,Urban,0,Web,No Offer,0
1,163.58,0,1,Urban,0,Web,Buy One Get One,1
1,75.83,1,0,Surburban,0,Phone,No Offer,1
11,184.17,1,0,Surburban,0,Phone,Buy One Get One,0
10,466.25,0,1,Urban,0,Phone,No Offer,0
7,151.91,0,1,Surburban,1,Web,Buy One Get One,0
1,148.57,0,1,Urban,0,Web,Buy One Get One,0
2,200.23,1,0,Surburban,0,Phone,Buy One Get One,0
5,663.14,1,1,Surburban,1,Multichannel,Buy One Get One,1
4,383.9,0,1,Surburban,0,Web,Buy One Get One,0
2,227.46,1,0,Urban,0,Web,No Offer,0
8,212.27,0,1,Urban,1,Multichannel,Buy One Get One,0
6,97.9,0,1,Surburban,1,Phone,Discount,0
7,208.25,0,1,Surburban,1,Multichannel,Buy One Get One,0
12,88.65,1,0,Surburban,0,Web,Discount,0
10,64.55,1,0,Surburban,1,Phone,Buy One Get One,0
2,454.04,1,0,Surburban,0,Web,Buy One Get One,0
1,29.99,0,1,Urban,0,Web,Buy One Get One,0
7,157.63,1,0,Urban,1,Phone,Discount,0
3,29.99,0,1,Urban,1,Phone,Discount,0
10,119.63,0,1,Rural,0,Web,Discount,0
4,317.96,0,1,Urban,0,Web,No Offer,0
3,138.44,1,0,Urban,1,Phone,Buy One Get One,0
4,186.97,1,0,Urban,1,Web,No Offer,0
5,226.84,0,1,Surburban,1,Multichannel,No Offer,0
3,351.2,1,0,Surburban,0,Multichannel,Buy One Get One,0
2,458.41,0,1,Surburban,0,Multichannel,Discount,0
5,135.64,1,0,Urban,0,Web,Discount,0
10,127.29,0,1,Urban,1,Phone,No Offer,0
9,158.91,1,0,Rural,1,Web,Buy One Get One,1
1,478.49,0,1,Surburban,0,Multichannel,Buy One Get One,0
11,138.08,1,0,Urban,0,Phone,Buy One Get One,0
1,525.42,0,1,Urban,1,Phone,Discount,0
1,303.34,1,1,Urban,0,Web,Discount,1
5,50.63,1,0,Urban,0,Phone,Discount,0
9,35.4,0,1,Surburban,1,Web,No Offer,0
7,38.9,0,1,Surburban,1,Web,Buy One Get One,0
5,46.09,1,0,Urban,0,Web,No Offer,0
6,333.21,1,0,Urban,1,Phone,Discount,0
2,584.37,1,0,Urban,1,Multichannel,Discount,1
6,29.99,0,1,Urban,1,Phone,Buy One Get One,0
4,78.96,0,1,Urban,1,Phone,No Offer,0
4,53.42,0,1,Surburban,0,Phone,Discount,0
3,314.67,1,0,Rural,1,Web,No Offer,0
5,306.21,0,1,Surburban,0,Web,Buy One Get One,0
4,72.38,1,0,Rural,1,Web,Buy One Get One,1
1,375.03,1,0,Surburban,0,Phone,No Offer,0
3,163.76,1,0,Surburban,1,Phone,Buy One Get One,0
6,178.37,1,0,Surburban,1,Web,Discount,1
1,522.77,1,0,Surburban,1,Multichannel,No Offer,0
8,59.95,1,0,Urban,0,Phone,No Offer,0
6,569.14,0,1,Surburban,1,Web,No Offer,0
4,275.27,1,0,Rural,1,Phone,No Offer,0
1,29.99,0,1,Urban,0,Web,No Offer,0
2,675.88,1,1,Urban,1,Phone,Discount,0
10,161.65,1,0,Surburban,0,Web,Buy One Get One,0
11,568.56,1,1,Urban,1,Multichannel,Buy One Get One,0
9,257.6,1,1,Urban,1,Phone,No Offer,0
2,269.13,0,1,Surburban,0,Multichannel,Buy One Get One,0
12,32.51,0,1,Rural,0,Phone,No Offer,0
11,99.05,1,0,Urban,1,Phone,No Offer,0
7,340.72,1,0,Urban,0,Web,Discount,0
9,100.86,1,0,Surburban,1,Phone,Discount,0
3,1118.27,1,1,Surburban,1,Multichannel,Buy One Get One,0
2,214.95,0,1,Rural,1,Web,Buy One Get One,0
11,143.91,0,1,Surburban,0,Phone,Buy One Get One,0
10,1097.45,0,1,Surburban,1,Phone,No Offer,1
6,263.84,0,1,Rural,1,Web,Buy One Get One,1
7,45.72,1,0,Urban,0,Phone,No Offer,0
2,243.5,1,1,Surburban,0,Phone,Discount,0
8,58.28,0,1,Urban,0,Phone,Discount,0
2,225.35,1,0,Urban,0,Phone,No Offer,0
3,222.8,1,0,Urban,0,Web,Discount,0
1,29.99,1,0,Rural,1,Web,Discount,0
1,313.98,0,1,Surburban,0,Web,No Offer,0
6,105.87,1,0,Surburban,1,Web,Discount,0
5,29.99,0,1,Surburban,1,Web,Buy One Get One,0
3,244.64,1,0,Surburban,0,Phone,Buy One Get One,0
12,49.5,0,1,Surburban,1,Phone,Buy One Get One,0
7,29.99,1,0,Rural,1,Web,Buy One Get One,0
1,29.99,1,0,Surburban,0,Web,Discount,1
7,56.46,1,0,Urban,1,Web,Buy One Get One,0
4,110.29,0,1,Urban,0,Web,No Offer,0
10,300.6,1,1,Urban,0,Multichannel,Discount,0
3,29.99,0,1,Surburban,1,Web,Buy One Get One,0
9,174.64,0,1,Urban,1,Web,No Offer,0
5,771.92,0,1,Surburban,1,Multichannel,No Offer,0
1,215.23,1,0,Urban,1,Multichannel,Buy One Get One,0
7,192.12,1,0,Urban,0,Web,No Offer,0
6,40.02,0,1,Surburban,0,Web,No Offer,0
8,29.99,1,0,Surburban,0,Web,Buy One Get One,1
10,275.04,1,0,Rural,0,Web,No Offer,0
2,518.53,0,1,Surburban,1,Phone,Discount,1
3,454,0,1,Urban,0,Multichannel,Discount,0
3,342.64,0,1,Surburban,0,Phone,No Offer,0
8,337.09,1,0,Surburban,0,Phone,No Offer,0
1,1311.69,1,1,Surburban,1,Multichannel,Buy One Get One,0
1,817.36,1,1,Urban,1,Phone,Buy One Get One,1
10,246.4,1,0,Urban,0,Phone,Buy One Get One,0
1,406.33,0,1,Surburban,0,Web,Discount,0
11,98.05,0,1,Surburban,1,Web,Discount,0
1,186.69,1,0,Surburban,0,Phone,Buy One Get One,0
1,29.99,0,1,Surburban,0,Web,No Offer,1
8,29.99,1,0,Surburban,1,Web,No Offer,0
1,586.52,1,0,Rural,1,Multichannel,No Offer,0
8,286.25,0,1,Urban,1,Multichannel,Buy One Get One,0
10,89.45,1,0,Surburban,1,Web,No Offer,0
8,194.81,1,0,Urban,1,Web,Buy One Get One,1
10,33.57,1,0,Urban,0,Phone,Discount,0
9,140.33,1,0,Rural,1,Phone,Buy One Get One,0
1,382.15,0,1,Urban,0,Phone,Discount,1
5,63.2,0,1,Rural,0,Phone,Discount,0
10,148.23,0,1,Urban,1,Phone,No Offer,0
3,123.2,1,0,Urban,1,Phone,Discount,0
1,485.53,1,0,Urban,0,Web,Buy One Get One,0
1,398.71,1,0,Rural,0,Web,Buy One Get One,0
9,46.56,1,0,Surburban,0,Web,Discount,1
9,29.99,0,1,Surburban,0,Phone,No Offer,0
1,162.82,1,0,Surburban,0,Phone,No Offer,1
2,2080.78,1,1,Rural,1,Phone,Buy One Get One,0
10,85.31,1,0,Urban,0,Web,No Offer,0
2,180.48,1,0,Urban,0,Phone,Discount,0
7,139.53,0,1,Surburban,1,Phone,Discount,0
7,151.89,1,0,Urban,0,Web,No Offer,0
10,29.99,1,0,Urban,0,Phone,No Offer,0
1,651.65,1,1,Urban,1,Web,No Offer,0
10,209.02,0,1,Rural,0,Multichannel,Buy One Get One,0
1,305.09,1,1,Surburban,0,Phone,Buy One Get One,1
2,424.44,0,1,Urban,0,Phone,Discount,0
10,138.11,0,1,Urban,0,Phone,Buy One Get One,0
1,804.15,1,1,Surburban,1,Multichannel,Discount,1
11,85.29,0,1,Surburban,0,Phone,Discount,0
9,29.99,0,1,Surburban,1,Phone,No Offer,0
4,307.66,1,0,Urban,1,Web,Discount,1
11,123.25,1,0,Surburban,0,Web,Discount,0
2,322.83,1,0,Surburban,0,Multichannel,No Offer,1
3,261.43,0,1,Urban,1,Web,Discount,0
7,513.78,1,0,Urban,1,Phone,No Offer,0
5,746.6,1,0,Surburban,1,Multichannel,Buy One Get One,1
8,56.17,1,0,Urban,0,Phone,No Offer,0
1,1486.31,1,1,Surburban,1,Phone,Buy One Get One,1
1,143.84,0,1,Rural,1,Phone,Discount,0
10,82.14,0,1,Rural,0,Web,No Offer,1
9,29.99,0,1,Surburban,1,Web,No Offer,0
9,152.55,0,1,Rural,1,Phone,Discount,0
5,145.36,1,0,Rural,1,Web,No Offer,1
9,314.36,0,1,Urban,0,Phone,Discount,0
3,390.34,1,0,Urban,0,Web,No Offer,0
12,618.13,1,1,Urban,1,Phone,No Offer,0
6,29.99,0,1,Rural,1,Phone,No Offer,0
6,29.99,0,1,Urban,0,Phone,Discount,0
6,54.41,0,1,Urban,1,Phone,Buy One Get One,0
9,718.97,0,1,Rural,1,Multichannel,Discount,0
6,154.16,1,0,Surburban,0,Web,No Offer,0
9,157.41,0,1,Urban,0,Web,No Offer,0
6,56.14,0,1,Surburban,1,Web,Buy One Get One,0
7,77.94,1,0,Surburban,1,Web,No Offer,0
1,335.08,0,1,Urban,0,Phone,Buy One Get One,0
5,29.99,0,1,Rural,1,Web,Discount,0
10,110.84,1,0,Surburban,0,Phone,Discount,0
10,312.03,0,1,Rural,0,Web,Discount,0
5,258.91,0,1,Urban,1,Web,Discount,1
2,101.67,1,0,Surburban,1,Web,Discount,0
2,741.29,1,1,Urban,1,Phone,No Offer,0
1,114.68,1,0,Rural,0,Web,Discount,0
3,82.25,1,0,Surburban,0,Phone,Buy One Get One,0
7,29.99,0,1,Urban,0,Web,No Offer,0
8,37.74,0,1,Surburban,1,Phone,Discount,0
5,153.22,0,1,Urban,0,Phone,No Offer,0
5,582.36,0,1,Surburban,1,Multichannel,No Offer,0
7,29.99,1,0,Urban,1,Phone,Discount,0
7,46.51,1,0,Rural,1,Web,Buy One Get One,0
2,964.89,1,0,Surburban,1,Phone,No Offer,0
5,207.31,1,0,Urban,0,Phone,Buy One Get One,0
3,187.74,0,1,Urban,0,Phone,No Offer,0
4,99.39,1,0,Surburban,0,Phone,Discount,0
3,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
2,198.17,0,1,Urban,0,Phone,Buy One Get One,0
7,213.26,1,1,Urban,1,Phone,Discount,0
12,159.93,1,0,Urban,0,Phone,Discount,0
3,70.91,0,1,Urban,1,Web,Discount,0
4,173.48,0,1,Urban,1,Phone,No Offer,0
8,287.06,0,1,Urban,0,Phone,Buy One Get One,1
9,173.88,0,1,Surburban,0,Phone,Discount,1
9,428.99,1,0,Urban,0,Multichannel,Discount,0
8,492.53,1,1,Rural,1,Phone,Discount,0
2,784.22,1,0,Rural,1,Multichannel,No Offer,0
1,81.12,0,1,Urban,0,Web,Discount,1
2,29.99,0,1,Urban,1,Web,No Offer,0
11,59.11,1,0,Surburban,1,Web,Buy One Get One,0
1,156.33,0,1,Surburban,1,Phone,No Offer,0
2,64.26,1,0,Urban,0,Phone,No Offer,0
2,836.65,1,1,Surburban,1,Phone,Buy One Get One,0
3,39.37,0,1,Surburban,1,Phone,No Offer,0
10,56.6,1,0,Urban,0,Phone,Discount,0
7,221.71,0,1,Rural,1,Web,Buy One Get One,0
6,29.99,1,0,Urban,1,Phone,Buy One Get One,0
5,320.43,1,1,Surburban,0,Web,Buy One Get One,0
4,222.32,1,1,Surburban,1,Web,Buy One Get One,1
1,249.24,0,1,Urban,1,Multichannel,Discount,0
10,398.03,1,0,Surburban,0,Web,Buy One Get One,0
2,122.01,0,1,Urban,1,Web,Discount,0
3,105.08,1,0,Rural,0,Phone,No Offer,0
2,61.34,1,0,Rural,1,Web,No Offer,0
11,87.52,0,1,Surburban,0,Phone,Buy One Get One,0
6,343.82,1,0,Urban,0,Web,No Offer,1
1,767.3,1,1,Surburban,1,Phone,No Offer,1
1,283.63,0,1,Surburban,1,Phone,Discount,0
9,29.99,0,1,Surburban,0,Phone,Buy One Get One,0
4,116.37,1,0,Urban,0,Web,Discount,0
10,175.21,0,1,Urban,0,Web,Buy One Get One,0
11,82.57,1,0,Surburban,0,Phone,Discount,1
2,725.51,1,0,Surburban,1,Multichannel,Buy One Get One,0
10,363.14,0,1,Rural,0,Web,Buy One Get One,0
6,835.28,1,1,Surburban,1,Phone,No Offer,0
10,167.85,0,1,Surburban,0,Web,Discount,0
9,254.75,1,0,Rural,1,Web,No Offer,0
7,116.33,0,1,Rural,0,Web,No Offer,0
7,662.26,1,0,Urban,1,Multichannel,Discount,0
10,72.77,1,0,Urban,0,Phone,No Offer,0
6,109.99,1,0,Urban,1,Web,Discount,0
12,640.99,1,1,Urban,1,Web,Buy One Get One,0
3,816.52,1,1,Urban,1,Phone,Discount,0
3,290.52,1,0,Surburban,0,Web,No Offer,0
7,96.76,1,0,Urban,1,Web,Discount,0
9,72.97,1,0,Urban,1,Web,Discount,0
3,257.56,1,1,Surburban,0,Web,Buy One Get One,0
2,370.87,0,1,Urban,0,Multichannel,Buy One Get One,0
7,29.99,1,0,Urban,0,Web,Discount,0
9,115.84,0,1,Surburban,1,Web,No Offer,0
1,29.99,1,0,Urban,0,Phone,No Offer,0
11,133.15,1,0,Urban,1,Phone,Discount,0
8,235.47,1,0,Surburban,0,Phone,Buy One Get One,0
9,151.22,1,0,Urban,0,Phone,Discount,0
9,57.53,1,0,Urban,0,Phone,No Offer,0
6,85.61,0,1,Urban,0,Web,Buy One Get One,0
3,106.7,1,0,Urban,0,Phone,Discount,1
9,29.99,1,0,Urban,1,Phone,Buy One Get One,0
9,44.29,1,0,Urban,1,Phone,No Offer,0
8,33.31,0,1,Surburban,0,Phone,Buy One Get One,1
12,130.84,0,1,Surburban,0,Web,Buy One Get One,1
2,64.51,1,0,Urban,1,Phone,Buy One Get One,0
9,166.68,1,0,Urban,0,Web,No Offer,0
5,231.98,1,0,Surburban,1,Multichannel,Buy One Get One,0
2,472.16,0,1,Surburban,0,Multichannel,Buy One Get One,0
7,168.65,0,1,Rural,1,Phone,No Offer,0
3,29.99,0,1,Rural,0,Phone,No Offer,1
8,51.71,1,0,Rural,0,Web,Discount,1
9,61.26,0,1,Urban,0,Phone,Discount,0
10,29.99,1,0,Urban,0,Web,Buy One Get One,0
2,201.98,1,0,Urban,0,Phone,No Offer,0
3,85.79,0,1,Surburban,1,Web,No Offer,0
4,29.99,1,0,Surburban,0,Web,Buy One Get One,0
8,29.99,1,0,Urban,0,Phone,Discount,0
5,212.1,0,1,Surburban,0,Web,Buy One Get One,0
1,204.6,0,1,Surburban,1,Multichannel,No Offer,0
8,216.61,1,1,Urban,1,Phone,Discount,0
8,668.22,1,1,Urban,1,Phone,Discount,1
4,133.51,1,0,Urban,1,Phone,Discount,0
3,78.12,0,1,Rural,1,Web,Buy One Get One,0
11,51.84,1,0,Urban,0,Web,Discount,0
12,32.73,1,0,Urban,1,Phone,No Offer,0
6,29.99,0,1,Urban,1,Web,Discount,0
9,110.91,0,1,Surburban,0,Web,Buy One Get One,0
7,29.99,1,0,Urban,0,Phone,Buy One Get One,0
3,111.42,1,0,Surburban,1,Web,Discount,0
9,64.81,0,1,Surburban,0,Web,No Offer,0
8,72.08,1,0,Surburban,1,Web,Buy One Get One,0
2,141.22,1,0,Rural,0,Phone,No Offer,1
3,121.46,1,0,Urban,1,Phone,Buy One Get One,0
5,29.99,1,0,Surburban,0,Phone,Buy One Get One,1
1,524.37,1,0,Urban,1,Phone,No Offer,0
3,43.33,1,0,Surburban,1,Phone,No Offer,0
2,675.96,0,1,Urban,1,Phone,No Offer,0
9,29.99,0,1,Surburban,0,Phone,Buy One Get One,0
1,487.47,1,0,Urban,0,Phone,Discount,1
7,370.47,1,1,Rural,1,Phone,Buy One Get One,0
9,180.37,0,1,Surburban,0,Web,Discount,0
2,516.56,0,1,Surburban,1,Phone,Discount,0
10,240.26,1,1,Rural,1,Web,No Offer,0
3,29.99,0,1,Surburban,1,Phone,No Offer,0
10,115.28,0,1,Surburban,0,Web,Buy One Get One,0
11,29.99,1,0,Urban,1,Phone,Buy One Get One,0
6,169.94,1,0,Surburban,1,Web,No Offer,0
4,553.91,0,1,Rural,1,Phone,Discount,1
4,85.84,1,0,Surburban,1,Web,Discount,0
1,42.86,1,0,Urban,1,Web,Discount,0
2,103.33,1,0,Rural,1,Phone,No Offer,0
2,185.06,0,1,Rural,0,Web,No Offer,1
2,102.13,0,1,Urban,0,Web,No Offer,0
1,304.38,1,0,Surburban,0,Web,Discount,0
10,399.28,1,0,Urban,0,Web,No Offer,0
2,496.71,0,1,Surburban,0,Multichannel,Buy One Get One,0
7,149.34,1,0,Urban,0,Phone,Discount,1
10,29.99,1,0,Surburban,1,Web,No Offer,0
5,197.48,1,0,Rural,0,Phone,No Offer,0
11,104.47,1,0,Surburban,0,Web,Buy One Get One,0
5,403.95,0,1,Rural,0,Web,Discount,0
6,104.41,1,0,Rural,0,Web,No Offer,0
4,412.95,1,0,Urban,0,Web,Discount,0
8,254.17,1,1,Urban,0,Multichannel,Discount,0
5,543.9,1,1,Urban,1,Web,No Offer,0
9,45.35,1,0,Rural,1,Phone,No Offer,0
1,157,1,0,Surburban,0,Web,Buy One Get One,0
1,29.99,0,1,Surburban,0,Phone,Discount,1
2,29.99,1,0,Surburban,1,Phone,Discount,0
3,29.99,0,1,Surburban,0,Web,Buy One Get One,0
4,143.66,0,1,Surburban,1,Web,No Offer,0
6,33.23,1,0,Rural,0,Web,Discount,0
8,78.04,1,0,Surburban,1,Web,Buy One Get One,0
11,64.06,0,1,Surburban,1,Web,Buy One Get One,0
1,30.08,1,0,Surburban,0,Web,Buy One Get One,0
10,476.27,1,1,Urban,1,Multichannel,No Offer,0
9,29.99,1,0,Surburban,1,Web,Discount,0
5,29.99,1,0,Surburban,0,Web,Discount,0
9,29.99,1,0,Urban,0,Web,No Offer,0
9,406.22,1,0,Surburban,1,Web,No Offer,0
5,253.1,0,1,Urban,1,Phone,Discount,0
4,39.2,1,0,Urban,1,Web,Discount,0
6,44.67,0,1,Surburban,0,Web,Buy One Get One,0
1,56.65,0,1,Urban,1,Web,No Offer,0
1,269.99,1,1,Urban,0,Multichannel,Discount,0
2,48.16,0,1,Urban,0,Web,Discount,1
10,43.31,0,1,Urban,1,Phone,Buy One Get One,0
