Name,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Version,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
Antonio's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlAnt01_Remake_2_0,2_0,6537,FPKtsaZQsBLbFL7qe
Antonio's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlAnt01_Remake_3_0,3_0,6537,xTM2HGHEvo5EQqaQA
Antonio's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlAnt01_Remake_4_0,4_0,6537,SGYXbiqm8PezjKJtY
Antonio's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlAnt01_Remake_5_0,5_0,6537,PukLE6dhKeipyhids
Antonio's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlAnt01_Remake_6_0,6_0,6537,F4dkCqkzeqwWqcFEz
Antonio's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlAnt01_Remake_7_0,7_0,6537,PazxoRmz5ZX7EoF4x
Apollo's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Black,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr00_Remake_0_0,0_0,6620,axikJmFQgsY2bybAw
Apollo's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Black,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr00_Remake_1_0,1_0,6620,io3yFFMQzuNoXKfgF
Apollo's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Black,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr00_Remake_2_0,2_0,6620,rqKpBFXhWRXqxNRtP
Apollo's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Black,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr00_Remake_3_0,3_0,6620,MeEc6rGRxNKAr59Xm
Apollo's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Black,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr00_Remake_4_0,4_0,6620,KZSgMKEwRuinXo5qz
Apollo's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Black,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr00_Remake_5_0,5_0,6620,g5NSkE4H7Y3a2R6is
Apollo's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Black,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr00_Remake_6_0,6_0,6620,BiZSwDbaGge8Dosjv
Apollo's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Black,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr00_Remake_7_0,7_0,6620,TrdAnPHLfSiqPikTN
Apple's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHam01_Remake_0_0,0_0,6522,7yfYWZeQ93ET7uuRv
Apple's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHam01_Remake_1_0,1_0,6522,Aq5Zcmz9RXnrGyq8y
Apple's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHam01_Remake_2_0,2_0,6522,QbFESKGeTrppWPuoF
Apple's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHam01_Remake_3_0,3_0,6522,nMes82y4yacY2X7dq
Apple's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHam01_Remake_4_0,4_0,6522,g68G3bhTBYJLEGFAE
Apple's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHam01_Remake_5_0,5_0,6522,mG9MCwuAcDqNicRhu
Apple's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHam01_Remake_6_0,6_0,6522,5CqfZFb23ECHZouBM
Apple's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHam01_Remake_7_0,7_0,6522,HFWLQ295tqYfguNYm
Astrid's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr05_Remake_0_0,0_0,6567,ESu425ZBbfPZJzJcC
Astrid's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr05_Remake_1_0,1_0,6567,5eestKZNcjMdKsaP6
Astrid's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr05_Remake_2_0,2_0,6567,iWZfm2vMvzqrZgBFk
Astrid's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr05_Remake_3_0,3_0,6567,Abxw6HaPp3NqCJfg5
Astrid's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr05_Remake_4_0,4_0,6567,kBHrRC73ZL4PFrd8W
Astrid's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr05_Remake_5_0,5_0,6567,vyXn75XBqyDdvYFoj
Astrid's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr05_Remake_6_0,6_0,6567,PDNRmzwZAT785ukC2
Astrid's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr05_Remake_7_0,7_0,6567,zHfQBjywxHjxtrQDt
Audie's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlWol12_Remake_0_0,0_0,6994,ZqocuXSDskeRzDHMi
Audie's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlWol12_Remake_1_0,1_0,6994,RrnGo3gfu7eyaktTc
Audie's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlWol12_Remake_2_0,2_0,6994,s8j6ZiiNPT462jZrp
Audie's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlWol12_Remake_3_0,3_0,6994,7Q6oEPwTnjBt8tsvN
Audie's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlWol12_Remake_4_0,4_0,6994,tjiJKBQiiyATdfgpt
Audie's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlWol12_Remake_5_0,5_0,6994,fBy6LCZHbk87J37YH
Audie's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlWol12_Remake_6_0,6_0,6994,oicNGt6DaiDzBQi2D
Audie's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Red,Yellow,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlWol12_Remake_7_0,7_0,6994,Gb5djTj8QJy6vfxpn
Aurora's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Black,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn00_Remake_0_0,0_0,6630,H9JJ9yx4pZCN4eZWE
Aurora's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Black,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn00_Remake_1_0,1_0,6630,WegDrn9ccgKeDRyDF
Aurora's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Black,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn00_Remake_2_0,2_0,6630,C2uunfqQYThyDumn6
Aurora's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Black,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn00_Remake_3_0,3_0,6630,McD2fpJDnzrpaTNbN
Aurora's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Black,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn00_Remake_4_0,4_0,6630,vy2tYyg9tz6Gntvgj
Aurora's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Black,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn00_Remake_5_0,5_0,6630,fSEGz9XYuvy5mQ2gT
Aurora's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Black,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn00_Remake_6_0,6_0,6630,WZ4RgZkB5yq3f5iA7
Aurora's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Black,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn00_Remake_7_0,7_0,6630,MPkfwPRakjKrMnqQu
Ava's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Beige,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn05_Remake_0_0,0_0,6789,M2wuwD3ZwZAwsyzYD
Ava's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Beige,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn05_Remake_1_0,1_0,6789,9u8AjurgiQ2PBCWhX
Ava's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Beige,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn05_Remake_2_0,2_0,6789,jib4h5RLL4p9bKNAZ
Ava's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Beige,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn05_Remake_3_0,3_0,6789,4P7NemLAXyvxi8om4
Ava's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Beige,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn05_Remake_4_0,4_0,6789,tdGZ2qAZaJ6ZNua8Y
Ava's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Beige,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn05_Remake_5_0,5_0,6789,vk32RY8LnH4nD8MW3
Ava's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Beige,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn05_Remake_6_0,6_0,6789,iQQ7XJSQRZeAFhSYv
Ava's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Beige,Pink,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn05_Remake_7_0,7_0,6789,HDSrip9aiKuEapump
Avery's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr05_Remake_0_0,0_0,6624,A9vMmJuzRBaEEvuj4
Avery's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr05_Remake_1_0,1_0,6624,LkX7BBdJnFvnru6Pg
Avery's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr05_Remake_2_0,2_0,6624,qGroErBWQnfDz9D5h
Avery's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr05_Remake_3_0,3_0,6624,pZXM9we7YTf26Nj5T
Avery's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr05_Remake_4_0,4_0,6624,Pos2bHi7HQCyWFGze
Avery's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr05_Remake_5_0,5_0,6624,frHWSDcXmDBtExZZy
Avery's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr05_Remake_6_0,6_0,6624,vWwx6sqFLoHLQXo27
Avery's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr05_Remake_7_0,7_0,6624,99PRugBLNb5JerCX7
Axel's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp06_Remake_0_0,0_0,6479,M4vEjWAhc3TNaMz4Q
Axel's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp06_Remake_1_0,1_0,6479,sEFbcFc9teZro7mHf
Axel's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp06_Remake_2_0,2_0,6479,twfNECr4uuQv2pLqZ
Axel's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp06_Remake_3_0,3_0,6479,rtcHYuuMBCofzCaTf
Axel's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp06_Remake_4_0,4_0,6479,E97TTX7fBz2kPuoWZ
Axel's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp06_Remake_5_0,5_0,6479,WTxFLTr9BsmGHGQk7
Axel's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp06_Remake_6_0,6_0,6479,iye5iQYtvyBFmJudc
Axel's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp06_Remake_7_0,7_0,6479,itoSyu288cTPapH7T
Baabara's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_0_0,0_0,6691,KfgNp2KkZGqc5f8zD
Baabara's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_1_0,1_0,6691,rPEGcsiNn2jDyuKhX
Baabara's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_2_0,2_0,6691,MmEBXN4aufuJcaX3F
Baabara's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_3_0,3_0,6691,Q9AtqaAPxjKdF9o3z
Baabara's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_4_0,4_0,6691,BNogmrQCnuB8pbYTX
Baabara's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_5_0,5_0,6691,hZ73SM2AZSztEecoh
Baabara's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_6_0,6_0,6691,5EkQyXCcPCih7WH8S
Baabara's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_7_0,7_0,6691,Yp5Te7HhGqazBkhT9
Bam's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_0_0,0_0,6808,vJDFtBiyFE5JZEft7
Bam's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_1_0,1_0,6808,yJBn57tvzJc7CRpwi
Bam's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_2_0,2_0,6808,rtKsFvjhx3XR4inJ5
Bam's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_3_0,3_0,6808,2HaHfqBFQyNyh7RNY
Bam's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_4_0,4_0,6808,R4g3YTg3q5jwrbbDv
Bam's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_5_0,5_0,6808,ivJMBcNT78BSpFz9Y
Bam's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_6_0,6_0,6808,t8LGixv9TPTecGob3
Bam's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_7_0,7_0,6808,xKj6WsHPYFYHYddgG
Bangle's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_0_0,0_0,6727,bqW3bzcigETEwsYvk
Bangle's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_1_0,1_0,6727,Z3RMpSNKhxz8RGrpw
Bangle's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_2_0,2_0,6727,PA9WLXLnCZkwnwwC7
Bangle's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_3_0,3_0,6727,Gy3AhAJd4gLCx44K8
Bangle's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_4_0,4_0,6727,8hGbxQcEnA8gjzNWL
Bangle's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_5_0,5_0,6727,3xhqETZXNzi52ePdm
Bangle's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_6_0,6_0,6727,JNgcdPgKEEQT5hMx9
Bangle's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_7_0,7_0,6727,GMtBfMeJNTg386H5S
Barold's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_0_0,0_0,6783,hm74TZ3dwwBwNnvrw
Barold's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_1_0,1_0,6783,wsuo6uNyY8qrjJ7YA
Barold's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_2_0,2_0,6783,WpxcxLmr2EGfSeYcK
Barold's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_3_0,3_0,6783,FQaQLyp3tBHJXc3Lh
Barold's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_4_0,4_0,6783,hw3XRbqQ28Np37K48
Barold's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_5_0,5_0,6783,8xJbBabiznYLjbDE8
Barold's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_6_0,6_0,6783,n3w2dgMf84f6wJEtT
Barold's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_7_0,7_0,6783,Nkt4QkhbLyjKyrn9P
Bea's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_0_0,0_0,6447,9haSdGSkr55GgsapM
Bea's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_1_0,1_0,6447,CEjhCDtC7JXQmbfF9
Bea's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_2_0,2_0,6447,TJpLMNcKvuXtY3q6L
Bea's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_3_0,3_0,6447,GmMWr5esMGsrCuWkz
Bea's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_4_0,4_0,6447,umhhNdoDGecCv44no
Bea's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_5_0,5_0,6447,b42TFzYMgi68mQstx
Bea's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_6_0,6_0,6447,wMCF8prvnH9GgATe4
Bea's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_7_0,7_0,6447,pZPRtevppvqRhgbsK
Beardo's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_0_0,0_0,6538,3CSN78o6M4G8DwGvy
Beardo's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_1_0,1_0,6538,cDYavfSzkPBbDT4D9
Beardo's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_2_0,2_0,6538,3wWTEFyAFgwL2CbDZ
Beardo's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_3_0,3_0,6538,jXkBagZ4b68T7dT2a
Beardo's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_4_0,4_0,6538,skfw9EeknXcx6eNXY
Beardo's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_5_0,5_0,6538,rysoCDmyxW7yRiCWL
Beardo's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_6_0,6_0,6538,y8AZbFgZxMyrLwaZ6
Beardo's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_7_0,7_0,6538,LDQs36u5ubf4cs2mL
Beau's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_0_0,0_0,6433,ZATuBav2Tus7sdh8e
Beau's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_1_0,1_0,6433,xgH59oGCdeAvWJNPF
Beau's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_2_0,2_0,6433,thBPvtKRtmaMaoF3N
Beau's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_3_0,3_0,6433,K3XG4SfzjfDx9GoFQ
Beau's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_4_0,4_0,6433,YiEa8xYjkXMch552a
Beau's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_5_0,5_0,6433,nNSEuSc3WbS36nTKQ
