model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 A Class,2019,19290,Automatic,14408,Diesel,145,65.7,1.5
 C Class,2018,23990,Automatic,12220,Petrol,145,46.3,1.5
 C Class,2016,22991,Semi-Auto,9443,Petrol,125,51.4,2.0
 GLA Class,2018,21486,Automatic,9659,Diesel,145,58.9,2.1
 C Class,2017,28672,Automatic,25048,Petrol,145,36.2,3.0
 C Class,2018,21342,Semi-Auto,6721,Petrol,145,44.1,1.5
 C Class,2018,22032,Automatic,13558,Petrol,145,46.3,1.5
 C Class,2018,28342,Semi-Auto,10025,Petrol,145,44.1,2.0
 C Class,2018,28752,Semi-Auto,8786,Diesel,145,57.7,2.0
 C Class,2019,30492,Automatic,3592,Petrol,145,44.1,2.0
 C Class,2016,14441,Semi-Auto,49101,Petrol,125,53.3,2.0
 E Class,2019,34556,Semi-Auto,8436,Petrol,145,39.2,2.0
 E Class,2019,33356,Semi-Auto,11551,Petrol,145,39.2,2.0
 C Class,2019,26396,Automatic,2638,Petrol,145,45.6,1.5
 C Class,2016,21502,Semi-Auto,17109,Diesel,30,64.2,2.1
 C Class,2019,37990,Automatic,2750,Diesel,145,54.3,2.0
 C Class,2019,31990,Automatic,100,Diesel,145,64.2,2.0
 CL Class,2019,27590,Automatic,1200,Petrol,145,45.6,1.3
 C Class,2019,31990,Automatic,20,Petrol,145,46.3,1.5
 V Class,2019,47490,Automatic,20,Diesel,145,36.7,2.0
 E Class,2019,28990,Automatic,20,Diesel,145,72.4,2.0
 C Class,2019,34790,Automatic,3000,Diesel,145,61.4,2.0
 B Class,2020,26790,Semi-Auto,363,Petrol,145,44.8,1.3
 C Class,2013,8991,Semi-Auto,47334,Diesel,30,64.2,2.1
 A Class,2017,28582,Semi-Auto,18957,Petrol,145,40.9,2.0
 E Class,2018,26965,Semi-Auto,13438,Petrol,145,40.4,2.0
 G Class,2019,102502,Semi-Auto,8691,Diesel,150,11.0,3.0
 GLA Class,2017,20282,Semi-Auto,23217,Diesel,150,56.5,2.1
 A Class,2015,11040,Semi-Auto,58856,Diesel,20,68.9,1.5
 A Class,2015,11444,Manual,27000,Diesel,0,74.3,1.5
 C Class,2015,12980,Semi-Auto,46500,Diesel,20,65.7,2.1
 E Class,2019,25554,Semi-Auto,10524,Diesel,145,72.4,2.0
 C Class,2019,29775,Semi-Auto,5059,Diesel,145,56.5,2.0
 C Class,2019,22956,Automatic,13002,Diesel,145,58.9,2.0
 C Class,2019,27992,Semi-Auto,12838,Diesel,145,55.4,2.0
 CLS Class,2019,40532,Semi-Auto,5053,Diesel,145,48.7,2.9
 C Class,2019,25316,Semi-Auto,12695,Petrol,145,44.1,1.5
 E Class,2019,25276,Semi-Auto,9045,Diesel,145,72.4,2.0
 E Class,2017,30732,Semi-Auto,9076,Petrol,145,40.4,2.0
 GLC Class,2019,34946,Automatic,10387,Diesel,145,44.8,2.0
 C Class,2019,27086,Semi-Auto,5578,Diesel,145,54.3,1.6
 E Class,2017,23991,Semi-Auto,16533,Diesel,145,61.4,2.0
 A Class,2016,13823,Automatic,25151,Diesel,0,76.4,1.5
 C Class,2016,25932,Semi-Auto,24420,Petrol,160,43.5,2.0
 GLC Class,2016,30502,Semi-Auto,11568,Diesel,145,56.5,2.1
 CL Class,2015,18216,Automatic,14175,Diesel,20,67.3,2.1
 A Class,2016,14722,Manual,12544,Diesel,20,72.4,1.5
 A Class,2017,15691,Manual,20875,Diesel,145,65.7,2.1
 A Class,2016,18663,Automatic,18265,Diesel,20,68.9,2.1
 E Class,2015,15462,Semi-Auto,48128,Diesel,145,55.4,2.1
 C Class,2017,32552,Semi-Auto,22914,Petrol,145,35.8,3.0
 GLC Class,2017,32312,Semi-Auto,14794,Diesel,145,56.5,2.1
 GLS Class,2018,43286,Automatic,16489,Diesel,145,37.2,3.0
 GLC Class,2020,41991,Semi-Auto,1000,Diesel,145,40.9,2.0
 B Class,2017,14991,Semi-Auto,40115,Diesel,145,68.9,2.1
 GLE Class,2017,33142,Automatic,27661,Diesel,145,42.8,3.0
 GLC Class,2019,56191,Automatic,2417,Petrol,145,27.4,4.0
 GLE Class,2019,56810,Automatic,3560,Diesel,145,32.5,3.0
 C Class,2019,23410,Semi-Auto,10218,Petrol,145,44.1,1.5
 C Class,2019,23250,Semi-Auto,9169,Petrol,145,44.1,1.5
 CL Class,2019,30991,Automatic,6032,Petrol,145,44.8,1.3
 E Class,2019,38550,Automatic,3725,Diesel,145,45.6,2.0
 A Class,2019,26991,Automatic,1662,Petrol,145,53.3,1.3
 CL Class,2017,18772,Semi-Auto,36698,Diesel,145,70.6,2.1
 GLC Class,2016,21112,Semi-Auto,26516,Diesel,125,56.5,2.1
 A Class,2013,10122,Manual,49517,Diesel,20,72.4,1.5
 GLC Class,2016,22041,Semi-Auto,66559,Diesel,125,56.5,2.1
 A Class,2017,16311,Semi-Auto,57206,Diesel,20,68.9,2.1
 CL Class,2017,19811,Semi-Auto,38508,Diesel,125,58.9,2.1
 A Class,2017,31022,Automatic,25803,Petrol,200,40.9,2.0
 C Class,2017,19762,Automatic,36047,Diesel,145,61.4,2.1
 GLE Class,2016,29362,Semi-Auto,44248,Diesel,235,42.8,3.0
 C Class,2018,23456,Automatic,26723,Diesel,145,65.7,2.1
 GLA Class,2020,24640,Semi-Auto,2275,Petrol,145,44.8,1.6
 GLC Class,2020,41991,Semi-Auto,1000,Diesel,145,40.9,2.0
 A Class,2017,17761,Manual,18275,Petrol,145,49.6,1.6
 E Class,2019,43750,Automatic,2963,Petrol,145,33.7,2.0
 GLA Class,2020,26890,Semi-Auto,1486,Petrol,145,37.2,1.6
 GLC Class,2019,36540,Automatic,3395,Diesel,145,44.8,2.0
 E Class,2017,20882,Semi-Auto,65789,Diesel,30,65.7,2.0
 B Class,2019,21880,Manual,2544,Petrol,145,44.8,1.3
 B Class,2019,21990,Manual,50,Petrol,145,44.8,1.3
 B Class,2019,21990,Manual,50,Petrol,145,44.8,1.3
 B Class,2019,21990,Manual,50,Petrol,145,44.8,1.3
 B Class,2019,21990,Manual,50,Petrol,145,44.8,1.3
 GLA Class,2018,24132,Semi-Auto,6651,Diesel,145,56.5,2.1
 A Class,2019,19110,Semi-Auto,8445,Diesel,145,65.7,1.5
 A Class,2016,15562,Manual,32984,Diesel,20,68.9,1.5
 C Class,2016,21991,Semi-Auto,26483,Diesel,125,60.1,2.1
 CL Class,2019,31790,Automatic,3025,Petrol,145,44.8,1.3
 CL Class,2018,21936,Automatic,3678,Diesel,145,50.4,2.2
 C Class,2019,27776,Semi-Auto,6389,Diesel,145,61.4,2.0
 GLC Class,2016,25733,Automatic,31239,Diesel,125,56.5,2.1
 C Class,2017,18491,Semi-Auto,18390,Petrol,145,50.4,2.0
 C Class,2019,26076,Semi-Auto,4510,Diesel,145,61.4,2.0
 C Class,2018,27872,Semi-Auto,14157,Diesel,145,57.7,2.0
 GLA Class,2018,26072,Automatic,8941,Diesel,145,56.5,2.1
 B Class,2019,21906,Semi-Auto,13374,Petrol,145,45.6,1.3
 E Class,2019,25046,Automatic,12560,Diesel,145,72.4,2.0
 A Class,2019,18276,Semi-Auto,22964,Diesel,145,65.7,1.5
 E Class,2019,27790,Semi-Auto,9000,Diesel,145,61.4,2.0
 SL CLASS,2019,89880,Automatic,50,Petrol,145,28.0,5.5
 SL CLASS,2019,29990,Automatic,3425,Petrol,145,47.9,2.0
 CLS Class,2019,43640,Automatic,2682,Diesel,145,48.7,2.9
 E Class,2019,49390,Automatic,5000,Petrol,145,32.5,3.0
 B Class,2019,22590,Manual,50,Petrol,145,44.8,1.3
 B Class,2019,22590,Manual,50,Petrol,145,44.8,1.3
 B Class,2019,22590,Manual,50,Petrol,145,44.8,1.3
 A Class,2019,22850,Automatic,6202,Diesel,145,56.5,2.0
 E Class,2018,27272,Automatic,15074,Diesel,145,57.7,2.0
 S Class,2019,60970,Automatic,1350,Diesel,145,48.7,3.0
 A Class,2019,21250,Manual,8673,Petrol,145,47.1,1.3
 GLC Class,2019,35730,Automatic,8225,Diesel,145,40.9,2.0
 A Class,2019,36432,Semi-Auto,1120,Petrol,145,35.3,2.0
 A Class,2019,25991,Automatic,4837,Petrol,145,53.3,1.3
 CL Class,2019,30991,Automatic,1953,Petrol,145,44.8,1.3
 A Class,2017,18162,Semi-Auto,14823,Diesel,145,68.9,2.1
 A Class,2016,13742,Manual,30313,Diesel,20,72.4,1.5
 C Class,2019,67940,Automatic,237,Petrol,145,28.0,4.0
 GLS Class,2020,71991,Semi-Auto,452,Diesel,145,30.4,3.0
 E Class,2019,34622,Semi-Auto,2566,Diesel,145,57.7,2.0
 C Class,2020,40991,Semi-Auto,1000,Diesel,145,55.4,2.0
 C Class,2020,34991,Semi-Auto,1000,Petrol,145,43.5,2.0
 GLC Class,2018,30991,Semi-Auto,26573,Diesel,145,56.5,2.1
 C Class,2015,18736,Semi-Auto,27276,Petrol,125,51.4,2.0
 B Class,2016,11701,Semi-Auto,58313,Diesel,20,68.9,1.5
 A Class,2019,36292,Semi-Auto,11324,Petrol,145,35.3,2.0
 C Class,2016,21133,Semi-Auto,46080,Diesel,30,65.7,2.1
 A Class,2019,21690,Automatic,11309,Diesel,145,56.5,2.0
 GLC Class,2016,23282,Semi-Auto,9700,Diesel,125,56.5,2.1
 C Class,2019,35791,Automatic,2910,Diesel,145,64.2,2.0
 E Class,2015,17672,Semi-Auto,31888,Diesel,145,55.4,2.1
 A Class,2016,13991,Manual,26386,Diesel,20,72.4,1.5
 C Class,2018,26492,Semi-Auto,28801,Diesel,145,65.7,2.1
 B Class,2019,25072,Semi-Auto,2788,Petrol,145,44.8,1.3
 S Class,2019,104590,Automatic,3671,Petrol,145,31.7,4.0
 A Class,2019,26992,Semi-Auto,4930,Diesel,145,62.8,1.5
 A Class,2019,19786,Semi-Auto,3704,Diesel,145,65.7,1.5
 A Class,2016,14991,Semi-Auto,37092,Diesel,20,68.9,2.1
 C Class,2020,33991,Semi-Auto,1000,Diesel,145,64.2,2.0
 GLC Class,2016,27102,Semi-Auto,27634,Diesel,125,56.5,2.1
 GLC Class,2017,30991,Semi-Auto,25509,Diesel,145,56.5,2.1
 A Class,2019,124366,Semi-Auto,880,Petrol,145,24.8,4.0
 B Class,2016,15691,Semi-Auto,17342,Diesel,20,68.9,2.1
 GLA Class,2019,35890,Automatic,7194,Petrol,145,37.7,2.0
 GLA Class,2019,23890,Semi-Auto,5751,Diesel,145,64.2,2.1
 C Class,2019,25390,Semi-Auto,7945,Petrol,145,44.1,1.6
 C Class,2019,24290,Semi-Auto,5542,Petrol,145,42.2,1.6
 C Class,2019,35991,Automatic,5376,Petrol,145,30.4,3.0
 GLC Class,2019,38970,Automatic,7234,Diesel,145,40.9,2.0
 SL CLASS,2017,41612,Semi-Auto,3746,Petrol,235,36.7,3.0
 GLA Class,2020,24890,Semi-Auto,3876,Petrol,145,44.8,1.6
 E Class,2020,59990,Semi-Auto,1500,Petrol,145,31.7,3.0
 GLA Class,2020,26890,Semi-Auto,2498,Petrol,145,37.2,1.6
 GLA Class,2020,26890,Semi-Auto,1670,Petrol,145,37.2,1.6
 C Class,2020,39991,Semi-Auto,1173,Diesel,145,55.4,2.0
 GLC Class,2020,48790,Semi-Auto,1964,Petrol,145,27.4,3.0
 GLA Class,2020,28790,Semi-Auto,1792,Petrol,145,35.8,1.6
 GLA Class,2020,26890,Semi-Auto,3442,Petrol,145,37.2,1.6
 C Class,2017,22052,Automatic,13567,Diesel,30,64.2,2.1
 E Class,2017,20498,Semi-Auto,36455,Diesel,145,65.7,2.0
 C Class,2017,21998,Semi-Auto,15935,Diesel,145,61.4,2.1
 B Class,2018,17991,Semi-Auto,12550,Petrol,145,50.4,1.6
 GLA Class,2016,21933,Automatic,30060,Petrol,200,43.5,2.0
 GLE Class,2019,52146,Automatic,10005,Diesel,145,35.8,2.0
 GLE Class,2016,23911,Semi-Auto,43490,Diesel,205,47.9,2.1
 C Class,2016,17498,Semi-Auto,31953,Diesel,30,64.2,2.1
 C Class,2018,16498,Semi-Auto,27342,Diesel,150,64.2,2.1
 E Class,2016,17998,Semi-Auto,57036,Diesel,30,65.7,2.0
 X-CLASS,2018,29869,Automatic,28415,Diesel,260,35.8,2.3
 A Class,2016,14991,Semi-Auto,59080,Diesel,125,58.9,2.1
 A Class,2014,12693,Automatic,30689,Diesel,30,65.7,1.5
 C Class,2019,26998,Semi-Auto,6926,Diesel,145,56.5,2.0
 C Class,2014,14498,Semi-Auto,49152,Diesel,20,64.2,2.1
 C Class,2015,17998,Semi-Auto,24209,Diesel,30,64.2,2.1
 SL CLASS,2017,20298,Semi-Auto,20028,Diesel,30,70.6,2.1
 E Class,2018,23998,Semi-Auto,12614,Diesel,145,65.7,2.0
 C Class,2016,19998,Semi-Auto,34850,Hybrid,0,134.5,2.0
 V Class,2018,20498,Manual,21431,Diesel,145,46.3,2.1
 A Class,2015,14298,Semi-Auto,30084,Diesel,20,64.2,2.1
 GLC Class,2016,23062,Automatic,46975,Diesel,125,56.5,2.1
 GLC Class,2017,32472,Semi-Auto,17321,Diesel,145,56.5,2.1
 GLA Class,2017,21182,Semi-Auto,18405,Diesel,145,56.5,2.1
 A Class,2018,17991,Semi-Auto,10881,Diesel,145,74.3,1.5
 GLA Class,2016,20042,Semi-Auto,15182,Diesel,125,56.5,2.1
 GLE Class,2018,55376,Automatic,5234,Petrol,145,23.9,5.5
 E Class,2016,25412,Semi-Auto,24346,Diesel,160,51.4,3.0
 V Class,2018,22798,Manual,25920,Diesel,145,46.3,2.1
 E Class,2013,13991,Semi-Auto,48976,Diesel,125,57.7,2.1
 A Class,2018,21991,Semi-Auto,25951,Petrol,150,53.3,1.3
 E Class,2015,16322,Semi-Auto,21097,Diesel,125,58.9,2.1
 CL Class,2017,16991,Semi-Auto,43939,Diesel,20,70.6,2.1
 A Class,2017,15991,Semi-Auto,13733,Diesel,145,74.3,1.5
 C Class,2018,27991,Semi-Auto,5386,Diesel,150,65.7,2.1
 CL Class,2015,17491,Semi-Auto,54943,Diesel,20,62.8,2.1
 V Class,2018,43991,Semi-Auto,12572,Diesel,150,44.8,2.2
 E Class,2019,48990,Semi-Auto,3379,Petrol,150,32.1,3.0
 B Class,2014,8991,Manual,60072,Diesel,125,61.4,1.8
 CL Class,2018,20691,Semi-Auto,18336,Petrol,150,53.3,1.6
 SL CLASS,2017,22491,Manual,10537,Petrol,150,43.5,2.0
 E Class,2017,30996,Semi-Auto,21055,Petrol,150,33.6,3.0
 C Class,2019,36791,Automatic,6664,Diesel,145,64.2,2.0
 GLA Class,2016,16300,Semi-Auto,31870,Diesel,20,67.3,2.1
 GLA Class,2019,20440,Automatic,13250,Petrol,145,44.8,1.6
 C Class,2018,20690,Semi-Auto,15900,Petrol,145,48.7,2.0
 CLS Class,2015,16590,Semi-Auto,44192,Diesel,125,56.5,2.1
 SLK,2014,11100,Semi-Auto,69861,Diesel,145,56.5,2.0
 C Class,2017,16860,Semi-Auto,33964,Diesel,30,64.2,2.1
 C Class,2016,17590,Automatic,13020,Petrol,125,50.4,2.0
 C Class,2016,17750,Semi-Auto,22090,Diesel,30,64.2,2.1
 A Class,2017,14250,Semi-Auto,29360,Diesel,145,70.6,2.1
 C Class,2015,13100,Automatic,63955,Diesel,20,64.2,2.1
 GLA Class,2017,14610,Manual,59808,Diesel,150,67.3,2.1
 C Class,2018,18700,Automatic,28629,Diesel,145,60.1,2.1
 A Class,2017,16177,Semi-Auto,20699,Diesel,145,74.3,1.5
 C Class,2018,18700,Semi-Auto,26765,Diesel,145,60.1,2.1
 CL Class,2017,21380,Semi-Auto,9281,Diesel,20,67.3,2.1
 C Class,2017,19000,Semi-Auto,20070,Diesel,145,64.2,2.1
 C Class,2014,12900,Semi-Auto,24600,Petrol,160,44.8,1.6
 GLA Class,2018,32000,Semi-Auto,2752,Petrol,145,38.2,2.0
 GLC Class,2017,27998,Semi-Auto,27343,Diesel,145,56.5,2.1
 B Class,2019,23298,Semi-Auto,5512,Diesel,145,60.1,1.5
 A Class,2013,14991,Automatic,16724,Petrol,160,44.1,2.0
 A Class,2017,15870,Manual,15656,Petrol,125,51.4,1.6
 E Class,2016,18280,Semi-Auto,40184,Diesel,30,65.7,2.0
 SLK,2014,11100,Semi-Auto,69866,Diesel,145,56.5,2.0
 GLA Class,2016,18590,Semi-Auto,21634,Diesel,125,56.5,2.1
 C Class,2016,18790,Semi-Auto,25441,Hybrid,0,134.5,2.0
 C Class,2019,33790,Automatic,6325,Petrol,145,47.1,1.5
 C Class,2016,19000,Semi-Auto,37956,Hybrid,0,134.5,2.0
 C Class,2017,23000,Semi-Auto,17125,Petrol,145,47.1,2.0
 C Class,2018,19995,Semi-Auto,43288,Diesel,150,60.1,2.1
 C Class,2017,19000,Semi-Auto,20070,Diesel,145,64.2,2.1
 B Class,2018,17900,Semi-Auto,15371,Diesel,145,68.9,2.1
 CLS Class,2019,34900,Semi-Auto,9400,Diesel,145,48.7,2.9
 C Class,2020,34900,Semi-Auto,3478,Petrol,145,44.1,2.0
 GLC Class,2020,42900,Semi-Auto,1708,Petrol,145,31.7,2.0
 C Class,2019,39790,Automatic,3700,Diesel,145,61.4,2.0
 C Class,2019,36791,Automatic,1765,Petrol,145,46.3,1.5
 V Class,2019,48251,Automatic,1478,Diesel,145,45.6,2.2
 E Class,2020,42441,Semi-Auto,3490,Diesel,145,57.7,2.0
 GLA Class,2016,21292,Semi-Auto,10871,Diesel,125,56.5,2.1
 V Class,2019,48990,Automatic,3834,Diesel,145,36.7,2.0
 GLC Class,2016,23822,Semi-Auto,58543,Diesel,125,56.5,2.1
 A Class,2017,16162,Manual,34726,Diesel,30,62.8,2.1
 A Class,2019,19520,Semi-Auto,7863,Diesel,145,68.9,1.5
 A Class,2019,19680,Semi-Auto,9931,Diesel,145,68.9,1.5
 GLA Class,2014,14995,Semi-Auto,33361,Diesel,30,62.8,2.1
 A Class,2019,33995,Semi-Auto,10378,Petrol,145,35.3,2.0
 A Class,2019,25495,Semi-Auto,4697,Petrol,145,45.6,2.0
 GLE Class,2019,59995,Semi-Auto,3500,Diesel,145,32.5,2.9
 C Class,2019,25995,Semi-Auto,7868,Diesel,145,60.1,1.6
 GLA Class,2020,28900,Semi-Auto,20,Petrol,145,35.8,1.6
 A Class,2020,28900,Semi-Auto,19,Petrol,145,28.5,1.3
 GLA Class,2020,26400,Semi-Auto,266,Petrol,145,37.2,1.6
 GLC Class,2019,42400,Semi-Auto,3001,Diesel,145,40.4,2.0
 GLC Class,2019,41900,Semi-Auto,9107,Diesel,145,40.4,2.0
 S Class,2018,104400,Semi-Auto,3796,Petrol,145,31.7,4.0
 C Class,2019,32900,Semi-Auto,3579,Petrol,145,44.1,2.0
 E Class,2018,22400,Semi-Auto,22503,Diesel,145,67.3,2.0
 V Class,2020,52900,Semi-Auto,250,Diesel,145,36.2,2.0
 E Class,2020,45900,Semi-Auto,51,Petrol,145,32.5,2.0
 GLC Class,2020,41900,Semi-Auto,250,Diesel,145,40.9,2.0
 GLE Class,2019,52900,Semi-Auto,1786,Diesel,145,32.8,3.0
 SL CLASS,2019,49400,Semi-Auto,3500,Petrol,145,36.7,3.0
 SL CLASS,2017,16700,Manual,15407,Petrol,145,43.5,2.0
 A Class,2013,10891,Manual,30308,Diesel,20,72.4,1.5
 A Class,2017,16392,Manual,18969,Diesel,145,68.9,1.5
 GLA Class,2017,17392,Manual,11865,Diesel,30,64.2,2.1
 A Class,2018,15491,Manual,28014,Diesel,150,68.9,1.5
 A Class,2015,9391,Manual,89079,Diesel,30,64.2,2.1
 GLB Class,2020,35400,Semi-Auto,1508,Diesel,145,47.9,2.0
 C Class,2016,15900,Manual,9870,Diesel,20,70.6,1.6
 GLA Class,2018,22400,Semi-Auto,9481,Petrol,145,48.7,1.6
 A Class,2013,16995,Semi-Auto,16345,Petrol,165,44.1,2.0
 S Class,2015,22995,Semi-Auto,41472,Diesel,160,51.4,3.0
 A Class,2019,19995,Manual,14110,Petrol,145,28.5,1.3
 E Class,2019,42995,Semi-Auto,16271,Petrol,145,32.1,3.0
 C Class,2017,22495,Semi-Auto,13919,Diesel,145,61.4,2.1
 GLC Class,2018,29495,Semi-Auto,21994,Diesel,145,56.5,2.1
 CL Class,2020,54995,Semi-Auto,3500,Petrol,145,33.2,2.0
 V Class,2019,38995,Semi-Auto,14086,Diesel,145,45.6,2.2
 GLE Class,2020,56995,Semi-Auto,4296,Diesel,145,32.5,2.9
 E Class,2019,36995,Semi-Auto,11096,Diesel,145,46.3,3.0
 C Class,2018,22900,Semi-Auto,23831,Diesel,145,60.1,2.1
 E Class,2019,41995,Semi-Auto,11799,Diesel,150,38.2,3.0
 SL CLASS,2019,29995,Semi-Auto,8000,Petrol,150,47.1,2.0
 GLE Class,2020,59995,Semi-Auto,3392,Diesel,150,32.5,2.9
 C Class,2019,29995,Semi-Auto,6828,Petrol,150,42.2,2.0
 E Class,2019,34995,Semi-Auto,14335,Hybrid,140,176.6,2.0
 GLA Class,2018,21995,Semi-Auto,18237,Diesel,150,58.9,2.1
 GLE Class,2020,59995,Semi-Auto,3500,Diesel,150,32.5,2.9
 C Class,2015,19995,Semi-Auto,39000,Diesel,30,62.8,2.1
 CLS Class,2017,22995,Semi-Auto,21218,Diesel,150,56.5,2.1
 E Class,2019,38990,Automatic,500,Diesel,145,48.7,3.0
 GLA Class,2019,29990,Automatic,100,Diesel,145,56.5,2.1
 C Class,2020,33990,Semi-Auto,100,Diesel,145,57.7,2.0
 E Class,2017,21990,Semi-Auto,23966,Diesel,145,72.4,2.0
 C Class,2019,28990,Automatic,5000,Petrol,145,44.1,1.6
 CL Class,2020,27990,Semi-Auto,1204,Petrol,145,44.8,1.3
 GLB Class,2020,38990,Semi-Auto,50,Diesel,145,44.8,2.0
 S Class,2019,58990,Automatic,6501,Diesel,145,52.3,3.0
 GLC Class,2019,36490,Semi-Auto,50,Diesel,145,40.9,2.0
 C Class,2019,46390,Automatic,2750,Petrol,145,29.7,3.0
 A Class,2016,16995,Manual,33900,Diesel,30,62.8,2.1
 GLA Class,2020,25995,Semi-Auto,570,Petrol,150,37.2,1.6
 GLA Class,2015,19995,Semi-Auto,12475,Diesel,125,55.4,2.1
 GLC Class,2018,30495,Semi-Auto,11943,Diesel,150,56.5,2.1
 E Class,2018,27995,Semi-Auto,19573,Diesel,150,57.7,2.0
 CL Class,2020,29900,Semi-Auto,2048,Petrol,150,44.8,1.3
 B Class,2018,19995,Semi-Auto,9787,Petrol,150,51.4,1.6
 C Class,2018,34995,Semi-Auto,8294,Petrol,150,35.3,3.0
 E Class,2019,41900,Semi-Auto,12335,Diesel,150,38.2,3.0
 GLE Class,2020,56995,Semi-Auto,4242,Diesel,150,32.5,2.9
 A Class,2016,20400,Semi-Auto,17504,Petrol,200,42.8,2.0
 A Class,2017,18400,Semi-Auto,22486,Diesel,20,67.3,2.1
 CLS Class,2019,42900,Semi-Auto,7301,Diesel,145,47.9,2.9
 C Class,2019,23900,Semi-Auto,14755,Petrol,145,44.1,1.5
 C Class,2019,29900,Semi-Auto,1342,Petrol,145,44.1,2.0
 GLC Class,2019,31900,Semi-Auto,8895,Diesel,145,41.5,2.1
 E Class,2019,36900,Semi-Auto,8831,Diesel,145,46.3,3.0
 C Class,2019,39400,Semi-Auto,11838,Petrol,145,30.4,3.0
 B Class,2017,11900,Manual,43473,Diesel,145,68.9,1.5
 A Class,2019,22480,Semi-Auto,10604,Diesel,145,56.5,2.0
 CL Class,2017,19795,Semi-Auto,20044,Petrol,125,53.3,1.6
 E Class,2016,17995,Semi-Auto,30417,Diesel,145,56.5,2.1
 E Class,2017,22495,Semi-Auto,29169,Diesel,30,61.4,2.0
 GLC Class,2017,27995,Semi-Auto,32725,Diesel,200,47.9,3.0
 GLA Class,2017,20995,Semi-Auto,18120,Petrol,205,43.5,2.0
 C Class,2017,19995,Semi-Auto,43000,Diesel,125,61.4,2.1
 CL Class,2017,19995,Semi-Auto,18000,Petrol,150,53.3,1.6
 GLC Class,2019,34795,Semi-Auto,5848,Diesel,145,56.5,2.1
 GLE Class,2015,34995,Semi-Auto,39898,Petrol,325,31.7,3.0
 CLS Class,2017,17495,Semi-Auto,65700,Diesel,125,57.7,2.1
 C Class,2017,22995,Semi-Auto,20000,Diesel,150,67.3,2.1
 C Class,2019,27400,Semi-Auto,11723,Diesel,145,56.5,2.0
 C Class,2019,22900,Semi-Auto,21481,Petrol,145,46.3,1.5
 A Class,2019,23900,Semi-Auto,12678,Petrol,145,53.3,1.3
 GLE Class,2020,57400,Semi-Auto,2538,Diesel,145,32.5,2.9
 A Class,2019,24900,Semi-Auto,5662,Petrol,145,53.3,1.3
 E Class,2019,39900,Semi-Auto,11206,Diesel,145,38.2,3.0
 GLC Class,2017,29400,Semi-Auto,25686,Diesel,145,56.5,2.1
 C Class,2020,33400,Semi-Auto,213,Diesel,145,64.2,2.0
 C Class,2019,28900,Semi-Auto,1416,Petrol,145,43.5,2.0
 GLC Class,2018,33900,Semi-Auto,7392,Diesel,145,56.5,2.1
 E Class,2020,41400,Semi-Auto,770,Petrol,145,33.7,2.0
 C Class,2018,23480,Automatic,7351,Petrol,145,40.4,2.0
 C Class,2019,22678,Automatic,15133,Diesel,145,61.4,2.0
 C Class,2019,29480,Semi-Auto,3299,Petrol,145,44.1,2.0
 C Class,2019,25980,Semi-Auto,9156,Diesel,145,64.2,2.0
 A Class,2019,22980,Semi-Auto,8204,Diesel,145,56.5,2.0
 A Class,2019,22480,Semi-Auto,10282,Diesel,145,56.5,2.0
 A Class,2019,22280,Semi-Auto,13284,Diesel,145,56.5,2.0
 A Class,2019,22780,Semi-Auto,9060,Diesel,145,56.5,2.0
 A Class,2019,21495,Semi-Auto,10847,Petrol,145,28.5,1.3
 E Class,2020,42480,Semi-Auto,1489,Diesel,145,57.7,2.0
 C Class,2019,26280,Semi-Auto,11923,Diesel,145,51.4,2.0
 E Class,2019,34995,Semi-Auto,4016,Diesel,145,57.7,2.0
 GLC Class,2020,36995,Semi-Auto,4999,Diesel,145,40.9,2.0
 GLE Class,2020,59995,Semi-Auto,4999,Petrol,145,29.5,3.0
 C Class,2019,26995,Semi-Auto,6447,Diesel,145,64.2,2.0
 E Class,2019,36995,Semi-Auto,8780,Diesel,145,46.3,3.0
 C Class,2019,29496,Automatic,6052,Diesel,145,54.3,2.0
 C Class,2019,23995,Semi-Auto,10441,Petrol,145,45.6,1.5
 C Class,2019,30181,Automatic,1786,Diesel,145,55.4,2.0
 B Class,2019,20995,Semi-Auto,11975,Petrol,145,45.6,1.3
 B Class,2017,16995,Semi-Auto,10519,Diesel,20,68.9,2.1
 E Class,2013,13995,Semi-Auto,69900,Diesel,200,45.6,3.0
 E Class,2017,19995,Semi-Auto,21166,Diesel,145,50.4,3.0
 GLA Class,2017,19995,Semi-Auto,19867,Diesel,145,56.5,2.1
 GLE Class,2016,25995,Semi-Auto,86364,Hybrid,0,76.4,3.0
 A Class,2019,18995,Semi-Auto,12072,Diesel,145,65.7,1.5
 M Class,2014,17995,Semi-Auto,43729,Diesel,300,39.2,3.0
 C Class,2019,29495,Automatic,4999,Diesel,145,64.2,2.0
 V Class,2019,44995,Semi-Auto,200,Diesel,145,36.7,2.0
 C Class,2016,21995,Semi-Auto,13457,Diesel,30,64.2,2.1
 CL Class,2013,11291,Manual,54248,Petrol,125,50.4,1.6
 CL Class,2016,16740,Manual,36527,Petrol,125,51.4,1.6
 GLA Class,2016,18640,Semi-Auto,20422,Diesel,125,56.5,2.1
 GLC Class,2017,28698,Semi-Auto,12960,Diesel,145,56.5,2.1
 E Class,2016,16498,Semi-Auto,37098,Diesel,125,56.5,2.1
 GLA Class,2018,20998,Semi-Auto,12198,Petrol,150,48.7,1.6
